elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,403.29,1305,1215
0.01,403.29,1305,1215
0.021,403.29,1305,1215
0.031,403.29,1305,1215
0.041,403.29,1305,1215
0.052,403.29,1305,1215
0.062,403.29,1305,1215
0.072,403.29,1305,1215
0.082,422.65,1305,1215
0.092,422.65,1305,1215
0.103,422.65,1305,1215
0.113,422.65,1305,1215
0.123,422.65,1305,1215
0.133,422.65,1305,1215
0.143,422.65,1305,1215
0.154,422.65,1305,1215
0.164,422.65,1305,1215
0.174,422.65,1305,1215
0.184,403.02,1305,1215
0.194,403.02,1305,1215
0.205,403.02,1305,1215
0.215,403.02,1305,1215
0.225,403.02,1305,1215
0.235,403.02,1305,1215
0.245,403.02,1305,1215
0.256,403.02,1305,1215
0.266,403.02,1305,1215
0.276,399.85,1290,1215
0.286,399.85,1290,1215
0.296,399.85,1290,1215
0.307,399.85,1290,1215
0.317,399.85,1290,1215
0.327,399.85,1290,1215
0.337,399.85,1290,1215
0.348,399.85,1290,1215
0.358,399.85,1290,1215
0.368,399.85,1290,1215
0.378,384.78,1275,1215
0.389,384.78,1275,1215
0.399,384.78,1275,1215
0.409,384.78,1275,1215
0.419,384.78,1275,1215
0.429,384.78,1275,1215
0.44,384.78,1275,1215
0.45,384.78,1275,1215
0.46,384.78,1275,1215
0.47,384.78,1290,1215
0.48,398.07,1290,1215
0.49,398.07,1290,1215
0.501,398.07,1290,1215
0.511,398.07,1290,1215
0.521,398.07,1290,1215
0.531,398.07,1290,1215
0.542,398.07,1290,1215
0.552,398.07,1290,1215
0.562,398.07,1290,1215
0.572,383.33,1290,1215
0.582,383.33,1290,1215
0.592,383.33,1290,1215
0.603,383.33,1290,1215
0.613,383.33,1290,1215
0.623,383.33,1290,1215
0.633,383.33,1290,1215
0.643,383.33,1290,1215
0.654,383.33,1290,1215
0.664,383.33,1290,1215
0.674,406.46,1305,1215
0.684,406.46,1305,1215
0.695,406.46,1305,1215
0.705,406.46,1305,1215
0.715,406.46,1305,1215
0.725,406.46,1305,1215
0.735,406.46,1305,1215
0.746,406.46,1305,1215
0.756,406.46,1305,1215
0.766,406.46,1305,1215
0.776,406.78,1305,1215
0.787,406.78,1305,1215
0.797,406.78,1305,1215
0.807,406.78,1305,1215
0.817,406.78,1305,1215
0.827,406.78,1305,1215
0.838,406.78,1305,1215
0.848,406.78,1305,1215
0.858,406.78,1305,1215
0.868,406.78,1305,1215
0.878,401.25,1305,1215
0.889,401.25,1305,1215
0.899,401.25,1305,1215
0.909,401.25,1305,1215
0.919,401.25,1305,1215
0.929,401.25,1305,1215
0.939,401.25,1305,1215
0.949,401.25,1305,1215
0.96,401.25,1305,1215
0.97,401.25,1305,1215
0.98,404.74,1305,1215
0.99,404.74,1305,1215
1.0,404.74,1305,1215
1.01,404.74,1305,1215
1.021,404.74,1305,1215
1.031,404.74,1305,1215
1.041,404.74,1305,1215
1.051,404.74,1305,1215
1.061,404.74,1305,1215
1.071,404.74,1305,1215
1.081,403.88,1305,1215
1.092,403.88,1305,1215
1.102,403.88,1305,1215
1.112,403.88,1305,1215
1.122,403.88,1305,1215
1.132,403.88,1305,1215
1.143,403.88,1305,1215
1.153,403.88,1305,1215
1.163,403.88,1305,1215
1.173,406.19,1305,1215
1.183,406.19,1305,1215
1.194,406.19,1305,1215
1.204,406.19,1305,1215
1.214,406.19,1305,1215
1.224,406.19,1305,1215
1.235,406.19,1305,1215
1.245,406.19,1305,1215
1.255,406.19,1305,1215
1.265,406.19,1305,1215
1.275,395.49,1290,1215
1.286,395.49,1290,1215
1.296,395.49,1290,1215
1.306,395.49,1290,1215
1.316,395.49,1290,1215
1.327,395.49,1290,1215
1.337,395.49,1290,1215
1.347,395.49,1290,1215
1.357,395.49,1290,1215
1.367,395.49,1290,1215
1.377,379.89,1275,1215
1.388,379.89,1275,1215
1.398,379.89,1275,1215
1.408,379.89,1275,1215
1.418,379.89,1275,1215
1.429,379.89,1275,1215
1.439,379.89,1275,1215
1.449,379.89,1275,1215
1.459,379.89,1275,1215
1.47,379.89,1275,1215
1.48,391.13,1290,1215
1.49,391.13,1290,1215
1.5,391.13,1290,1215
1.51,391.13,1290,1215
1.521,391.13,1290,1215
1.531,391.13,1290,1215
1.541,391.13,1290,1215
1.551,391.13,1290,1215
1.561,391.13,1290,1215
1.571,391.13,1290,1215
1.582,391.13,1290,1215
1.592,391.13,1290,1215
1.602,391.13,1290,1215
1.612,391.13,1290,1215
1.622,391.13,1290,1215
1.633,391.13,1290,1215
1.643,391.13,1290,1215
1.653,391.13,1290,1215
1.663,391.13,1290,1215
1.673,409.95,1305,1215
1.684,409.95,1305,1215
1.694,409.95,1305,1215
1.704,409.95,1305,1215
1.714,409.95,1305,1215
1.725,409.95,1305,1215
1.735,409.95,1305,1215
1.745,409.95,1305,1215
1.755,409.95,1305,1215
1.765,409.95,1305,1215
1.776,400.11,1305,1215
1.786,400.11,1305,1215
1.796,400.11,1305,1215
1.806,400.11,1305,1215
1.816,400.11,1305,1215
1.827,400.11,1305,1215
1.837,400.11,1305,1215
1.847,400.11,1305,1215
1.857,400.11,1305,1215
1.867,400.11,1305,1215
1.878,403.55,1305,1215
1.888,403.55,1305,1215
1.898,403.55,1305,1215
1.908,403.55,1305,1215
1.919,403.55,1305,1215
1.929,403.55,1305,1215
1.939,403.55,1305,1215
1.949,403.55,1305,1215
1.96,403.55,1305,1215
1.97,403.55,1305,1215
1.98,400.97,1305,1215
1.99,400.97,1305,1215
2.0,400.97,1305,1215
2.011,400.97,1305,1215
2.021,400.97,1305,1215
2.031,400.97,1305,1215
2.041,400.97,1305,1215
2.051,400.97,1305,1215
2.062,400.97,1305,1215
2.072,406.46,1305,1215
2.082,406.46,1305,1215
2.092,406.46,1305,1215
2.102,406.46,1305,1215
2.113,406.46,1305,1215
2.123,406.46,1305,1215
2.133,406.46,1305,1215
2.143,406.46,1305,1215
2.154,406.46,1305,1215
2.164,406.46,1305,1215
2.174,400.11,1290,1215
2.184,400.11,1290,1215
2.195,400.11,1290,1215
2.205,400.11,1290,1215
2.215,400.11,1290,1215
2.226,400.11,1290,1215
2.236,400.11,1290,1215
2.246,400.11,1290,1215
2.256,400.11,1290,1215
2.266,400.11,1290,1215
2.277,393.44,1290,1215
2.287,393.44,1290,1215
2.297,393.44,1290,1215
2.307,393.44,1290,1215
2.318,393.44,1290,1215
2.328,393.44,1290,1215
2.338,393.44,1290,1215
2.348,393.44,1290,1215
2.358,393.44,1290,1215
2.369,393.44,1290,1215
2.379,384.19,1275,1215
2.389,384.19,1275,1215
2.399,384.19,1275,1215
2.41,384.19,1275,1215
2.42,384.19,1275,1215
