elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,306.47,1395,1215
0.011,320.36,1410,1215
0.021,320.36,1410,1215
0.031,320.36,1410,1215
0.041,320.36,1410,1215
0.051,320.36,1410,1215
0.062,320.36,1410,1215
0.072,320.36,1410,1215
0.082,320.36,1410,1215
0.092,320.36,1410,1215
0.102,320.36,1410,1215
0.113,454.76,1395,1215
0.123,454.76,1395,1215
0.133,454.76,1395,1215
0.143,454.76,1395,1215
0.153,454.76,1395,1215
0.164,454.76,1395,1215
0.174,454.76,1395,1215
0.184,454.76,1395,1215
0.194,454.76,1395,1215
0.205,454.76,1410,1215
0.215,312.83,1410,1215
0.225,312.83,1410,1215
0.235,312.83,1410,1215
0.245,312.83,1410,1215
0.255,312.83,1410,1215
0.266,312.83,1410,1215
0.276,312.83,1410,1215
0.286,312.83,1410,1215
0.296,312.83,1410,1215
0.306,329.89,1380,1215
0.317,329.89,1380,1215
0.327,329.89,1380,1215
0.337,329.89,1380,1215
0.347,329.89,1380,1215
0.358,329.89,1380,1215
0.368,329.89,1380,1215
0.378,329.89,1380,1215
0.388,329.89,1380,1215
0.398,329.89,1380,1215
0.408,357.67,1395,1215
0.419,357.67,1395,1215
0.429,357.67,1395,1215
0.439,357.67,1395,1215
0.449,357.67,1395,1215
0.459,357.67,1395,1215
0.47,357.67,1395,1215
0.48,357.67,1395,1215
0.49,357.67,1395,1215
0.5,357.67,1395,1215
0.51,311.69,1410,1215
0.52,311.69,1410,1215
0.531,311.69,1410,1215
0.541,311.69,1410,1215
0.551,311.69,1410,1215
0.561,311.69,1410,1215
0.572,311.69,1410,1215
0.582,311.69,1410,1215
0.592,311.69,1410,1215
0.602,311.69,1410,1215
0.612,323.54,1365,1215
0.622,323.54,1365,1215
0.633,323.54,1365,1215
0.643,323.54,1365,1215
0.653,323.54,1365,1215
0.663,323.54,1365,1215
0.674,323.54,1365,1215
0.684,323.54,1365,1215
0.694,323.54,1365,1215
0.704,323.54,1395,1215
0.714,298.93,1395,1215
0.725,298.93,1395,1215
0.735,298.93,1395,1215
0.745,298.93,1395,1215
0.755,298.93,1395,1215
0.765,298.93,1395,1215
0.775,298.93,1395,1215
0.786,298.93,1395,1215
0.796,298.93,1395,1215
0.806,319.5,1410,1215
0.816,319.5,1410,1215
0.826,319.5,1410,1215
0.836,319.5,1410,1215
0.847,319.5,1410,1215
0.857,319.5,1410,1215
0.867,319.5,1410,1215
0.877,319.5,1410,1215
0.887,319.5,1410,1215
0.898,319.5,1410,1215
0.908,454.76,1395,1215
0.918,454.76,1395,1215
0.928,454.76,1395,1215
0.938,454.76,1395,1215
0.949,454.76,1395,1215
0.959,454.76,1395,1215
0.969,454.76,1395,1215
0.979,454.76,1395,1215
0.989,454.76,1395,1215
0.999,454.76,1395,1215
1.01,315.46,1410,1215
1.02,315.46,1410,1215
1.03,315.46,1410,1215
1.04,315.46,1410,1215
1.05,315.46,1410,1215
1.061,315.46,1410,1215
1.071,315.46,1410,1215
1.081,315.46,1410,1215
1.091,315.46,1410,1215
1.101,315.46,1410,1215
1.112,322.09,1380,1215
1.122,322.09,1380,1215
1.132,322.09,1380,1215
1.142,322.09,1380,1215
1.152,322.09,1380,1215
1.163,322.09,1380,1215
1.173,322.09,1380,1215
1.183,322.09,1380,1215
1.193,322.09,1380,1215
1.203,322.09,1380,1215
1.214,367.52,1395,1215
1.224,367.52,1395,1215
1.234,367.52,1395,1215
1.244,367.52,1395,1215
1.254,367.52,1395,1215
1.264,367.52,1395,1215
1.275,367.52,1395,1215
1.285,367.52,1395,1215
1.295,367.52,1395,1215
