elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.001,313.68,1410,1215
0.011,313.68,1410,1215
0.021,313.68,1410,1215
0.031,313.68,1410,1215
0.042,313.68,1410,1215
0.052,313.68,1410,1215
0.062,317.77,1335,1215
0.072,317.77,1335,1215
0.082,317.77,1335,1215
0.093,317.77,1335,1215
0.103,317.77,1335,1215
0.113,317.77,1335,1215
0.123,317.77,1335,1215
0.133,317.77,1335,1215
0.143,317.77,1335,1215
0.154,317.77,1350,1215
0.164,386.24,1350,1215
0.174,386.24,1350,1215
0.184,386.24,1350,1215
0.194,386.24,1350,1215
0.205,386.24,1350,1215
0.215,386.24,1350,1215
0.225,386.24,1350,1215
0.235,386.24,1350,1215
0.245,386.24,1350,1215
0.256,386.24,1395,1215
0.266,311.1,1395,1215
0.276,311.1,1395,1215
0.286,311.1,1395,1215
0.296,311.1,1395,1215
0.307,311.1,1395,1215
0.317,311.1,1395,1215
0.327,311.1,1395,1215
0.337,311.1,1395,1215
0.347,311.1,1395,1215
0.358,316.59,1410,1215
0.368,316.59,1410,1215
0.378,316.59,1410,1215
0.388,316.59,1410,1215
0.398,316.59,1410,1215
0.408,316.59,1410,1215
0.419,316.59,1410,1215
0.429,316.59,1410,1215
0.439,316.59,1410,1215
0.449,316.59,1410,1215
0.46,326.13,1410,1215
0.47,326.13,1410,1215
0.48,326.13,1410,1215
0.49,326.13,1410,1215
0.5,326.13,1410,1215
0.511,326.13,1410,1215
0.521,326.13,1410,1215
0.531,326.13,1410,1215
0.541,326.13,1410,1215
0.551,326.13,1410,1215
0.562,331.34,1410,1215
0.572,331.34,1410,1215
0.582,331.34,1410,1215
0.592,331.34,1410,1215
0.602,331.34,1410,1215
0.612,331.34,1410,1215
0.623,331.34,1410,1215
0.633,331.34,1410,1215
0.643,331.34,1410,1215
0.653,331.34,1335,1215
0.664,470.68,1335,1215
0.674,470.68,1335,1215
0.684,470.68,1335,1215
0.694,470.68,1335,1215
0.704,470.68,1335,1215
0.715,470.68,1335,1215
0.725,470.68,1335,1215
0.735,470.68,1335,1215
0.745,470.68,1335,1215
0.755,388.81,1395,1215
0.766,388.81,1395,1215
0.776,388.81,1395,1215
0.786,388.81,1395,1215
0.796,388.81,1395,1215
0.806,388.81,1395,1215
0.817,388.81,1395,1215
0.827,388.81,1395,1215
0.837,388.81,1395,1215
0.847,388.81,1395,1215
0.857,302.43,1410,1215
0.868,302.43,1410,1215
0.878,302.43,1410,1215
0.888,302.43,1410,1215
0.898,302.43,1410,1215
0.909,302.43,1410,1215
0.919,302.43,1410,1215
0.929,302.43,1410,1215
0.939,302.43,1410,1215
0.949,302.43,1410,1215
0.96,319.77,1410,1215
0.97,319.77,1410,1215
0.98,319.77,1410,1215
0.99,319.77,1410,1215
1.0,319.77,1410,1215
1.011,319.77,1410,1215
1.021,319.77,1410,1215
1.031,319.77,1410,1215
1.041,319.77,1410,1215
1.052,319.77,1410,1215
1.062,324.99,1410,1215
1.072,324.99,1410,1215
1.082,324.99,1410,1215
1.092,324.99,1410,1215
1.103,324.99,1410,1215
1.113,324.99,1410,1215
1.123,324.99,1410,1215
1.133,324.99,1410,1215
1.143,324.99,1410,1215
1.154,324.99,1365,1215
1.164,314.28,1365,1215
1.174,314.28,1365,1215
1.184,314.28,1365,1215
1.194,314.28,1365,1215
1.205,314.28,1365,1215
1.215,314.28,1365,1215
1.225,314.28,1365,1215
1.235,314.28,1365,1215
1.246,314.28,1365,1215
1.256,382.74,1350,1215
1.266,382.74,1350,1215
1.276,382.74,1350,1215
1.286,382.74,1350,1215
1.297,382.74,1350,1215
1.307,382.74,1350,1215
1.317,382.74,1350,1215
1.327,382.74,1350,1215
1.337,382.74,1350,1215
1.348,382.74,1350,1215
1.358,297.8,1395,1215
1.368,297.8,1395,1215
1.378,297.8,1395,1215
1.389,297.8,1395,1215
1.399,297.8,1395,1215
1.409,297.8,1395,1215
1.419,297.8,1395,1215
1.429,297.8,1395,1215
1.44,297.8,1395,1215
1.45,297.8,1395,1215
1.46,312.23,1410,1215
1.47,312.23,1410,1215
1.48,312.23,1410,1215
1.491,312.23,1410,1215
1.501,312.23,1410,1215
1.511,312.23,1410,1215
1.521,312.23,1410,1215
1.531,312.23,1410,1215
1.541,312.23,1410,1215
1.552,312.23,1410,1215
1.562,324.4,1410,1215
1.572,324.4,1410,1215
1.582,324.4,1410,1215
1.592,324.4,1410,1215
1.602,324.4,1410,1215
1.613,324.4,1410,1215
1.623,324.4,1410,1215
1.633,324.4,1410,1215
1.643,324.4,1410,1215
1.653,324.4,1410,1215
1.664,320.96,1410,1215
1.674,320.96,1410,1215
1.684,320.96,1410,1215
1.694,320.96,1410,1215
1.704,320.96,1410,1215
1.714,320.96,1410,1215
1.725,320.96,1410,1215
1.735,320.96,1410,1215
1.745,320.96,1410,1215
1.755,451.85,1335,1215
1.765,451.85,1335,1215
1.775,451.85,1335,1215
1.785,451.85,1335,1215
1.796,451.85,1335,1215
1.806,451.85,1335,1215
1.816,451.85,1335,1215
1.826,451.85,1335,1215
1.836,451.85,1335,1215
1.846,451.85,1335,1215
1.857,393.18,1395,1215
1.867,393.18,1395,1215
1.877,393.18,1395,1215
1.887,393.18,1395,1215
1.897,393.18,1395,1215
1.907,393.18,1395,1215
1.918,393.18,1395,1215
1.928,393.18,1395,1215
1.938,393.18,1395,1215
1.948,393.18,1395,1215
1.958,318.05,1410,1215
1.969,318.05,1410,1215
1.979,318.05,1410,1215
1.989,318.05,1410,1215
1.999,318.05,1410,1215
2.009,318.05,1410,1215
2.02,318.05,1410,1215
2.03,318.05,1410,1215
2.04,318.05,1410,1215
2.05,318.05,1410,1215
2.06,317.45,1410,1215
2.07,317.45,1410,1215
2.081,317.45,1410,1215
2.091,317.45,1410,1215
2.101,317.45,1410,1215
