elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,407.05,1335,1215
0.01,407.05,1335,1215
0.021,407.05,1335,1215
0.031,407.05,1335,1215
0.042,407.05,1335,1215
0.052,407.05,1335,1215
0.062,407.05,1335,1215
0.072,407.05,1335,1215
0.083,407.05,1335,1215
0.093,379.43,1335,1215
0.103,379.43,1335,1215
0.113,379.43,1335,1215
0.124,379.43,1335,1215
0.134,379.43,1335,1215
0.144,379.43,1335,1215
0.154,379.43,1335,1215
0.165,379.43,1335,1215
0.175,379.43,1335,1215
0.185,379.43,1335,1215
0.196,401.83,1335,1215
0.206,401.83,1335,1215
0.216,401.83,1335,1215
0.226,401.83,1335,1215
0.236,401.83,1335,1215
0.247,401.83,1335,1215
0.257,401.83,1335,1215
0.267,401.83,1335,1215
0.278,401.83,1335,1215
0.288,401.99,1335,1215
0.298,401.99,1335,1215
0.309,401.99,1335,1215
0.319,401.99,1335,1215
0.329,401.99,1335,1215
0.34,401.99,1335,1215
0.35,401.99,1335,1215
0.36,401.99,1335,1215
0.37,401.99,1335,1215
0.38,401.99,1335,1215
0.391,402.43,1335,1215
0.401,402.43,1335,1215
0.411,402.43,1335,1215
0.421,402.43,1335,1215
0.431,402.43,1335,1215
