Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
8167723166,14870061,7116,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8182607147,14788017,7152,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8197396188,2496,7161,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8197399804,14870801,7165,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8212284269,14786769,7201,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8227072094,2656,7210,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8227076062,14868560,7214,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8241957678,14787537,7250,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8256746655,2528,7259,,,,,,,,,,0.008,3240.501,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8256751199,14873713,7263,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8271638991,14787666,7299,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8286427777,2528,7308,,,,,,,,,,0.008,3240.501,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8286431361,14870064,7312,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8301315057,14786769,7348,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8316103330,2464,7357,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8316106914,14874928,7361,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8330995858,14784337,7397,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8345781219,2496,7406,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8345784707,14878897,7410,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8360677492,14783857,7446,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8375462661,2496,7455,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8375467269,14870000,7459,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8390351221,14784753,7495,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8405137062,2560,7504,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8405140646,14874001,7508,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8420028535,14786225,7544,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8434815816,2592,7553,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8434819464,14876304,7557,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8449709720,14786705,7593,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8464497449,2624,7602,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8464501193,14874704,7606,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8479389849,14785073,7642,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8494176074,2464,7651,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8494180970,14873041,7655,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8509067771,14785809,7691,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8523854700,2496,7700,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8523858284,14876336,7704,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8538748604,14783857,7740,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8553533581,2464,7749,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8553537165,14874513,7753,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8568424798,14786321,7789,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8583212207,2496,7798,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8583215695,14877200,7802,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8598106687,14782257,7838,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8612890032,2560,7847,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8612894672,14867441,7851,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8627776128,14781266,7887,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8642558546,2464,7896,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8642562130,14872240,7900,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8657447554,14782929,7936,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8672231571,2464,7945,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8672235187,14867793,7949,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8687116195,14784882,7985,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8701902165,2496,7994,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8701905973,14878096,7998,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8716798149,14783761,8034,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8731582998,2464,8043,,,,,,,,,,0.008,3324.674,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8731587510,14876080,8047,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8746476550,14786417,8083,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8761264023,2496,8092,,,,,,,,,,0.008,3282.051,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8761267607,14873041,8096,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8776154728,14785713,8132,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8790941561,2592,8141,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8790945465,14877584,8145,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8805837033,14785041,8181,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8820623354,2592,8190,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8820627098,14872145,8194,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8835512235,14785553,8230,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8850298876,2592,8239,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8850303484,14869584,8243,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8865186956,14786993,8279,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8879975005,2592,8288,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8879978941,14873968,8292,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8894866893,14786801,8328,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8909654942,2592,8337,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8909658558,14873457,8341,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8924546095,14789297,8377,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8939336448,2560,8386,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8939340224,14877072,8390,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8954230960,14786961,8426,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8969018945,2624,8435,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8969024033,14880305,8439,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8983918226,14786641,8475,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8998705955,2656,8484,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8998709795,14871280,8488,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9013594067,14789297,8524,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9028384388,2560,8533,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9028388004,14870608,8537,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9043272532,14789521,8573,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9058063333,2752,8582,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9058067109,14870289,8586,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9072951158,14789489,8622,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9087741895,2560,8631,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9087746503,14867952,8635,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9102627927,14789105,8671,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9117418056,2688,8680,,,,,,,,,,0.008,3047.612,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9117421928,14865009,8684,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9132300697,14785905,8720,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9147087978,2560,8729,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9147091594,14872592,8733,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9161978490,14787825,8769,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9176767371,2720,8778,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9176771435,14876945,8782,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9191661467,14788690,8818,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9206451437,2752,8827,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9206456333,14875760,8831,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9221346397,14787825,8867,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9236135278,2592,8876,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9236138862,14869776,8880,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9251022558,14786129,8916,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9265809807,2560,8925,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9265813423,14875409,8929,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9280702560,14786385,8965,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9295489937,2592,8974,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9295493681,14877904,8978,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9310385313,14785041,9014,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9325171474,2592,9023,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9325176114,14875089,9027,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9340064994,14785842,9063,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9354851892,2560,9072,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9354855508,14867568,9076,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9369736964,14785873,9112,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9384524053,2560,9121,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9384527669,14870097,9125,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9399411749,14789073,9161,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9414202166,2592,9170,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9414205910,14870577,9174,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9429090695,14788337,9210,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9443880088,2560,9219,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9443884664,14874416,9223,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9458772776,14785873,9259,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9473559929,2560,9268,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9473563513,14872401,9272,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9488449866,14782833,9308,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9503233723,2560,9317,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9503237339,14869008,9321,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9518119339,14786705,9357,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9532907132,2592,9366,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9532910876,14881169,9370,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9547805964,14784562,9406,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9562591774,2560,9415,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9562596734,14875024,9419,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9577485998,14786161,9455,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9592273439,2560,9464,,,,,,,,,,0.008,3200.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9592277023,14872432,9468,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9607162511,14785681,9504,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9621949184,2592,9513,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9621952800,14872497,9517,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9636838193,14787057,9553,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9651626562,2624,9562,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
