elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,252.09,1260,1215
0.01,252.09,1260,1215
0.021,252.09,1260,1215
0.031,252.09,1260,1215
0.041,252.09,1260,1215
0.051,252.09,1260,1215
0.061,252.09,1260,1215
0.072,252.09,1200,1215
0.082,242.32,1200,1215
0.092,242.32,1200,1215
0.102,242.32,1200,1215
0.112,242.32,1200,1215
0.123,242.32,1200,1215
0.133,242.32,1200,1215
0.143,242.32,1200,1215
0.153,242.32,1200,1215
0.163,242.32,1200,1215
0.174,216.22,1080,1215
0.184,216.22,1080,1215
0.194,216.22,1080,1215
0.204,216.22,1080,1215
0.214,216.22,1080,1215
0.225,216.22,1080,1215
0.235,216.22,1080,1215
0.245,216.22,1080,1215
0.255,216.22,1080,1215
0.265,216.22,1005,1215
0.276,197.37,1005,1215
0.286,197.37,1005,1215
0.296,197.37,1005,1215
0.306,197.37,1005,1215
0.316,197.37,1005,1215
0.327,197.37,1005,1215
