elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,197.44,705,1215
0.01,197.44,705,1215
0.02,197.44,705,1215
0.031,197.44,720,1215
0.041,192.59,720,1215
0.051,192.59,720,1215
0.061,192.59,720,1215
0.071,192.59,720,1215
0.082,192.59,720,1215
0.092,192.59,720,1215
0.102,192.59,720,1215
0.112,192.59,720,1215
0.122,192.59,720,1215
0.132,196.1,705,1215
0.143,196.1,705,1215
0.153,196.1,705,1215
0.163,196.1,705,1215
0.173,196.1,705,1215
0.183,196.1,705,1215
0.194,196.1,705,1215
0.204,196.1,705,1215
0.214,196.1,705,1215
0.224,196.1,705,1215
0.234,189.17,690,1215
0.245,189.17,690,1215
0.255,189.17,690,1215
0.265,189.17,690,1215
0.275,189.17,690,1215
0.285,189.17,690,1215
0.295,189.17,690,1215
0.306,189.17,690,1215
0.316,189.17,690,1215
0.326,189.17,690,1215
0.336,189.72,690,1215
0.346,189.72,690,1215
0.357,189.72,690,1215
0.367,189.72,690,1215
0.377,189.72,690,1215
0.387,189.72,690,1215
0.397,189.72,690,1215
0.408,189.72,690,1215
0.418,189.72,690,1215
0.428,189.72,690,1215
0.438,188.5,690,1215
0.448,188.5,690,1215
0.459,188.5,690,1215
0.469,188.5,690,1215
0.479,188.5,690,1215
0.489,188.5,690,1215
0.499,188.5,690,1215
0.509,188.5,690,1215
0.52,188.5,690,1215
0.53,188.5,690,1215
0.54,188.22,690,1215
0.55,188.22,690,1215
0.56,188.22,690,1215
0.571,188.22,690,1215
0.581,188.22,690,1215
0.591,188.22,690,1215
0.601,188.22,690,1215
0.611,188.22,690,1215
0.621,188.22,690,1215
0.632,188.2,690,1215
0.642,188.2,690,1215
0.652,188.2,690,1215
0.662,188.2,690,1215
0.672,188.2,690,1215
0.682,188.2,690,1215
0.693,188.2,690,1215
0.703,188.2,690,1215
0.713,188.2,690,1215
0.723,188.2,690,1215
0.733,188.1,690,1215
0.744,188.1,690,1215
0.754,188.1,690,1215
0.764,188.1,690,1215
0.774,188.1,690,1215
0.784,188.1,690,1215
0.795,188.1,690,1215
0.805,188.1,690,1215
0.815,188.1,690,1215
0.825,188.1,690,1215
0.835,188.49,690,1215
0.845,188.49,690,1215
0.856,188.49,690,1215
0.866,188.49,690,1215
0.876,188.49,690,1215
0.886,188.49,690,1215
0.896,188.49,690,1215
0.907,188.49,690,1215
0.917,188.49,690,1215
0.927,188.49,690,1215
0.937,188.22,690,1215
0.947,188.22,690,1215
0.957,188.22,690,1215
0.968,188.22,690,1215
0.978,188.22,690,1215
0.988,188.22,690,1215
0.998,188.22,690,1215
1.008,188.22,690,1215
1.019,188.22,690,1215
1.029,188.22,690,1215
1.039,189.09,690,1215
1.049,189.09,690,1215
1.059,189.09,690,1215
1.07,189.09,690,1215
1.08,189.09,690,1215
1.09,189.09,690,1215
