elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,246.91,1035,1215
0.01,246.91,1035,1215
0.021,246.91,1035,1215
0.031,246.91,1035,1215
0.041,246.36,1050,1215
0.051,246.36,1050,1215
0.061,246.36,1050,1215
0.072,246.36,1050,1215
0.082,246.36,1050,1215
0.092,246.36,1050,1215
0.102,246.36,1050,1215
0.112,246.36,1050,1215
0.122,246.36,1050,1215
0.133,246.36,1050,1215
0.143,246.36,1035,1215
0.153,226.08,1035,1215
0.163,226.08,1035,1215
0.173,226.08,1035,1215
0.184,226.08,1035,1215
0.194,226.08,1035,1215
0.204,226.08,1035,1215
0.214,226.08,1035,1215
0.225,226.08,1035,1215
0.235,226.08,1035,1215
0.245,260.85,1065,1215
0.255,260.85,1065,1215
0.265,260.85,1065,1215
0.275,260.85,1065,1215
0.286,260.85,1065,1215
0.296,260.85,1065,1215
0.306,260.85,1065,1215
0.316,260.85,1065,1215
0.326,260.85,1065,1215
0.337,260.85,1050,1215
0.347,254.81,1050,1215
0.357,254.81,1050,1215
0.367,254.81,1050,1215
0.377,254.81,1050,1215
0.387,254.81,1050,1215
0.398,254.81,1050,1215
0.408,254.81,1050,1215
0.418,254.81,1050,1215
0.428,254.81,1050,1215
0.438,251.45,1065,1215
0.449,251.45,1065,1215
0.459,251.45,1065,1215
0.469,251.45,1065,1215
0.479,251.45,1065,1215
0.49,251.45,1065,1215
0.5,251.45,1065,1215
0.51,251.45,1065,1215
0.52,251.45,1065,1215
0.53,251.45,1065,1215
0.541,252.44,1065,1215
0.551,252.44,1065,1215
0.561,252.44,1065,1215
0.571,252.44,1065,1215
0.581,252.44,1065,1215
0.592,252.44,1065,1215
0.602,252.44,1065,1215
0.612,252.44,1065,1215
0.622,252.44,1065,1215
0.632,252.44,1065,1215
0.643,256.73,1065,1215
0.653,256.73,1065,1215
0.663,256.73,1065,1215
0.673,256.73,1065,1215
0.683,256.73,1065,1215
0.694,256.73,1065,1215
0.704,256.73,1065,1215
0.714,256.73,1065,1215
0.724,256.73,1065,1215
0.734,256.73,1065,1215
0.745,252.13,1065,1215
0.755,252.13,1065,1215
0.765,252.13,1065,1215
0.775,252.13,1065,1215
0.785,252.13,1065,1215
0.796,252.13,1065,1215
0.806,252.13,1065,1215
0.816,252.13,1065,1215
0.826,252.13,1065,1215
0.836,252.13,1065,1215
0.847,246.74,1050,1215
0.857,246.74,1050,1215
0.867,246.74,1050,1215
0.877,246.74,1050,1215
0.887,246.74,1050,1215
0.897,246.74,1050,1215
0.908,246.74,1050,1215
0.918,246.74,1050,1215
0.928,246.74,1050,1215
0.938,245.37,1050,1215
0.948,245.37,1050,1215
0.959,245.37,1050,1215
0.969,245.37,1050,1215
0.979,245.37,1050,1215
0.989,245.37,1050,1215
0.999,245.37,1050,1215
1.01,245.37,1050,1215
1.02,245.37,1050,1215
1.03,245.37,1050,1215
1.04,245.37,1050,1215
1.05,233.08,1020,1215
1.061,233.08,1020,1215
1.071,233.08,1020,1215
1.081,233.08,1020,1215
1.091,233.08,1020,1215
1.101,233.08,1020,1215
1.112,233.08,1020,1215
1.122,233.08,1020,1215
1.132,233.08,1020,1215
1.142,233.08,1020,1215
1.152,243.1,1035,1215
1.162,243.1,1035,1215
1.173,243.1,1035,1215
1.183,243.1,1035,1215
1.193,243.1,1035,1215
1.203,243.1,1035,1215
1.213,243.1,1035,1215
1.224,243.1,1035,1215
1.234,243.1,1035,1215
1.244,243.1,1065,1215
1.254,249.28,1065,1215
1.264,249.28,1065,1215
1.275,249.28,1065,1215
1.285,249.28,1065,1215
1.295,249.28,1065,1215
1.305,249.28,1065,1215
1.315,249.28,1065,1215
1.326,249.28,1065,1215
1.336,249.28,1065,1215
1.346,252.64,1065,1215
1.356,252.64,1065,1215
1.366,252.64,1065,1215
1.376,252.64,1065,1215
1.387,252.64,1065,1215
1.397,252.64,1065,1215
1.407,252.64,1065,1215
1.417,252.64,1065,1215
1.427,252.64,1065,1215
1.438,252.64,1050,1215
1.448,251.43,1050,1215
1.458,251.43,1050,1215
1.468,251.43,1050,1215
1.478,251.43,1050,1215
1.489,251.43,1050,1215
1.499,251.43,1050,1215
1.509,251.43,1050,1215
1.519,251.43,1050,1215
1.529,251.43,1050,1215
1.539,251.43,1065,1215
1.55,250.7,1065,1215
1.56,250.7,1065,1215
