elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,252.54,1020,1215
0.01,252.54,1020,1215
0.021,252.54,1020,1215
0.031,252.54,1020,1215
0.041,239.16,1005,1215
0.051,239.16,1005,1215
0.061,239.16,1005,1215
0.071,239.16,1005,1215
0.082,239.16,1005,1215
0.092,239.16,1005,1215
0.102,239.16,1005,1215
0.112,239.16,1005,1215
0.122,239.16,1005,1215
0.133,239.16,1005,1215
0.143,244.5,1005,1215
0.153,244.5,1005,1215
0.163,244.5,1005,1215
0.173,244.5,1005,1215
0.184,244.5,1005,1215
0.194,244.5,1005,1215
0.204,244.5,1005,1215
0.214,244.5,1005,1215
0.224,244.5,1005,1215
0.234,244.5,1020,1215
0.245,247.36,1020,1215
0.255,247.36,1020,1215
0.265,247.36,1020,1215
0.275,247.36,1020,1215
0.285,247.36,1020,1215
0.296,247.36,1020,1215
0.306,247.36,1020,1215
0.316,247.36,1020,1215
0.326,247.36,1020,1215
0.336,245.0,1005,1215
0.346,245.0,1005,1215
0.357,245.0,1005,1215
0.367,245.0,1005,1215
0.377,245.0,1005,1215
0.387,245.0,1005,1215
0.397,245.0,1005,1215
0.408,245.0,1005,1215
0.418,245.0,1005,1215
0.428,245.0,1005,1215
0.438,255.45,1020,1215
0.448,255.45,1020,1215
0.458,255.45,1020,1215
0.469,255.45,1020,1215
0.479,255.45,1020,1215
0.489,255.45,1020,1215
0.499,255.45,1020,1215
0.509,255.45,1020,1215
0.52,255.45,1020,1215
0.53,255.45,1020,1215
0.54,240.86,1020,1215
0.55,240.86,1020,1215
0.56,240.86,1020,1215
0.571,240.86,1020,1215
0.581,240.86,1020,1215
0.591,240.86,1020,1215
0.601,240.86,1020,1215
0.611,240.86,1020,1215
0.621,240.86,1020,1215
0.632,240.86,1020,1215
0.642,254.39,1020,1215
0.652,254.39,1020,1215
0.662,254.39,1020,1215
0.672,254.39,1020,1215
0.683,254.39,1020,1215
0.693,254.39,1020,1215
0.703,254.39,1020,1215
0.713,254.39,1020,1215
0.723,254.39,1020,1215
0.733,254.39,1020,1215
