elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,169.23,750,1215
0.01,186.41,735,1215
0.02,186.41,735,1215
0.031,186.41,735,1215
0.041,186.41,735,1215
0.051,186.41,735,1215
0.061,186.41,735,1215
0.072,186.41,735,1215
0.082,186.41,735,1215
0.092,186.41,735,1215
0.102,186.41,735,1215
0.112,180.14,735,1215
0.122,180.14,735,1215
0.133,180.14,735,1215
0.143,180.14,735,1215
0.153,180.14,735,1215
0.163,180.14,735,1215
0.174,180.14,735,1215
0.184,180.14,735,1215
0.194,180.14,735,1215
0.204,180.14,735,1215
0.214,182.95,750,1215
0.225,182.95,750,1215
0.235,182.95,750,1215
0.245,182.95,750,1215
0.255,182.95,750,1215
0.265,182.95,750,1215
0.276,182.95,750,1215
0.286,182.95,750,1215
0.296,182.95,750,1215
0.306,182.95,750,1215
0.316,184.05,750,1215
0.326,184.05,750,1215
0.337,184.05,750,1215
0.347,184.05,750,1215
0.357,184.05,750,1215
0.367,184.05,750,1215
0.377,184.05,750,1215
0.388,184.05,750,1215
0.398,184.05,750,1215
