elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,236.55,1335,1215
0.01,236.55,1335,1215
0.021,236.55,1335,1215
0.031,236.55,1335,1215
0.041,236.55,1335,1215
0.051,236.55,1335,1215
0.061,236.55,1335,1215
0.072,236.55,1335,1215
0.082,236.55,1335,1215
0.092,248.65,1305,1215
0.102,248.65,1305,1215
0.112,248.65,1305,1215
0.122,248.65,1305,1215
0.133,248.65,1305,1215
0.143,248.65,1305,1215
0.153,248.65,1305,1215
0.163,248.65,1305,1215
0.173,248.65,1305,1215
0.184,248.65,1305,1215
0.194,237.33,1230,1215
0.204,237.33,1230,1215
0.214,237.33,1230,1215
0.224,237.33,1230,1215
0.235,237.33,1230,1215
0.245,237.33,1230,1215
0.255,237.33,1230,1215
0.265,237.33,1230,1215
0.275,237.33,1230,1215
0.286,237.33,1335,1215
0.296,210.1,1335,1215
0.306,210.1,1335,1215
0.316,210.1,1335,1215
0.326,210.1,1335,1215
0.336,210.1,1335,1215
0.347,210.1,1335,1215
0.357,210.1,1335,1215
0.367,210.1,1335,1215
0.377,210.1,1335,1215
0.387,210.1,1335,1215
0.398,271.5,1335,1215
0.408,271.5,1335,1215
0.418,271.5,1335,1215
0.428,271.5,1335,1215
0.438,271.5,1335,1215
0.449,271.5,1335,1215
0.459,271.5,1335,1215
0.469,271.5,1335,1215
0.479,271.5,1335,1215
0.489,244.65,1290,1215
0.5,244.65,1290,1215
0.51,244.65,1290,1215
0.52,244.65,1290,1215
0.53,244.65,1290,1215
0.54,244.65,1290,1215
0.551,244.65,1290,1215
0.561,244.65,1290,1215
0.571,244.65,1290,1215
0.581,244.65,1290,1215
0.592,226.26,1245,1215
0.602,226.26,1245,1215
0.612,226.26,1245,1215
0.622,226.26,1245,1215
0.632,226.26,1245,1215
0.642,226.26,1245,1215
0.653,226.26,1245,1215
0.663,226.26,1245,1215
0.673,226.26,1245,1215
0.683,226.26,1245,1215
0.693,215.38,1335,1215
0.704,215.38,1335,1215
0.714,215.38,1335,1215
0.724,215.38,1335,1215
0.734,215.38,1335,1215
0.744,215.38,1335,1215
0.754,215.38,1335,1215
0.765,215.38,1335,1215
0.775,215.38,1335,1215
0.785,215.38,1335,1215
0.795,296.26,1320,1215
0.805,296.26,1320,1215
0.816,296.26,1320,1215
0.826,296.26,1320,1215
0.836,296.26,1320,1215
0.846,296.26,1320,1215
0.856,296.26,1320,1215
0.866,296.26,1320,1215
0.877,296.26,1320,1215
0.887,296.26,1290,1215
0.897,244.15,1290,1215
0.907,244.15,1290,1215
0.918,244.15,1290,1215
0.928,244.15,1290,1215
0.938,244.15,1290,1215
0.948,244.15,1290,1215
0.958,244.15,1290,1215
0.969,244.15,1290,1215
0.979,244.15,1290,1215
0.989,244.15,1200,1215
0.999,230.57,1200,1215
1.009,230.57,1200,1215
1.019,230.57,1200,1215
1.03,230.57,1200,1215
1.04,230.57,1200,1215
1.05,230.57,1200,1215
1.06,230.57,1200,1215
1.07,230.57,1200,1215
1.081,230.57,1200,1215
1.091,209.31,1335,1215
1.101,209.31,1335,1215
1.111,209.31,1335,1215
1.121,209.31,1335,1215
1.132,209.31,1335,1215
1.142,209.31,1335,1215
1.152,209.31,1335,1215
1.162,209.31,1335,1215
1.172,209.31,1335,1215
1.182,209.31,1335,1215
1.193,305.37,1305,1215
1.203,305.37,1305,1215
1.213,305.37,1305,1215
1.223,305.37,1305,1215
1.233,305.37,1305,1215
1.244,305.37,1305,1215
1.254,305.37,1305,1215
1.264,305.37,1305,1215
1.274,305.37,1305,1215
1.284,305.37,1305,1215
1.295,247.2,1245,1215
1.305,247.2,1245,1215
1.315,247.2,1245,1215
1.325,247.2,1245,1215
1.335,247.2,1245,1215
1.345,247.2,1245,1215
1.356,247.2,1245,1215
1.366,247.2,1245,1215
