elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,212.05,1230,1215
0.01,212.05,1230,1215
0.02,212.05,1200,1215
0.031,252.64,1200,1215
0.041,252.64,1200,1215
0.051,252.64,1200,1215
0.061,252.64,1200,1215
0.072,252.64,1200,1215
0.082,252.64,1200,1215
0.092,252.64,1200,1215
0.102,252.64,1200,1215
0.112,252.64,1200,1215
0.123,231.98,1110,1215
0.133,231.98,1110,1215
0.143,231.98,1110,1215
0.153,231.98,1110,1215
0.164,231.98,1110,1215
0.174,231.98,1110,1215
0.184,231.98,1110,1215
0.194,231.98,1110,1215
0.204,231.98,1110,1215
0.215,231.98,1110,1215
0.225,212.41,1020,1215
0.235,212.41,1020,1215
0.245,212.41,1020,1215
0.255,212.41,1020,1215
0.265,212.41,1020,1215
0.276,212.41,1020,1215
