elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,241.97,1260,1215
0.01,246.23,1260,1215
0.021,246.23,1260,1215
0.031,246.23,1260,1215
0.041,246.23,1260,1215
0.051,246.23,1260,1215
0.061,246.23,1260,1215
0.071,246.23,1260,1215
0.082,246.23,1260,1215
0.092,246.23,1260,1215
0.102,226.9,1050,1215
0.112,226.9,1050,1215
0.122,226.9,1050,1215
0.133,226.9,1050,1215
0.143,226.9,1050,1215
0.153,226.9,1050,1215
0.163,226.9,1050,1215
0.173,226.9,1050,1215
0.183,226.9,1050,1215
0.194,226.9,1050,1215
0.204,201.84,1230,1215
0.214,201.84,1230,1215
0.224,201.84,1230,1215
0.234,201.84,1230,1215
0.245,201.84,1230,1215
0.255,201.84,1230,1215
0.265,201.84,1230,1215
0.275,201.84,1230,1215
0.285,201.84,1230,1215
0.296,201.84,1230,1215
0.306,252.25,1260,1215
0.316,252.25,1260,1215
0.326,252.25,1260,1215
0.336,252.25,1260,1215
0.346,252.25,1260,1215
0.357,252.25,1260,1215
0.367,252.25,1260,1215
0.377,252.25,1260,1215
0.387,252.25,1260,1215
0.397,252.25,1260,1215
0.408,253.98,1260,1215
0.418,253.98,1260,1215
0.428,253.98,1260,1215
0.438,253.98,1260,1215
0.448,253.98,1260,1215
0.459,253.98,1260,1215
0.469,253.98,1260,1215
0.479,253.98,1260,1215
0.489,253.98,1260,1215
0.499,253.98,1260,1215
0.509,243.75,1260,1215
0.52,243.75,1260,1215
0.53,243.75,1260,1215
0.54,243.75,1260,1215
0.55,243.75,1260,1215
0.56,243.75,1260,1215
0.571,243.75,1260,1215
0.581,243.75,1260,1215
0.591,243.75,1260,1215
0.601,244.23,1275,1215
0.611,244.23,1275,1215
0.621,244.23,1275,1215
0.632,244.23,1275,1215
0.642,244.23,1275,1215
0.652,244.23,1275,1215
0.662,244.23,1275,1215
0.672,244.23,1275,1215
0.683,244.23,1275,1215
0.693,244.23,1275,1215
0.703,244.23,1035,1215
0.713,248.39,1035,1215
0.723,248.39,1035,1215
0.734,248.39,1035,1215
0.744,248.39,1035,1215
0.754,248.39,1035,1215
0.764,248.39,1035,1215
0.774,248.39,1035,1215
0.784,248.39,1035,1215
0.795,248.39,1035,1215
0.805,248.39,1125,1215
0.815,202.85,1125,1215
0.825,202.85,1125,1215
0.835,202.85,1125,1215
0.846,202.85,1125,1215
0.856,202.85,1125,1215
0.866,202.85,1125,1215
0.876,202.85,1125,1215
0.886,202.85,1125,1215
0.897,202.85,1125,1215
0.907,250.66,1260,1215
0.917,250.66,1260,1215
0.927,250.66,1260,1215
0.937,250.66,1260,1215
0.947,250.66,1260,1215
0.958,250.66,1260,1215
0.968,250.66,1260,1215
0.978,250.66,1260,1215
0.988,250.66,1260,1215
0.998,250.66,1260,1215
1.009,245.86,1260,1215
1.019,245.86,1260,1215
1.029,245.86,1260,1215
1.039,245.86,1260,1215
1.049,245.86,1260,1215
1.06,245.86,1260,1215
1.07,245.86,1260,1215
1.08,245.86,1260,1215
1.09,245.86,1260,1215
1.1,245.86,1260,1215
1.11,252.29,1260,1215
1.121,252.29,1260,1215
1.131,252.29,1260,1215
1.141,252.29,1260,1215
1.151,252.29,1260,1215
1.161,252.29,1260,1215
1.172,252.29,1260,1215
1.182,252.29,1260,1215
1.192,252.29,1260,1215
1.202,247.65,1260,1215
1.212,247.65,1260,1215
1.222,247.65,1260,1215
1.233,247.65,1260,1215
1.243,247.65,1260,1215
1.253,247.65,1260,1215
1.263,247.65,1260,1215
1.273,247.65,1260,1215
1.284,247.65,1260,1215
1.294,247.65,1260,1215
1.304,357.8,1065,1215
1.314,357.8,1065,1215
1.324,357.8,1065,1215
1.335,357.8,1065,1215
1.345,357.8,1065,1215
1.355,357.8,1065,1215
1.365,357.8,1065,1215
1.375,357.8,1065,1215
1.385,357.8,1065,1215
1.396,357.8,1065,1215
1.406,236.93,1080,1215
1.416,236.93,1080,1215
1.426,236.93,1080,1215
1.436,236.93,1080,1215
1.447,236.93,1080,1215
1.457,236.93,1080,1215
1.467,236.93,1080,1215
1.477,236.93,1080,1215
1.487,236.93,1080,1215
1.497,236.93,1080,1215
1.508,231.5,1260,1215
1.518,231.5,1260,1215
1.528,231.5,1260,1215
1.538,231.5,1260,1215
1.548,231.5,1260,1215
1.559,231.5,1260,1215
1.569,231.5,1260,1215
1.579,231.5,1260,1215
1.589,231.5,1260,1215
1.599,231.5,1275,1215
1.61,245.13,1275,1215
1.62,245.13,1275,1215
1.63,245.13,1275,1215
1.64,245.13,1275,1215
1.65,245.13,1275,1215
1.66,245.13,1275,1215
1.671,245.13,1275,1215
1.681,245.13,1275,1215
1.691,245.13,1275,1215
1.701,244.41,1260,1215
1.711,244.41,1260,1215
1.722,244.41,1260,1215
1.732,244.41,1260,1215
1.742,244.41,1260,1215
1.752,244.41,1260,1215
1.762,244.41,1260,1215
1.772,244.41,1260,1215
1.783,244.41,1260,1215
1.793,244.41,1260,1215
1.803,247.44,1275,1215
1.813,247.44,1275,1215
1.823,247.44,1275,1215
1.834,247.44,1275,1215
1.844,247.44,1275,1215
1.854,247.44,1275,1215
1.864,247.44,1275,1215
1.874,247.44,1275,1215
1.884,247.44,1275,1215
1.895,247.44,1275,1215
1.905,253.43,1260,1215
1.915,253.43,1260,1215
1.925,253.43,1260,1215
1.935,253.43,1260,1215
1.946,253.43,1260,1215
1.956,253.43,1260,1215
1.966,253.43,1260,1215
1.976,253.43,1260,1215
1.986,253.43,1260,1215
1.997,253.43,1260,1215
2.007,229.34,1065,1215
2.017,229.34,1065,1215
2.027,229.34,1065,1215
2.037,229.34,1065,1215
2.047,229.34,1065,1215
2.058,229.34,1065,1215
2.068,229.34,1065,1215
2.078,229.34,1065,1215
2.088,229.34,1065,1215
2.098,229.34,1065,1215
2.109,222.46,1245,1215
2.119,222.46,1245,1215
2.129,222.46,1245,1215
2.139,222.46,1245,1215
2.149,222.46,1245,1215
2.159,222.46,1245,1215
2.17,222.46,1245,1215
2.18,222.46,1245,1215
2.19,222.46,1245,1215
2.2,222.46,1275,1215
2.21,242.07,1275,1215
2.221,242.07,1275,1215
2.231,242.07,1275,1215
2.241,242.07,1275,1215
2.251,242.07,1275,1215
2.261,242.07,1275,1215
2.272,242.07,1275,1215
2.282,242.07,1275,1215
2.292,242.07,1275,1215
2.302,242.07,1260,1215
2.312,244.41,1260,1215
2.322,244.41,1260,1215
2.333,244.41,1260,1215
2.343,244.41,1260,1215
2.353,244.41,1260,1215
2.363,244.41,1260,1215
2.373,244.41,1260,1215
2.384,244.41,1260,1215
2.394,244.41,1260,1215
2.404,248.3,1260,1215
2.414,248.3,1260,1215
2.424,248.3,1260,1215
2.435,248.3,1260,1215
2.445,248.3,1260,1215
2.455,248.3,1260,1215
2.465,248.3,1260,1215
2.475,248.3,1260,1215
2.485,248.3,1260,1215
2.496,248.3,1260,1215
2.506,248.3,1260,1215
2.516,248.3,1260,1215
2.526,248.3,1260,1215
2.536,248.3,1260,1215
2.547,248.3,1260,1215
2.557,248.3,1260,1215
2.567,248.3,1260,1215
2.577,248.3,1260,1215
2.587,248.3,1260,1215
2.597,248.3,1260,1215
2.608,254.88,1020,1215
2.618,254.88,1020,1215
2.628,254.88,1020,1215
2.638,254.88,1020,1215
2.648,254.88,1020,1215
2.659,254.88,1020,1215
2.669,254.88,1020,1215
2.679,254.88,1020,1215
2.689,254.88,1020,1215
2.699,254.88,1155,1215
2.71,229.22,1155,1215
2.72,229.22,1155,1215
2.73,229.22,1155,1215
2.74,229.22,1155,1215
2.75,229.22,1155,1215
2.76,229.22,1155,1215
2.771,229.22,1155,1215
2.781,229.22,1155,1215
2.791,229.22,1155,1215
2.801,204.24,1275,1215
2.811,204.24,1275,1215
2.822,204.24,1275,1215
2.832,204.24,1275,1215
2.842,204.24,1275,1215
2.852,204.24,1275,1215
2.862,204.24,1275,1215
2.872,204.24,1275,1215
2.883,204.24,1275,1215
2.893,204.24,1275,1215
2.903,242.55,1275,1215
2.913,242.55,1275,1215
2.923,242.55,1275,1215
2.934,242.55,1275,1215
2.944,242.55,1275,1215
2.954,242.55,1275,1215
2.964,242.55,1275,1215
2.974,242.55,1275,1215
2.985,242.55,1275,1215
2.995,242.55,1275,1215
3.005,245.09,1260,1215
3.015,245.09,1260,1215
3.025,245.09,1260,1215
3.035,245.09,1260,1215
3.046,245.09,1260,1215
3.056,245.09,1260,1215
3.066,245.09,1260,1215
3.076,245.09,1260,1215
3.086,245.09,1260,1215
3.096,245.09,1260,1215
3.107,245.38,1260,1215
3.117,245.38,1260,1215
3.127,245.38,1260,1215
3.137,245.38,1260,1215
3.147,245.38,1260,1215
3.157,245.38,1260,1215
3.168,245.38,1260,1215
3.178,245.38,1260,1215
3.188,245.38,1260,1215
3.198,245.38,1260,1215
3.208,245.84,1020,1215
3.219,245.84,1020,1215
3.229,245.84,1020,1215
3.239,245.84,1020,1215
3.249,245.84,1020,1215
3.259,245.84,1020,1215
3.27,245.84,1020,1215
3.28,245.84,1020,1215
3.29,245.84,1020,1215
3.3,245.84,1095,1215
3.31,239.7,1095,1215
3.32,239.7,1095,1215
3.331,239.7,1095,1215
3.341,239.7,1095,1215
3.351,239.7,1095,1215
3.361,239.7,1095,1215
3.371,239.7,1095,1215
3.382,239.7,1095,1215
3.392,239.7,1095,1215
3.402,199.0,1260,1215
3.412,199.0,1260,1215
3.422,199.0,1260,1215
3.432,199.0,1260,1215
3.443,199.0,1260,1215
3.453,199.0,1260,1215
3.463,199.0,1260,1215
3.473,199.0,1260,1215
3.483,199.0,1260,1215
3.494,199.0,1260,1215
3.504,239.42,1260,1215
3.514,239.42,1260,1215
3.524,239.42,1260,1215
3.534,239.42,1260,1215
3.544,239.42,1260,1215
3.555,239.42,1260,1215
3.565,239.42,1260,1215
3.575,239.42,1260,1215
3.585,239.42,1260,1215
3.595,239.42,1260,1215
3.606,244.4,1275,1215
3.616,244.4,1275,1215
3.626,244.4,1275,1215
3.636,244.4,1275,1215
3.646,244.4,1275,1215
3.656,244.4,1275,1215
3.667,244.4,1275,1215
3.677,244.4,1275,1215
3.687,244.4,1275,1215
3.697,244.4,1275,1215
3.707,244.91,1260,1215
3.718,244.91,1260,1215
3.728,244.91,1260,1215
3.738,244.91,1260,1215
3.748,244.91,1260,1215
3.758,244.91,1260,1215
3.769,244.91,1260,1215
3.779,244.91,1260,1215
3.789,244.91,1260,1215
3.799,244.91,1215,1215
3.809,244.78,1215,1215
3.819,244.78,1215,1215
3.83,244.78,1215,1215
3.84,244.78,1215,1215
3.85,244.78,1215,1215
3.86,244.78,1215,1215
3.87,244.78,1215,1215
3.881,244.78,1215,1215
3.891,244.78,1215,1215
3.901,244.78,1065,1215
3.911,340.18,1065,1215
3.921,340.18,1065,1215
3.931,340.18,1065,1215
3.942,340.18,1065,1215
3.952,340.18,1065,1215
3.962,340.18,1065,1215
3.972,340.18,1065,1215
3.982,340.18,1065,1215
3.993,340.18,1065,1215
4.003,238.9,1245,1215
4.013,238.9,1245,1215
4.023,238.9,1245,1215
4.033,238.9,1245,1215
4.044,238.9,1245,1215
4.054,238.9,1245,1215
4.064,238.9,1245,1215
4.074,238.9,1245,1215
4.084,238.9,1245,1215
4.094,238.9,1245,1215
4.105,237.89,1260,1215
4.115,237.89,1260,1215
4.125,237.89,1260,1215
4.135,237.89,1260,1215
4.145,237.89,1260,1215
4.156,237.89,1260,1215
4.166,237.89,1260,1215
4.176,237.89,1260,1215
4.186,237.89,1260,1215
4.196,237.89,1260,1215
4.206,247.22,1260,1215
4.217,247.22,1260,1215
4.227,247.22,1260,1215
4.237,247.22,1260,1215
4.247,247.22,1260,1215
4.257,247.22,1260,1215
4.268,247.22,1260,1215
4.278,247.22,1260,1215
4.288,247.22,1260,1215
4.298,247.22,1260,1215
4.308,246.16,1260,1215
4.318,246.16,1260,1215
4.329,246.16,1260,1215
4.339,246.16,1260,1215
4.349,246.16,1260,1215
4.359,246.16,1260,1215
4.369,246.16,1260,1215
4.38,246.16,1260,1215
4.39,246.16,1260,1215
4.4,246.16,1260,1215
4.41,248.3,1260,1215
4.42,248.3,1260,1215
4.431,248.3,1260,1215
4.441,248.3,1260,1215
4.451,248.3,1260,1215
4.461,248.3,1260,1215
4.471,248.3,1260,1215
4.481,248.3,1260,1215
4.492,248.3,1260,1215
4.502,248.3,1050,1215
4.512,282.84,1050,1215
4.522,282.84,1050,1215
4.532,282.84,1050,1215
4.543,282.84,1050,1215
4.553,282.84,1050,1215
4.563,282.84,1050,1215
4.573,282.84,1050,1215
4.583,282.84,1050,1215
4.593,282.84,1050,1215
4.604,233.55,1170,1215
4.614,233.55,1170,1215
4.624,233.55,1170,1215
4.634,233.55,1170,1215
4.644,233.55,1170,1215
4.655,233.55,1170,1215
4.665,233.55,1170,1215
4.675,233.55,1170,1215
4.685,233.55,1170,1215
4.695,233.55,1170,1215
4.706,222.92,1260,1215
4.716,222.92,1260,1215
4.726,222.92,1260,1215
4.736,222.92,1260,1215
4.746,222.92,1260,1215
4.756,222.92,1260,1215
4.767,222.92,1260,1215
4.777,222.92,1260,1215
4.787,222.92,1260,1215
4.797,222.92,1260,1215
4.807,251.84,1260,1215
4.817,251.84,1260,1215
4.828,251.84,1260,1215
4.838,251.84,1260,1215
4.848,251.84,1260,1215
4.858,251.84,1260,1215
4.868,251.84,1260,1215
4.879,251.84,1260,1215
4.889,251.84,1260,1215
4.899,251.84,1260,1215
4.909,247.35,1260,1215
4.919,247.35,1260,1215
4.93,247.35,1260,1215
4.94,247.35,1260,1215
4.95,247.35,1260,1215
4.96,247.35,1260,1215
4.97,247.35,1260,1215
4.98,247.35,1260,1215
4.991,247.35,1260,1215
5.001,247.35,1260,1215
5.011,246.49,1260,1215
5.021,246.49,1260,1215
5.031,246.49,1260,1215
5.042,246.49,1260,1215
5.052,246.49,1260,1215
5.062,246.49,1260,1215
5.072,246.49,1260,1215
5.082,246.49,1260,1215
5.093,246.49,1260,1215
5.103,253.12,1020,1215
5.113,253.12,1020,1215
5.123,253.12,1020,1215
5.133,253.12,1020,1215
5.143,253.12,1020,1215
5.154,253.12,1020,1215
5.164,253.12,1020,1215
