elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,256.36,1155,1215
0.01,256.36,1155,1215
0.02,256.36,1155,1215
0.031,256.36,1155,1215
0.041,256.36,1155,1215
0.051,256.36,1155,1215
0.061,256.36,1155,1215
0.071,256.36,1155,1215
0.082,251.06,1155,1215
0.092,251.06,1155,1215
0.102,251.06,1155,1215
0.112,251.06,1155,1215
0.122,251.06,1155,1215
0.132,251.06,1155,1215
0.143,251.06,1155,1215
0.153,251.06,1155,1215
0.163,251.06,1155,1215
0.173,251.06,1155,1215
0.183,250.5,1140,1215
0.193,250.5,1140,1215
0.204,250.5,1140,1215
0.214,250.5,1140,1215
0.224,250.5,1140,1215
0.234,250.5,1140,1215
0.244,250.5,1140,1215
0.255,250.5,1140,1215
0.265,250.5,1140,1215
0.275,250.5,1140,1215
0.285,248.3,1140,1215
0.295,248.3,1140,1215
0.305,248.3,1140,1215
