elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,250.78,1305,1215
0.01,250.78,1305,1215
0.02,250.78,1305,1215
0.031,250.78,1305,1215
0.041,250.78,1305,1215
0.051,250.78,1305,1215
0.061,250.78,1305,1215
0.071,250.78,1305,1215
0.081,250.78,1305,1215
0.092,244.0,1305,1215
0.102,244.0,1305,1215
0.112,244.0,1305,1215
0.122,244.0,1305,1215
0.133,244.0,1305,1215
0.143,244.0,1305,1215
0.153,244.0,1305,1215
0.163,244.0,1305,1215
0.173,244.0,1305,1215
0.183,244.0,1305,1215
0.194,250.99,1305,1215
0.204,250.99,1305,1215
0.214,250.99,1305,1215
0.224,250.99,1305,1215
0.234,250.99,1305,1215
0.245,250.99,1305,1215
0.255,250.99,1305,1215
0.265,250.99,1305,1215
0.275,250.99,1305,1215
0.285,250.99,1305,1215
