elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,226.58,1410,1215
0.01,226.58,1410,1215
0.02,226.58,1410,1215
0.031,226.58,1410,1215
0.041,226.58,1410,1215
0.051,219.88,1410,1215
0.061,219.88,1410,1215
0.071,219.88,1410,1215
0.082,219.88,1410,1215
0.092,219.88,1410,1215
0.102,219.88,1410,1215
0.112,219.88,1410,1215
0.122,219.88,1410,1215
0.132,219.88,1410,1215
0.143,219.88,1410,1215
0.153,222.28,1410,1215
0.163,222.28,1410,1215
0.173,222.28,1410,1215
0.183,222.28,1410,1215
