elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,295.37,1215,1215
0.01,295.37,1215,1215
0.021,258.51,1215,1215
0.031,258.51,1215,1215
0.041,258.51,1215,1215
0.051,258.51,1215,1215
0.061,258.51,1215,1215
0.072,258.51,1215,1215
0.082,258.51,1215,1215
0.092,258.51,1215,1215
0.102,258.51,1215,1215
0.113,258.51,1215,1215
0.123,252.63,1200,1215
0.133,252.63,1200,1215
0.144,252.63,1200,1215
0.154,252.63,1200,1215
0.164,252.63,1200,1215
0.174,252.63,1200,1215
0.185,252.63,1200,1215
0.195,252.63,1200,1215
0.205,252.63,1200,1215
0.215,252.63,1200,1215
0.226,246.07,1215,1215
0.236,246.07,1215,1215
0.246,246.07,1215,1215
