elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,171.99,735,1215
0.01,171.99,735,1215
0.021,167.37,735,1215
0.031,167.37,735,1215
0.041,167.37,735,1215
0.051,167.37,735,1215
0.061,167.37,735,1215
0.071,167.37,735,1215
0.082,167.37,735,1215
0.092,167.37,735,1215
0.102,167.37,735,1215
0.112,167.37,705,1215
0.122,166.03,705,1215
0.133,166.03,705,1215
0.143,166.03,705,1215
0.153,166.03,705,1215
0.163,166.03,705,1215
0.173,166.03,705,1215
0.184,166.03,705,1215
0.194,166.03,705,1215
0.204,166.03,705,1215
0.214,166.03,705,1215
0.224,163.81,705,1215
0.234,163.81,705,1215
0.245,163.81,705,1215
0.255,163.81,705,1215
0.265,163.81,705,1215
0.275,163.81,705,1215
0.285,163.81,705,1215
0.296,163.81,705,1215
0.306,163.81,705,1215
0.316,163.81,720,1215
0.326,167.1,720,1215
0.336,167.1,720,1215
0.346,167.1,720,1215
0.357,167.1,720,1215
0.367,167.1,720,1215
0.377,167.1,720,1215
0.387,167.1,720,1215
0.397,167.1,720,1215
