unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
126,4953.0595703125,4990.63916015625,37.579776763916016,6.954634801864624,6.992214391708374,234.06453629213627
127,4990.64306640625,5028.216796875,37.573631286621094,6.992218297958374,7.029792028427124,234.1028194775531
128,5028.220703125,5065.79541015625,37.57465744018555,7.029795934677124,7.067370641708374,234.09642619391408
129,5065.7998046875,5103.369140625,37.56953430175781,7.067375036239624,7.104944372177124,234.12834855917941
130,5103.3720703125,5140.94091796875,37.568511962890625,7.104947301864624,7.142516149520874,234.13471981260778
131,5140.94482421875,5178.515625,37.570560455322266,7.142520055770874,7.180090856552124,234.12195388109893
132,5178.51953125,5216.09033203125,37.570560455322266,7.180094762802124,7.217665563583374,234.12195388109893
133,5216.09423828125,5253.666015625,37.57158279418945,7.217669469833374,7.255241247177124,234.115583322413
134,5253.669921875,5291.24365234375,37.573631286621094,7.255245153427124,7.292818883895874,234.1028194775531
135,5291.24755859375,5328.818359375,37.570560455322266,7.292822790145874,7.330393590927124,234.12195388109893
136,5328.8212890625,5366.39794921875,37.57670211791992,7.330396520614624,7.367973180770874,234.08368820139856
137,5366.40185546875,5403.9755859375,37.573631286621094,7.367977087020874,7.405550817489624,234.1028194775531
138,5403.97998046875,5441.55029296875,37.570560455322266,7.405555212020874,7.443125524520874,234.12195388109893
139,5441.55322265625,5479.12109375,37.56748962402344,7.443128454208374,7.480696325302124,234.141091412803
140,5479.125,5516.69775390625,37.572608947753906,7.480700231552124,7.518272985458374,234.10918934161032
141,5516.70166015625,5554.26806640625,37.566463470458984,7.518276891708374,7.555843297958374,234.14748713636445
142,5554.27099609375,5591.841796875,37.570560455322266,7.555846227645874,7.593417028427124,234.12195388109893
143,5591.845703125,5629.4111328125,37.5654411315918,7.593420934677124,7.630986364364624,234.15385943147245
144,5629.41552734375,5666.98681640625,37.57158279418945,7.630990758895874,7.668562047958374,234.115583322413
145,5666.9912109375,5704.560546875,37.56953430175781,7.668566442489624,7.706135778427124,234.12834855917941
146,5704.56494140625,5742.13720703125,37.572608947753906,7.706140172958374,7.743712438583374,234.10918934161032
147,5742.1416015625,5779.712890625,37.57158279418945,7.743716833114624,7.781288122177124,234.115583322413
148,5779.71728515625,5817.28857421875,37.57158279418945,7.781292516708374,7.818863805770874,234.115583322413
149,5817.2919921875,5854.859375,37.56748962402344,7.818867223739624,7.856434606552124,234.141091412803
150,5854.86328125,5892.4306640625,37.56748962402344,7.856438512802124,7.894005895614624,234.141091412803
151,5892.43505859375,5930.00341796875,37.568511962890625,7.894010290145874,7.931578649520874,234.13471981260778
152,5930.00634765625,5967.576171875,37.56953430175781,7.931581579208374,7.969151403427124,234.12834855917941
153,5967.580078125,6005.1484375,37.568511962890625,7.969155309677124,8.006723669052125,234.13471981260778
154,6005.15185546875,6042.72021484375,37.568511962890625,8.006727087020874,8.044295446395875,234.13471981260778
155,6042.72412109375,6080.2939453125,37.56953430175781,8.044299352645874,8.081869176864624,234.12834855917941
156,6080.2978515625,6117.87451171875,37.57670211791992,8.081873083114624,8.119449743270874,234.08368820139856
157,6117.87890625,6155.4462890625,37.56748962402344,8.119454137802123,8.157021520614624,234.141091412803
158,6155.4501953125,6193.02001953125,37.56953430175781,8.157025426864625,8.194595251083374,234.12834855917941
159,6193.02392578125,6230.59765625,37.573631286621094,8.194599157333375,8.232172887802124,234.1028194775531
160,6230.6015625,6268.17626953125,37.57465744018555,8.232176794052124,8.269751501083373,234.09642619391408
161,6268.1806640625,6305.74609375,37.5654411315918,8.269755895614624,8.307321325302123,234.15385943147245
162,6305.75,6343.32177734375,37.57158279418945,8.307325231552124,8.344897008895874,234.115583322413
163,6343.32568359375,6380.89208984375,37.566463470458984,8.344900915145875,8.382467321395874,234.14748713636445
164,6380.896484375,6418.47216796875,37.575679779052734,8.382471715927124,8.420047399520875,234.0900570243721
165,6418.47509765625,6456.04443359375,37.56953430175781,8.420050329208374,8.457619665145874,234.12834855917941
166,6456.048828125,6493.6171875,37.568511962890625,8.457624059677123,8.495192419052124,234.13471981260778
167,6493.62109375,6531.19384765625,37.572608947753906,8.495196325302125,8.532769079208375,234.10918934161032
168,6531.19775390625,6568.7705078125,37.572608947753906,8.532772985458374,8.570345739364624,234.10918934161032
169,6568.7734375,6606.34521484375,37.57158279418945,8.570348669052123,8.607920446395873,234.115583322413
170,6606.34912109375,6643.921875,37.572608947753906,8.607924352645874,8.645497106552124,234.10918934161032
171,6643.92578125,6681.49267578125,37.566463470458984,8.645501012802125,8.683067907333374,234.14748713636445
172,6681.49658203125,6719.06396484375,37.56748962402344,8.683071813583375,8.720639196395874,234.141091412803
173,6719.068359375,6756.6376953125,37.56953430175781,8.720643590927125,8.758212926864623,234.12834855917941
174,6756.640625,6794.21142578125,37.570560455322266,8.758215856552123,8.795786657333373,234.12195388109893
175,6794.21435546875,6831.787109375,37.572608947753906,8.795789587020874,8.833362340927124,234.10918934161032
176,6831.791015625,6869.36181640625,37.570560455322266,8.833366247177125,8.870937047958375,234.12195388109893
177,6869.36474609375,6906.93408203125,37.56953430175781,8.870939977645875,8.908509313583373,234.12834855917941
178,6906.9384765625,6944.509765625,37.57158279418945,8.908513708114624,8.946084997177124,234.115583322413
179,6944.51416015625,6982.08447265625,37.570560455322266,8.946089391708373,8.983659704208375,234.12195388109893
180,6982.0888671875,7019.662109375,37.573631286621094,8.983664098739624,9.021237340927124,234.1028194775531
181,7019.66650390625,7057.23779296875,37.57158279418945,9.021241735458375,9.058813024520873,234.115583322413
182,7057.2412109375,7094.8115234375,37.570560455322266,9.058816442489624,9.096386754989624,234.12195388109893
183,7094.81494140625,7132.38818359375,37.573631286621094,9.096390172958374,9.133963415145875,234.1028194775531
184,7132.392578125,7169.962890625,37.570560455322266,9.133967809677124,9.171538122177125,234.12195388109893
185,7169.96630859375,7207.53466796875,37.568511962890625,9.171541540145874,9.209109899520875,234.13471981260778
186,7207.53857421875,7245.111328125,37.572608947753906,9.209113805770874,9.246686559677123,234.10918934161032
187,7245.115234375,7282.68603515625,37.570560455322266,9.246690465927124,9.284261266708373,234.12195388109893
188,7282.68994140625,7320.2666015625,37.57670211791992,9.284265172958374,9.321841833114625,234.08368820139856
189,7320.27099609375,7357.83935546875,37.568511962890625,9.321846227645874,9.359414587020874,234.13471981260778
190,7357.84326171875,7395.4111328125,37.56748962402344,9.359418493270873,9.396986364364624,234.141091412803
191,7395.4150390625,7432.98681640625,37.57158279418945,9.396990270614623,9.434562047958373,234.115583322413
192,7432.98974609375,7470.5625,37.572608947753906,9.434564977645874,9.472137731552124,234.10918934161032
193,7470.56640625,7508.14013671875,37.573631286621094,9.472141637802125,9.509715368270875,234.1028194775531
194,7508.14306640625,7545.7158203125,37.572608947753906,9.509718297958374,9.547291051864624,234.10918934161032
195,7545.7197265625,7583.29150390625,37.57158279418945,9.547294958114623,9.584866735458373,234.115583322413
196,7583.29443359375,7620.86376953125,37.56953430175781,9.584869665145874,9.622439001083375,234.12834855917941
197,7620.8681640625,7658.44091796875,37.572608947753906,9.622443395614624,9.660016149520875,234.10918934161032
198,7658.44482421875,7696.00830078125,37.563392639160156,9.660020055770875,9.697583532333374,234.16662884273128
199,7696.01220703125,7733.58056640625,37.568511962890625,9.697587438583374,9.735155797958374,234.13471981260778
200,7733.5849609375,7771.15625,37.57158279418945,9.735160192489623,9.772731481552125,234.115583322413
201,7771.16064453125,7808.72998046875,37.56953430175781,9.772735876083374,9.810305212020875,234.12834855917941
202,7808.734375,7846.30908203125,37.57465744018555,9.810309606552124,9.847884313583375,234.09642619391408
203,7846.31298828125,7883.884765625,37.57158279418945,9.847888219833374,9.885459997177124,234.115583322413
204,7883.888671875,7921.46630859375,37.577728271484375,9.885463903427123,9.923041540145874,234.07729596264235
205,7921.470703125,7959.044921875,37.57465744018555,9.923045934677123,9.960620153427124,234.09642619391408
206,7959.04833984375,7996.625,37.57670211791992,9.960623571395875,9.998200231552124,234.08368820139856
207,7996.62890625,8034.20068359375,37.57158279418945,9.998204137802123,10.035775915145875,234.115583322413
208,8034.20361328125,8071.779296875,37.575679779052734,10.035778844833374,10.073354528427124,234.0900570243721
209,8071.783203125,8109.35693359375,37.573631286621094,10.073358434677123,10.110932165145874,234.1028194775531
210,8109.3603515625,8146.9296875,37.56953430175781,10.110935583114625,10.148504919052124,234.12834855917941
211,8146.93359375,8184.50146484375,37.56748962402344,10.148508825302123,10.186076696395874,234.141091412803
212,8184.50439453125,8222.078125,37.573631286621094,10.186079626083375,10.223653356552123,234.1028194775531
213,8222.08203125,8259.6513671875,37.56953430175781,10.223657262802124,10.261226598739624,234.12834855917941
214,8259.6552734375,8297.2255859375,37.56953430175781,10.261230504989625,10.298800817489624,234.12834855917941
215,8297.2294921875,8334.7958984375,37.566463470458984,10.298804723739623,10.336371129989624,234.14748713636445
216,8334.7998046875,8372.3701171875,37.570560455322266,10.336375036239623,10.373945348739625,234.12195388109893
217,8372.375,8409.947265625,37.572608947753906,10.373950231552124,10.411522497177124,234.10918934161032
218,8409.951171875,8447.5224609375,37.57158279418945,10.411526403427125,10.449097692489625,234.115583322413
