elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,141.51,1275,1215
0.01,256.47,1275,1215
0.021,256.47,1275,1215
0.031,256.47,1275,1215
0.041,256.47,1275,1215
0.051,256.47,1275,1215
0.061,256.47,1275,1215
0.071,256.47,1275,1215
0.082,256.47,1275,1215
0.092,256.47,1275,1215
0.102,256.47,1200,1215
0.112,258.72,1200,1215
0.122,258.72,1200,1215
0.133,258.72,1200,1215
0.143,258.72,1200,1215
0.153,258.72,1200,1215
0.163,258.72,1200,1215
0.173,258.72,1200,1215
0.184,258.72,1200,1215
0.194,258.72,1200,1215
0.204,258.72,1110,1215
0.214,232.18,1110,1215
0.224,232.18,1110,1215
0.234,232.18,1110,1215
0.245,232.18,1110,1215
0.255,232.18,1110,1215
0.265,232.18,1110,1215
0.275,232.18,1110,1215
0.285,232.18,1110,1215
0.296,232.18,1110,1215
0.306,232.18,765,1215
0.316,208.85,765,1215
0.326,208.85,765,1215
0.336,208.85,765,1215
