elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,251.72,1170,1215
0.01,251.72,1170,1215
0.021,251.72,1170,1215
0.031,251.72,1170,1215
0.041,251.72,1170,1215
0.051,251.72,1170,1215
0.062,249.16,1170,1215
0.072,249.16,1170,1215
0.082,249.16,1170,1215
0.092,249.16,1170,1215
0.102,249.16,1170,1215
0.112,249.16,1170,1215
0.123,249.16,1170,1215
0.133,249.16,1170,1215
0.143,249.16,1170,1215
0.153,249.16,1170,1215
0.163,250.92,1170,1215
0.174,250.92,1170,1215
0.184,250.92,1170,1215
0.194,250.92,1170,1215
0.204,250.92,1170,1215
0.214,250.92,1170,1215
0.225,250.92,1170,1215
0.235,250.92,1170,1215
0.245,250.92,1170,1215
0.255,250.92,1170,1215
0.265,247.25,1170,1215
0.276,247.25,1170,1215
0.286,247.25,1170,1215
0.296,247.25,1170,1215
0.306,247.25,1170,1215
0.316,247.25,1170,1215
0.327,247.25,1170,1215
0.337,247.25,1170,1215
0.347,247.25,1170,1215
0.357,247.25,1170,1215
0.367,249.98,1170,1215
0.378,249.98,1170,1215
0.388,249.98,1170,1215
0.398,249.98,1170,1215
0.408,249.98,1170,1215
0.418,249.98,1170,1215
0.429,249.98,1170,1215
0.439,249.98,1170,1215
0.449,249.98,1170,1215
0.459,239.06,1125,1215
0.469,239.06,1125,1215
0.48,239.06,1125,1215
0.49,239.06,1125,1215
0.5,239.06,1125,1215
0.51,239.06,1125,1215
0.52,239.06,1125,1215
0.531,239.06,1125,1215
0.541,239.06,1125,1215
0.551,239.06,1125,1215
0.561,238.45,1170,1215
0.571,238.45,1170,1215
0.582,238.45,1170,1215
0.592,238.45,1170,1215
0.602,238.45,1170,1215
0.612,238.45,1170,1215
0.622,238.45,1170,1215
0.633,238.45,1170,1215
0.643,238.45,1170,1215
0.653,238.45,1170,1215
0.663,251.65,1170,1215
0.673,251.65,1170,1215
0.683,251.65,1170,1215
0.694,251.65,1170,1215
0.704,251.65,1170,1215
0.714,251.65,1170,1215
0.724,251.65,1170,1215
0.734,251.65,1170,1215
0.745,251.65,1170,1215
0.755,251.65,1170,1215
0.765,250.98,1170,1215
0.775,250.98,1170,1215
0.785,250.98,1170,1215
0.796,250.98,1170,1215
0.806,250.98,1170,1215
0.816,250.98,1170,1215
0.826,250.98,1170,1215
0.836,250.98,1170,1215
0.847,250.98,1170,1215
0.857,250.98,1170,1215
0.867,249.14,1170,1215
0.877,249.14,1170,1215
0.887,249.14,1170,1215
