elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,182.67,555,1215
0.01,182.67,555,1215
0.02,182.67,555,1215
0.031,182.67,555,1215
0.041,182.67,555,1215
0.051,182.67,555,1215
0.061,182.67,555,1215
0.071,182.67,555,1215
0.082,182.67,555,1215
0.092,178.61,555,1215
0.102,178.61,555,1215
0.112,178.61,555,1215
0.122,178.61,555,1215
0.133,178.61,555,1215
0.143,178.61,555,1215
0.153,178.61,555,1215
0.163,178.61,555,1215
0.173,178.61,555,1215
0.184,178.61,555,1215
0.194,178.61,555,1215
0.204,178.61,555,1215
0.214,178.61,555,1215
0.225,178.61,555,1215
0.235,178.61,555,1215
0.245,178.61,555,1215
0.255,178.61,555,1215
0.265,178.61,555,1215
0.276,178.61,555,1215
0.286,178.61,555,1215
0.296,178.61,555,1215
0.306,178.61,555,1215
0.316,178.61,555,1215
0.326,178.61,555,1215
0.337,178.61,555,1215
0.347,178.61,555,1215
0.357,178.61,555,1215
0.367,178.61,555,1215
0.377,178.61,555,1215
