elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,246.14,990,1215
0.01,246.14,990,1215
0.021,246.14,990,1215
0.031,246.14,1005,1215
0.041,236.74,1005,1215
0.051,236.74,1005,1215
0.061,236.74,1005,1215
0.071,236.74,1005,1215
0.082,236.74,1005,1215
0.092,236.74,1005,1215
0.102,236.74,1005,1215
0.112,236.74,1005,1215
0.122,236.74,1005,1215
0.133,236.74,1005,1215
0.143,244.6,1005,1215
0.153,244.6,1005,1215
0.163,244.6,1005,1215
0.173,244.6,1005,1215
0.183,244.6,1005,1215
0.194,244.6,1005,1215
0.204,244.6,1005,1215
0.214,244.6,1005,1215
0.224,244.6,1005,1215
0.234,248.33,1020,1215
0.245,248.33,1020,1215
0.255,248.33,1020,1215
0.265,248.33,1020,1215
0.275,248.33,1020,1215
0.285,248.33,1020,1215
0.296,248.33,1020,1215
0.306,248.33,1020,1215
0.316,248.33,1020,1215
0.326,248.33,1020,1215
0.336,253.82,1020,1215
0.346,253.82,1020,1215
0.357,253.82,1020,1215
0.367,253.82,1020,1215
0.377,253.82,1020,1215
0.387,253.82,1020,1215
0.397,253.82,1020,1215
0.408,253.82,1020,1215
0.418,253.82,1020,1215
0.428,253.82,1020,1215
0.438,256.43,1020,1215
0.448,256.43,1020,1215
0.458,256.43,1020,1215
0.469,256.43,1020,1215
0.479,256.43,1020,1215
0.489,256.43,1020,1215
0.499,256.43,1020,1215
0.509,256.43,1020,1215
0.52,256.43,1020,1215
0.53,246.74,1005,1215
0.54,246.74,1005,1215
0.55,246.74,1005,1215
0.56,246.74,1005,1215
0.57,246.74,1005,1215
0.581,246.74,1005,1215
0.591,246.74,1005,1215
0.601,246.74,1005,1215
0.611,246.74,1005,1215
0.621,246.74,1005,1215
0.632,248.3,1020,1215
0.642,248.3,1020,1215
0.652,248.3,1020,1215
0.662,248.3,1020,1215
0.672,248.3,1020,1215
0.683,248.3,1020,1215
0.693,248.3,1020,1215
0.703,248.3,1020,1215
0.713,248.3,1020,1215
0.723,248.3,1020,1215
0.733,254.6,1020,1215
0.744,254.6,1020,1215
0.754,254.6,1020,1215
0.764,254.6,1020,1215
0.774,254.6,1020,1215
0.784,254.6,1020,1215
0.795,254.6,1020,1215
0.805,254.6,1020,1215
0.815,254.6,1020,1215
0.825,254.6,1020,1215
0.835,249.1,1005,1215
0.845,249.1,1005,1215
0.856,249.1,1005,1215
0.866,249.1,1005,1215
