elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,255.88,1020,1215
0.01,255.88,1020,1215
0.02,255.88,1020,1215
0.031,255.88,1020,1215
0.041,255.88,1020,1215
0.051,255.88,1020,1215
0.061,255.88,1020,1215
0.071,255.88,1020,1215
0.081,250.37,1005,1215
0.092,250.37,1005,1215
0.102,250.37,1005,1215
0.112,250.37,1005,1215
0.122,250.37,1005,1215
0.132,250.37,1005,1215
0.143,250.37,1005,1215
0.153,250.37,1005,1215
0.163,250.37,1005,1215
0.173,250.37,1005,1215
0.183,256.55,1020,1215
0.193,256.55,1020,1215
0.204,256.55,1020,1215
0.214,256.55,1020,1215
0.224,256.55,1020,1215
0.234,256.55,1020,1215
0.244,256.55,1020,1215
0.255,256.55,1020,1215
0.265,256.55,1020,1215
0.275,256.55,1020,1215
0.285,224.41,1005,1215
0.295,224.41,1005,1215
0.306,224.41,1005,1215
0.316,224.41,1005,1215
0.326,224.41,1005,1215
0.336,224.41,1005,1215
0.346,224.41,1005,1215
0.356,224.41,1005,1215
0.367,224.41,1005,1215
0.377,224.41,1005,1215
0.387,254.59,1005,1215
0.397,254.59,1005,1215
0.407,254.59,1005,1215
0.418,254.59,1005,1215
0.428,254.59,1005,1215
0.438,254.59,1005,1215
0.448,254.59,1005,1215
0.458,254.59,1005,1215
0.469,254.59,1005,1215
0.479,254.59,1020,1215
0.489,241.68,1020,1215
0.499,241.68,1020,1215
0.509,241.68,1020,1215
0.519,241.68,1020,1215
0.53,241.68,1020,1215
0.54,241.68,1020,1215
0.55,241.68,1020,1215
0.56,241.68,1020,1215
0.57,241.68,1020,1215
0.581,258.02,1020,1215
0.591,258.02,1020,1215
0.601,258.02,1020,1215
0.611,258.02,1020,1215
0.621,258.02,1020,1215
0.631,258.02,1020,1215
0.642,258.02,1020,1215
0.652,258.02,1020,1215
0.662,258.02,1020,1215
0.672,258.02,1020,1215
0.682,238.53,1005,1215
0.693,238.53,1005,1215
0.703,238.53,1005,1215
0.713,238.53,1005,1215
0.723,238.53,1005,1215
0.733,238.53,1005,1215
0.744,238.53,1005,1215
0.754,238.53,1005,1215
0.764,238.53,1005,1215
0.774,238.53,1005,1215
0.784,238.53,1020,1215
0.794,238.53,1020,1215
0.805,238.53,1020,1215
0.815,238.53,1020,1215
0.825,238.53,1020,1215
0.835,238.53,1020,1215
0.845,238.53,1020,1215
0.856,238.53,1020,1215
0.866,238.53,1020,1215
0.876,238.53,1020,1215
0.886,249.38,1020,1215
0.896,249.38,1020,1215
0.906,249.38,1020,1215
0.917,249.38,1020,1215
0.927,249.38,1020,1215
0.937,249.38,1020,1215
0.947,249.38,1020,1215
0.957,249.38,1020,1215
0.968,249.38,1020,1215
0.978,254.98,1020,1215
0.988,254.98,1020,1215
0.998,254.98,1020,1215
1.008,254.98,1020,1215
1.019,254.98,1020,1215
1.029,254.98,1020,1215
1.039,254.98,1020,1215
1.049,254.98,1020,1215
1.059,254.98,1020,1215
1.069,254.98,1020,1215
1.08,239.19,1020,1215
1.09,239.19,1020,1215
1.1,239.19,1020,1215
1.11,239.19,1020,1215
1.12,239.19,1020,1215
1.131,239.19,1020,1215
1.141,239.19,1020,1215
1.151,239.19,1020,1215
1.161,239.19,1020,1215
1.171,239.19,1020,1215
1.181,251.76,1035,1215
1.192,251.76,1035,1215
1.202,251.76,1035,1215
1.212,251.76,1035,1215
1.222,251.76,1035,1215
1.232,251.76,1035,1215
1.243,251.76,1035,1215
1.253,251.76,1035,1215
1.263,251.76,1035,1215
1.273,251.76,1035,1215
1.283,253.62,1005,1215
1.294,253.62,1005,1215
1.304,253.62,1005,1215
1.314,253.62,1005,1215
1.324,253.62,1005,1215
1.334,253.62,1005,1215
1.344,253.62,1005,1215
1.355,253.62,1005,1215
1.365,253.62,1005,1215
1.375,253.62,1005,1215
1.385,246.86,1020,1215
1.395,246.86,1020,1215
1.406,246.86,1020,1215
1.416,246.86,1020,1215
1.426,246.86,1020,1215
1.436,246.86,1020,1215
1.446,246.86,1020,1215
1.456,246.86,1020,1215
1.467,246.86,1020,1215
1.477,246.86,1005,1215
1.487,255.38,1005,1215
1.497,255.38,1005,1215
1.507,255.38,1005,1215
1.518,255.38,1005,1215
1.528,255.38,1005,1215
1.538,255.38,1005,1215
1.548,255.38,1005,1215
1.558,255.38,1005,1215
1.569,255.38,1005,1215
1.579,255.38,1005,1215
1.589,233.56,1005,1215
1.599,233.56,1005,1215
1.609,233.56,1005,1215
1.619,233.56,1005,1215
1.63,233.56,1005,1215
1.64,233.56,1005,1215
1.65,233.56,1005,1215
1.66,233.56,1005,1215
1.67,233.56,1005,1215
1.681,246.45,1005,1215
1.691,246.45,1005,1215
1.701,246.45,1005,1215
1.711,246.45,1005,1215
1.721,246.45,1005,1215
1.732,246.45,1005,1215
1.742,246.45,1005,1215
1.752,246.45,1005,1215
1.762,246.45,1005,1215
1.772,246.45,1005,1215
1.782,247.62,1020,1215
1.793,247.62,1020,1215
1.803,247.62,1020,1215
1.813,247.62,1020,1215
1.823,247.62,1020,1215
1.833,247.62,1020,1215
1.844,247.62,1020,1215
1.854,247.62,1020,1215
1.864,247.62,1020,1215
1.874,247.62,1020,1215
1.884,261.45,1005,1215
1.894,261.45,1005,1215
1.905,261.45,1005,1215
1.915,261.45,1005,1215
1.925,261.45,1005,1215
1.935,261.45,1005,1215
1.945,261.45,1005,1215
1.956,261.45,1005,1215
1.966,261.45,1005,1215
1.976,261.45,1005,1215
1.986,235.93,1005,1215
1.996,235.93,1005,1215
2.007,235.93,1005,1215
2.017,235.93,1005,1215
2.027,235.93,1005,1215
2.037,235.93,1005,1215
2.047,235.93,1005,1215
2.057,235.93,1005,1215
2.068,235.93,1005,1215
2.078,247.8,1020,1215
2.088,247.8,1020,1215
2.098,247.8,1020,1215
2.108,247.8,1020,1215
2.119,247.8,1020,1215
2.129,247.8,1020,1215
2.139,247.8,1020,1215
2.149,247.8,1020,1215
2.159,247.8,1020,1215
2.169,247.8,1020,1215
2.18,247.55,1020,1215
2.19,247.55,1020,1215
2.2,247.55,1020,1215
2.21,247.55,1020,1215
2.22,247.55,1020,1215
2.231,247.55,1020,1215
