elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,231.6,915,1215
0.01,231.6,915,1215
0.02,231.6,915,1215
0.031,231.6,915,1215
0.041,231.6,915,1215
0.051,231.6,915,1215
0.061,231.6,915,1215
0.072,231.6,915,1215
0.082,231.6,915,1215
0.092,231.6,915,1215
0.102,231.6,915,1215
0.112,232.99,915,1215
0.123,232.99,915,1215
0.133,232.99,915,1215
0.143,232.99,915,1215
0.153,232.99,915,1215
0.163,232.99,915,1215
0.174,232.99,915,1215
0.184,232.99,915,1215
0.194,232.99,915,1215
0.204,232.99,915,1215
0.214,239.91,915,1215
0.225,239.91,915,1215
0.235,239.91,915,1215
0.245,239.91,915,1215
0.255,239.91,915,1215
0.265,239.91,915,1215
0.275,239.91,915,1215
0.286,239.91,915,1215
0.296,239.91,915,1215
0.306,239.91,915,1215
0.316,237.91,915,1215
0.326,237.91,915,1215
0.337,237.91,915,1215
0.347,237.91,915,1215
0.357,237.91,915,1215
0.367,237.91,915,1215
0.377,237.91,915,1215
0.387,237.91,915,1215
0.398,237.91,915,1215
0.408,238.2,915,1215
0.418,238.2,915,1215
0.428,238.2,915,1215
0.438,238.2,915,1215
0.449,238.2,915,1215
0.459,238.2,915,1215
0.469,238.2,915,1215
0.479,238.2,915,1215
0.489,238.2,915,1215
0.5,238.2,915,1215
0.51,238.19,915,1215
0.52,238.19,915,1215
0.53,238.19,915,1215
0.54,238.19,915,1215
0.551,238.19,915,1215
0.561,238.19,915,1215
0.571,238.19,915,1215
0.581,238.19,915,1215
0.591,238.19,915,1215
0.601,238.19,915,1215
