elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,247.56,1080,1215
0.01,247.56,1080,1215
0.02,247.56,1080,1215
0.031,247.56,1080,1215
0.041,247.56,1080,1215
0.051,247.56,1080,1215
0.061,247.56,1080,1215
0.072,247.56,1080,1215
0.082,247.56,1080,1215
0.092,247.56,1080,1215
0.102,238.26,1020,1215
0.112,238.26,1020,1215
0.123,238.26,1020,1215
0.133,238.26,1020,1215
0.143,238.26,1020,1215
0.153,238.26,1020,1215
0.163,238.26,1020,1215
0.173,238.26,1020,1215
0.184,238.26,1020,1215
0.194,238.26,1020,1215
0.204,222.84,1095,1215
0.214,222.84,1095,1215
0.224,222.84,1095,1215
0.235,222.84,1095,1215
0.245,222.84,1095,1215
0.255,222.84,1095,1215
0.265,222.84,1095,1215
0.275,222.84,1095,1215
0.285,222.84,1095,1215
0.296,222.84,1095,1215
0.306,248.01,1110,1215
0.316,248.01,1110,1215
0.326,248.01,1110,1215
0.336,248.01,1110,1215
0.347,248.01,1110,1215
0.357,248.01,1110,1215
0.367,248.01,1110,1215
0.377,248.01,1110,1215
0.387,248.01,1110,1215
0.398,248.01,1095,1215
0.408,248.93,1095,1215
0.418,248.93,1095,1215
0.428,248.93,1095,1215
0.438,248.93,1095,1215
0.449,248.93,1095,1215
0.459,248.93,1095,1215
0.469,248.93,1095,1215
0.479,248.93,1095,1215
0.489,248.93,1095,1215
0.5,248.93,1095,1215
0.51,251.01,1095,1215
0.52,251.01,1095,1215
0.53,251.01,1095,1215
0.54,251.01,1095,1215
0.551,251.01,1095,1215
0.561,251.01,1095,1215
0.571,251.01,1095,1215
0.581,251.01,1095,1215
0.591,251.01,1095,1215
0.601,247.44,1110,1215
0.612,247.44,1110,1215
0.622,247.44,1110,1215
0.632,247.44,1110,1215
0.642,247.44,1110,1215
0.653,247.44,1110,1215
0.663,247.44,1110,1215
0.673,247.44,1110,1215
0.683,247.44,1110,1215
0.693,247.44,1110,1215
0.703,260.75,1095,1215
0.714,260.75,1095,1215
0.724,260.75,1095,1215
0.734,260.75,1095,1215
0.744,260.75,1095,1215
0.754,260.75,1095,1215
0.765,260.75,1095,1215
0.775,260.75,1095,1215
0.785,260.75,1095,1215
0.795,260.75,1095,1215
0.805,240.42,1095,1215
0.816,240.42,1095,1215
0.826,240.42,1095,1215
0.836,240.42,1095,1215
0.846,240.42,1095,1215
0.856,240.42,1095,1215
0.866,240.42,1095,1215
0.877,240.42,1095,1215
0.887,240.42,1095,1215
0.897,240.42,1095,1215
0.907,247.53,1095,1215
0.917,247.53,1095,1215
0.928,247.53,1095,1215
0.938,247.53,1095,1215
0.948,247.53,1095,1215
0.958,247.53,1095,1215
0.968,247.53,1095,1215
0.979,247.53,1095,1215
0.989,247.53,1095,1215
0.999,247.53,1095,1215
1.009,256.25,1095,1215
1.019,256.25,1095,1215
1.03,256.25,1095,1215
1.04,256.25,1095,1215
1.05,256.25,1095,1215
1.06,256.25,1095,1215
1.07,256.25,1095,1215
1.081,256.25,1095,1215
1.091,256.25,1095,1215
1.101,256.25,1080,1215
1.111,241.49,1080,1215
1.121,241.49,1080,1215
1.132,241.49,1080,1215
1.142,241.49,1080,1215
1.152,241.49,1080,1215
1.162,241.49,1080,1215
1.172,241.49,1080,1215
1.183,241.49,1080,1215
1.193,241.49,1080,1215
1.203,246.73,1095,1215
1.213,246.73,1095,1215
1.223,246.73,1095,1215
1.234,246.73,1095,1215
1.244,246.73,1095,1215
1.254,246.73,1095,1215
1.264,246.73,1095,1215
1.274,246.73,1095,1215
1.284,246.73,1095,1215
1.295,246.73,1095,1215
1.305,258.88,1095,1215
1.315,258.88,1095,1215
1.325,258.88,1095,1215
1.335,258.88,1095,1215
1.346,258.88,1095,1215
1.356,258.88,1095,1215
1.366,258.88,1095,1215
1.376,258.88,1095,1215
1.386,258.88,1095,1215
1.397,258.88,1095,1215
1.407,246.26,1080,1215
1.417,246.26,1080,1215
1.427,246.26,1080,1215
1.437,246.26,1080,1215
1.447,246.26,1080,1215
1.458,246.26,1080,1215
1.468,246.26,1080,1215
1.478,246.26,1080,1215
1.488,246.26,1080,1215
1.498,246.26,1095,1215
1.509,243.18,1095,1215
1.519,243.18,1095,1215
1.529,243.18,1095,1215
1.539,243.18,1095,1215
1.549,243.18,1095,1215
