elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,241.36,1245,1215
0.01,241.36,1245,1215
0.021,241.36,1245,1215
0.031,241.36,1245,1215
0.041,241.36,1245,1215
0.051,241.36,1245,1215
0.061,241.36,1245,1215
0.072,241.36,1260,1215
0.082,249.5,1260,1215
0.092,249.5,1260,1215
0.102,249.5,1260,1215
0.112,249.5,1260,1215
0.122,249.5,1260,1215
0.133,249.5,1260,1215
0.143,249.5,1260,1215
0.153,249.5,1260,1215
0.163,249.5,1260,1215
0.174,249.5,1185,1215
0.184,232.47,1185,1215
0.194,232.47,1185,1215
0.204,232.47,1185,1215
0.214,232.47,1185,1215
0.225,232.47,1185,1215
0.235,232.47,1185,1215
0.245,232.47,1185,1215
0.255,232.47,1185,1215
0.265,232.47,1185,1215
0.275,232.47,1095,1215
