elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,184.02,1020,1215
0.01,184.02,1020,1215
0.02,184.02,1020,1215
0.031,184.02,1020,1215
0.041,184.02,1020,1215
0.051,184.02,1020,1215
0.061,184.02,1020,1215
0.071,184.02,825,1215
0.081,208.58,825,1215
0.092,208.58,825,1215
0.102,208.58,825,1215
0.112,208.58,825,1215
0.122,208.58,825,1215
0.132,208.58,825,1215
0.143,208.58,825,1215
0.153,208.58,825,1215
0.163,208.58,825,1215
0.173,208.58,495,1215
0.183,198.9,495,1215
0.194,198.9,495,1215
0.204,198.9,495,1215
0.214,198.9,495,1215
0.224,198.9,495,1215
0.234,198.9,495,1215
0.245,198.9,495,1215
0.255,198.9,495,1215
0.265,198.9,495,1215
0.275,198.9,495,1215
0.285,198.9,495,1215
0.295,198.9,495,1215
0.306,198.9,495,1215
0.316,198.9,495,1215
0.326,198.9,495,1215
0.336,198.9,495,1215
0.346,198.9,495,1215
0.357,198.9,495,1215
