status,error,run_timestamp_utc,model,batch_size,variant,dtype,steps_per_run,repeat,warmup,probe_repeat,target_timed_seconds,total_time_s,iter_time_ms,probe_iter_ms,gemm_total_ms,gemm_iter_time_ms,gemm_tflops_s_raw,effective_tflops_s,gemm_flops_per_step,attention_flops_per_step,effective_flops_per_step,avg_power_watts,max_power_watts,avg_gpu_clock_mhz,max_gpu_clock_mhz,monitor_sample_count,monitor_csv,timeline_plot,kernel_profile_csv,kernel_profile_error,hidden_size,intermediate_size,num_layers,canonical_num_layers,num_heads,num_kv_heads,head_dim,q_size,kv_size,rope_theta,eps,description
ok,,2026-04-27T14:59:27.916074Z,13B,16384,without_norm,bfloat16,1,58,20,10,3.0,2.9818877819925547,51.41185831021646,51.40964179299772,2065.7600626945496,35.61655280507844,291.82557091370114,255.6368925359054,10393820856320.0,2748946841600.0,13142767697920.0,319.7969965870307,338.68,1410.0,1410.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/13B__batch_size=16384__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/13B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/13B__batch_size=16384__without_norm.csv,,5120,13824,40,40,40,40,128,5120,5120,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T14:59:35.519053Z,13B,16384,with_norm,bfloat16,1,54,20,10,3.0,3.0117896059527993,55.77388159171851,55.81261370098218,2051.9957377910614,37.99992107020484,273.52216961496896,235.6437695000142,10393820856320.0,2748946841600.0,13142767697920.0,398.4675675675675,415.0,1318.4797297297298,1335.0,296,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/13B__batch_size=16384__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/13B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/13B__batch_size=16384__with_norm.csv,,5120,13824,40,40,40,40,128,5120,5120,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T14:59:43.295084Z,13B,32768,without_norm,bfloat16,1,24,20,10,3.0,3.027696718927473,126.15402995531136,126.1706588906236,1706.98130941391,71.12422122557957,292.27232796981116,251.93878900245042,20787641712640.0,10995451822080.0,31783093534720.0,303.6693624161074,344.25,1410.0,1410.0,298,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/13B__batch_size=32768__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/13B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/13B__batch_size=32768__without_norm.csv,,5120,13824,40,40,40,40,128,5120,5120,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T14:59:53.317842Z,13B,32768,with_norm,bfloat16,1,22,20,10,3.0,2.9982985290698707,136.2862967759032,136.43288129242137,1661.5583996772766,75.52538180351257,275.24047169627414,233.20828496045516,20787641712640.0,10995451822080.0,31783093534720.0,394.2846440677966,432.45,1320.5084745762713,1335.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/13B__batch_size=32768__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/13B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/13B__batch_size=32768__with_norm.csv,,5120,13824,40,40,40,40,128,5120,5120,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:03.580172Z,34B,32,without_norm,bfloat16,1,2685,20,10,3.0,2.9836614289088175,1.1112333068561704,1.1171991005539894,2954.9617597050965,1.1005444170223824,40.24539996289783,39.87385139611824,44291850240.0,17301504.0,44309151744.0,295.4842662116041,425.25,1409.283276450512,1410.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=32__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=32.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=32__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:09.871998Z,34B,32,with_norm,bfloat16,1,2666,20,10,3.0,2.9947595570702106,1.123315662817033,1.1254327953793108,2935.2885762173682,1.1010084681985628,40.22843740018549,39.444969219855984,44291850240.0,17301504.0,44309151744.0,300.08586440677965,302.93,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=32__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=32.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=32__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:16.487871Z,34B,64,without_norm,bfloat16,1,2714,20,10,3.0,2.9924508800031617,1.10259796610286,1.105444401036948,2941.370399663225,1.083776860598093,81.73610611239124,80.40270401852871,88583700480.0,68157440.0,88651857920.0,281.3929931972789,289.1,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=64__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=64.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=64__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:22.897743Z,34B,64,with_norm,bfloat16,1,2685,20,10,3.0,2.9981574520934373,1.1166321981726024,1.1171523947268724,2913.9901447873563,1.0852849701256448,81.62252580512983,79.39217413314884,88583700480.0,68157440.0,88651857920.0,317.40074829931973,327.73,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=64__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=64.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=64__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:29.200417Z,34B,128,without_norm,bfloat16,1,2472,20,10,3.0,2.985136740957387,1.2075795877659332,1.2137716985307634,2897.8096972387284,1.172253113769712,151.13408433633245,146.93684405204857,177167400960.0,270532608.0,177437933568.0,326.9530272108844,328.93,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=128__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=128.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=128__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:35.465270Z,34B,128,with_norm,bfloat16,1,2437,20,10,3.0,2.9909167839214206,1.2272945358725567,1.230804098304361,2869.581663429737,1.177505811830011,150.45989512752953,144.57648786144787,177167400960.0,270532608.0,177437933568.0,387.94880546075086,412.86,1402.320819112628,1410.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=128__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=128.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=128__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:41.766983Z,34B,256,without_norm,bfloat16,1,1800,20,10,3.0,2.99456607690081,1.66364782050045,1.666934508830309,2840.4511682726443,1.5780284268181357,224.54272426160568,213.63460082620526,354334801920.0,1077936128.0,355412738048.0,383.3177288135593,392.49,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=256__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=256.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=256__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:48.032300Z,34B,256,with_norm,bfloat16,1,1768,20,10,3.0,3.163415157003328,1.7892619666308416,1.6970413038507104,2939.265889491886,1.6624807067261798,213.13618888111466,198.63650190767638,354334801920.0,1077936128.0,355412738048.0,401.1145659163987,454.67,1319.710610932476,1410.0,311,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=256__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=256.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=256__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:00:54.576435Z,34B,512,without_norm,bfloat16,1,929,20,10,3.0,2.9679356169654056,3.194763850339511,3.230304305907339,2785.59625845775,2.9984889757349302,236.34224090028712,223.16922099523308,708669603840.0,4303355904.0,712972959744.0,368.08342465753424,376.2,1409.6917808219177,1410.0,292,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=512__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=512.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=512__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:00.767812Z,34B,512,with_norm,bfloat16,1,869,20,10,3.0,2.975347482948564,3.4238751242215923,3.450511093251407,2738.634848434478,3.1514785367485363,224.86892916337396,208.2356785445241,708669603840.0,4303355904.0,712972959744.0,399.343890784983,425.25,1329.9829351535836,1335.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=512__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=512.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=512__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:06.906221Z,34B,1024,without_norm,bfloat16,1,516,20,10,3.0,2.9539539290126413,5.724716916691166,5.815623793751001,2731.3994256183505,5.293409739570447,267.7554312648042,250.58633902008708,1417339207680.0,17196646400.0,1434535854080.0,376.6849828178694,383.71,1409.7422680412371,1410.0,291,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=1024__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=1024.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=1024__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:13.067972Z,34B,1024,with_norm,bfloat16,1,477,20,10,3.0,2.9777677170932293,6.24269961654765,6.292275700252503,2699.0771223828197,5.658442604576142,250.48220981048,229.79415031878943,1417339207680.0,17196646400.0,1434535854080.0,398.44361774744027,411.94,1307.6621160409557,1320.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=1024__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=1024.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=1024__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:19.253984Z,34B,2048,without_norm,bfloat16,1,273,20,10,3.0,2.986213654978201,10.938511556696707,10.99229030078277,2708.4138541072607,9.920929868524764,285.7270893883977,265.4320408657867,2834678415360.0,68753031168.0,2903431446528.0,381.0490136054422,384.65,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=2048__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=2048.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=2048__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:25.616090Z,34B,2048,with_norm,bfloat16,1,248,20,10,3.0,2.9994343150174245,12.094493205715422,12.108609010465443,2672.3117124140263,10.775450453282364,263.0682056077307,240.06226611925692,2834678415360.0,68753031168.0,2903431446528.0,396.029693877551,408.51,1290.8163265306123,1305.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=2048__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=2048.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=2048__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:32.012267Z,34B,4096,without_norm,bfloat16,1,133,20,10,3.0,2.999623376992531,22.55355922550775,22.563821903895587,2652.5103316903114,19.94368670443843,284.268245622726,263.5638032601559,5669356830720.0,274945015808.0,5944301846528.0,378.5890847457627,386.02,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=4096__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=4096.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=4096__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:38.764943Z,34B,4096,with_norm,bfloat16,1,120,20,10,3.0,2.9893706910079345,24.91142242506612,24.958892003633082,2597.8084783256054,21.648403986046713,261.88336259680545,238.61752031256088,5669356830720.0,274945015808.0,5944301846528.0,396.4751525423729,415.17,1291.4237288135594,1305.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=4096__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=4096.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=4096__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:45.544465Z,34B,8192,without_norm,bfloat16,1,66,20,10,3.0,3.0059116720221937,45.54411624276051,45.559712406247854,2510.8731895685196,38.0435331752806,298.04575745366134,273.1057386347055,11338713661440.0,1099645845504.0,12438359506944.0,385.7052364864865,400.4,1410.0,1410.0,296,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=8192__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=8192.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=8192__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:01:53.023100Z,34B,8192,with_norm,bfloat16,1,59,20,10,3.0,3.0026316669536754,50.892062151757216,50.92236010823399,2467.574620783329,41.82329865734456,271.10997997401665,244.4066713165115,11338713661440.0,1099645845504.0,12438359506944.0,397.604406779661,415.7,1278.0,1290.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=8192__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=8192.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=8192__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:00.633410Z,34B,16384,without_norm,bfloat16,1,30,20,10,3.0,3.003360031056218,100.11200103520726,100.13349849032238,2275.3839414715767,75.84613138238589,298.9925380445506,270.45451084249163,22677427322880.0,4398314946560.0,27075742269440.0,396.91945945945946,400.89,1410.0,1410.0,296,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=16384__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=16384__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:09.834975Z,34B,16384,with_norm,bfloat16,1,27,20,10,3.0,3.0221004019258544,111.92964451577238,111.91674190340564,2249.1506901979446,83.30187741473868,272.2318875236737,241.89965389932658,22677427322880.0,4398314946560.0,27075742269440.0,397.6088628762542,438.78,1278.160535117057,1305.0,299,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=16384__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=16384__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:19.369680Z,34B,32768,without_norm,bfloat16,1,13,20,10,3.0,3.0866966990288347,237.43820761760267,237.44456119602546,1969.9140899181366,151.53185307062589,299.30904774602755,265.11140811198294,45354854645760.0,17592722915328.0,62947577561088.0,364.7789144736842,408.67,1410.0,1410.0,304,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=32768__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=32768__without_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:33.064346Z,34B,32768,with_norm,bfloat16,1,11,20,10,3.0,2.9016274058958516,263.7843096268956,264.7385915974155,1832.6785271167755,166.6071388287978,272.2263581536308,238.63275890109966,45354854645760.0,17592722915328.0,62947577561088.0,396.0778321678321,441.41,1281.188811188811,1320.0,286,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/34B__batch_size=32768__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/34B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/34B__batch_size=32768__with_norm.csv,,8192,22016,24,48,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:47.101621Z,70B,32,without_norm,bfloat16,1,2026,20,10,3.0,2.9580192130524665,1.4600292265806845,1.480786909814924,2928.8622078485787,1.445637812363563,37.880050283458004,37.518519171213896,54760833024.0,17301504.0,54778134528.0,274.0349134948097,280.15,1408.0276816608996,1410.0,289,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=32__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=32.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=32__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:53.297317Z,70B,32,with_norm,bfloat16,1,1897,20,10,3.0,2.804678683052771,1.4784811191632952,1.5817787032574415,2743.9285753611475,1.4464568135799407,37.85860214413761,37.05027667786529,54760833024.0,17301504.0,54778134528.0,285.78221014492755,287.91,1410.0,1410.0,276,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=32__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=32.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=32__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:02:59.157349Z,70B,64,without_norm,bfloat16,1,2032,20,10,3.0,2.9944494439987466,1.473646379920643,1.476577005814761,2940.212511776015,1.446954976267724,75.6911361060454,74.36643212457896,109521666048.0,68157440.0,109589823488.0,285.83724489795924,289.96,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=64__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=64.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=64__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:05.400895Z,70B,64,with_norm,bfloat16,1,2012,20,10,3.0,2.9910285000223666,1.4865946819196654,1.4910635072737932,2914.2748463340104,1.4484467427107408,75.61318122268844,73.71869738326036,109521666048.0,68157440.0,109589823488.0,323.5829152542373,325.76,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=64__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=64.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=64__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:11.651142Z,70B,128,without_norm,bfloat16,1,1691,20,10,3.0,2.9936804119497538,1.7703609769070099,1.7738759983330965,2914.328449908644,1.7234349201115577,127.09695593368932,123.88087376799409,219043332096.0,270532608.0,219313864704.0,291.0033220338983,295.4,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=128__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=128.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=128__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
