elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,383.71,1410,1215
0.01,383.71,1410,1215
0.021,383.71,1410,1215
0.031,383.71,1410,1215
0.041,383.71,1410,1215
0.051,383.71,1410,1215
0.061,383.71,1410,1215
0.071,383.71,1410,1215
0.082,383.71,1410,1215
0.092,385.56,1410,1215
0.102,385.56,1410,1215
0.112,385.56,1410,1215
0.123,385.56,1410,1215
0.133,385.56,1410,1215
0.143,385.56,1410,1215
0.153,385.56,1410,1215
0.163,385.56,1410,1215
0.174,385.56,1410,1215
0.184,384.65,1410,1215
0.194,384.65,1410,1215
0.204,384.65,1410,1215
0.215,384.65,1410,1215
0.225,384.65,1410,1215
0.235,384.65,1410,1215
0.245,384.65,1410,1215
0.255,384.65,1410,1215
0.265,384.65,1410,1215
0.276,384.65,1410,1215
0.286,385.24,1410,1215
0.296,385.24,1410,1215
0.306,385.24,1410,1215
0.316,385.24,1410,1215
0.327,385.24,1410,1215
0.337,385.24,1410,1215
0.347,385.24,1410,1215
0.357,385.24,1410,1215
0.367,385.24,1410,1215
0.378,385.24,1410,1215
0.388,387.15,1410,1215
0.398,387.15,1410,1215
0.408,387.15,1410,1215
0.418,387.15,1410,1215
0.428,387.15,1410,1215
0.439,387.15,1410,1215
0.449,387.15,1410,1215
0.459,387.15,1410,1215
0.469,387.15,1410,1215
0.479,387.15,1410,1215
0.49,387.15,1410,1215
0.5,387.15,1410,1215
0.51,385.43,1410,1215
0.52,385.43,1410,1215
0.53,385.43,1410,1215
0.541,385.43,1410,1215
0.551,385.43,1410,1215
0.561,385.43,1410,1215
0.571,385.43,1410,1215
0.581,385.43,1410,1215
0.592,388.33,1410,1215
0.602,388.33,1410,1215
0.612,388.33,1410,1215
0.622,388.33,1410,1215
0.632,388.33,1410,1215
0.643,388.33,1410,1215
0.653,388.33,1410,1215
0.663,388.33,1410,1215
0.673,388.33,1410,1215
0.683,386.29,1410,1215
0.693,386.29,1410,1215
0.704,386.29,1410,1215
0.714,386.29,1410,1215
0.724,386.29,1410,1215
0.734,386.29,1410,1215
0.744,386.29,1410,1215
0.755,386.29,1410,1215
0.765,386.29,1410,1215
0.775,386.29,1410,1215
0.785,386.96,1410,1215
0.796,386.96,1410,1215
0.806,386.96,1410,1215
0.816,386.96,1410,1215
0.826,386.96,1410,1215
0.836,386.96,1410,1215
0.847,386.96,1410,1215
0.857,386.96,1410,1215
0.867,386.96,1410,1215
0.877,386.96,1410,1215
0.887,387.87,1410,1215
0.897,387.87,1410,1215
0.908,387.87,1410,1215
0.918,387.87,1410,1215
0.928,387.87,1410,1215
0.938,387.87,1410,1215
0.948,387.87,1410,1215
0.959,387.87,1410,1215
0.969,387.87,1410,1215
0.979,387.87,1410,1215
0.989,385.43,1410,1215
0.999,385.43,1410,1215
1.01,385.43,1410,1215
1.02,385.43,1410,1215
1.03,385.43,1410,1215
1.04,385.43,1410,1215
1.05,385.43,1410,1215
1.06,385.43,1410,1215
1.071,385.43,1410,1215
1.081,385.43,1410,1215
1.091,388.86,1410,1215
1.101,388.86,1410,1215
1.111,388.86,1410,1215
1.122,388.86,1410,1215
1.132,388.86,1410,1215
1.142,388.86,1410,1215
1.152,388.86,1410,1215
1.162,388.86,1410,1215
1.172,388.86,1410,1215
1.183,388.86,1410,1215
1.193,388.86,1410,1215
1.203,388.86,1410,1215
1.213,388.86,1410,1215
1.223,388.86,1410,1215
1.234,388.86,1410,1215
1.244,388.86,1410,1215
1.254,388.86,1410,1215
1.264,388.86,1410,1215
1.274,388.86,1410,1215
1.284,386.42,1410,1215
1.295,386.42,1410,1215
1.305,386.42,1410,1215
1.315,386.42,1410,1215
1.325,386.42,1410,1215
1.335,386.42,1410,1215
1.345,386.42,1410,1215
1.355,386.42,1410,1215
1.365,386.42,1410,1215
1.375,386.42,1410,1215
1.385,387.87,1410,1215
1.396,387.87,1410,1215
1.406,387.87,1410,1215
1.416,387.87,1410,1215
1.426,387.87,1410,1215
1.436,387.87,1410,1215
1.446,387.87,1410,1215
1.456,387.87,1410,1215
1.466,387.87,1410,1215
1.477,387.87,1410,1215
1.487,387.87,1410,1215
1.497,387.87,1410,1215
1.507,387.87,1410,1215
1.517,387.87,1410,1215
1.528,387.87,1410,1215
1.538,387.87,1410,1215
1.548,387.87,1410,1215
1.558,387.87,1410,1215
1.568,387.87,1410,1215
1.578,387.87,1410,1215
1.589,387.29,1410,1215
1.599,387.29,1410,1215
1.609,387.29,1410,1215
1.619,387.29,1410,1215
1.629,387.29,1410,1215
1.639,387.29,1410,1215
1.65,387.29,1410,1215
1.66,387.29,1410,1215
1.67,387.29,1410,1215
1.68,387.29,1410,1215
1.69,387.87,1410,1215
1.701,387.87,1410,1215
