elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,233.86,1395,1215
0.01,233.86,1395,1215
0.021,233.86,1395,1215
0.031,233.86,1395,1215
0.041,233.86,1395,1215
0.051,233.86,1395,1215
0.062,233.86,1395,1215
0.072,233.86,1395,1215
0.082,233.86,1395,1215
0.092,233.86,1395,1215
0.103,233.86,1395,1215
0.113,233.86,1395,1215
0.123,233.86,1395,1215
0.133,233.86,1395,1215
0.143,405.02,1335,1215
0.153,405.02,1335,1215
0.164,405.02,1335,1215
0.174,405.02,1335,1215
0.184,405.02,1335,1215
0.194,400.82,1335,1215
0.204,400.82,1335,1215
0.215,400.82,1335,1215
0.225,400.82,1335,1215
0.235,400.82,1335,1215
0.245,400.82,1335,1215
0.255,400.82,1335,1215
0.266,400.82,1335,1215
0.276,400.82,1335,1215
0.286,400.82,1335,1215
0.296,399.28,1335,1215
0.306,399.28,1335,1215
0.316,399.28,1335,1215
0.327,399.28,1335,1215
0.337,399.28,1335,1215
0.347,399.28,1335,1215
0.357,399.28,1335,1215
0.367,399.28,1335,1215
0.378,399.28,1335,1215
0.388,399.28,1335,1215
0.398,396.2,1335,1215
0.408,396.2,1335,1215
0.418,396.2,1335,1215
0.429,396.2,1335,1215
0.439,396.2,1335,1215
0.449,396.2,1335,1215
0.46,396.2,1335,1215
0.47,396.2,1335,1215
0.48,396.2,1335,1215
0.49,396.7,1335,1215
0.5,396.7,1335,1215
0.511,396.7,1335,1215
0.521,396.7,1335,1215
0.531,396.7,1335,1215
0.541,396.7,1335,1215
0.552,396.7,1335,1215
0.562,396.7,1335,1215
0.572,396.7,1335,1215
0.582,396.7,1335,1215
0.592,397.38,1335,1215
0.603,397.38,1335,1215
0.613,397.38,1335,1215
0.623,397.38,1335,1215
0.633,397.38,1335,1215
0.643,397.38,1335,1215
0.654,397.38,1335,1215
0.664,397.38,1335,1215
0.674,397.38,1335,1215
0.684,397.38,1335,1215
0.694,394.66,1350,1215
0.705,394.66,1350,1215
0.715,394.66,1350,1215
0.725,394.66,1350,1215
0.735,394.66,1350,1215
0.745,394.66,1350,1215
0.756,394.66,1350,1215
0.766,394.66,1350,1215
0.776,394.66,1350,1215
0.786,394.66,1350,1215
0.796,408.78,1350,1215
0.807,408.78,1350,1215
0.817,408.78,1350,1215
0.827,408.78,1350,1215
0.837,408.78,1350,1215
0.847,408.78,1350,1215
0.858,408.78,1350,1215
0.868,408.78,1350,1215
0.878,408.78,1350,1215
0.888,408.78,1350,1215
0.898,380.62,1320,1215
0.909,380.62,1320,1215
0.919,380.62,1320,1215
0.929,380.62,1320,1215
0.939,380.62,1320,1215
0.949,380.62,1320,1215
0.96,380.62,1320,1215
0.97,380.62,1320,1215
0.98,380.62,1320,1215
0.99,380.62,1335,1215
1.0,385.56,1335,1215
1.01,385.56,1335,1215
1.021,385.56,1335,1215
1.031,385.56,1335,1215
1.041,385.56,1335,1215
1.051,385.56,1335,1215
1.061,385.56,1335,1215
1.072,385.56,1335,1215
1.082,385.56,1335,1215
1.092,404.75,1350,1215
1.102,404.75,1350,1215
1.112,404.75,1350,1215
1.123,404.75,1350,1215
1.133,404.75,1350,1215
1.143,404.75,1350,1215
1.153,404.75,1350,1215
1.163,404.75,1350,1215
1.174,404.75,1350,1215
1.184,404.75,1350,1215
1.194,406.89,1350,1215
1.204,406.89,1350,1215
1.214,406.89,1350,1215
1.225,406.89,1350,1215
1.235,406.89,1350,1215
1.245,406.89,1350,1215
1.255,406.89,1350,1215
1.265,406.89,1350,1215
1.276,406.89,1350,1215
1.286,406.89,1350,1215
1.296,406.89,1350,1215
1.306,406.89,1350,1215
1.316,406.89,1350,1215
1.327,406.89,1350,1215
1.337,406.89,1350,1215
1.347,406.89,1350,1215
1.357,406.62,1350,1215
1.367,406.62,1350,1215
1.377,406.62,1350,1215
1.388,406.62,1335,1215
1.398,394.66,1335,1215
1.408,394.66,1335,1215
1.418,394.66,1335,1215
1.428,394.66,1335,1215
1.439,394.66,1335,1215
1.449,394.66,1335,1215
1.459,394.66,1335,1215
1.469,394.66,1335,1215
1.479,394.66,1335,1215
1.49,390.19,1335,1215
1.5,390.19,1335,1215
1.51,390.19,1335,1215
1.52,390.19,1335,1215
1.53,390.19,1335,1215
1.541,390.19,1335,1215
1.551,390.19,1335,1215
1.561,390.19,1335,1215
1.571,390.19,1335,1215
1.582,390.19,1335,1215
1.592,401.15,1350,1215
1.602,401.15,1350,1215
1.612,401.15,1350,1215
1.623,401.15,1350,1215
1.633,401.15,1350,1215
1.643,401.15,1350,1215
1.653,401.15,1350,1215
1.663,401.15,1350,1215
1.673,401.15,1350,1215
1.683,401.15,1350,1215
1.694,403.3,1350,1215
1.704,403.3,1350,1215
1.714,403.3,1350,1215
1.724,403.3,1350,1215
1.734,403.3,1350,1215
1.744,403.3,1350,1215
1.754,403.3,1350,1215
1.765,403.3,1350,1215
1.775,403.3,1350,1215
1.785,403.3,1350,1215
1.795,394.39,1335,1215
1.805,394.39,1335,1215
1.815,394.39,1335,1215
1.825,394.39,1335,1215
1.835,394.39,1335,1215
1.845,394.39,1335,1215
1.856,394.39,1335,1215
1.866,394.39,1335,1215
1.876,394.39,1335,1215
1.886,394.39,1335,1215
1.896,392.17,1335,1215
1.906,392.17,1335,1215
1.916,392.17,1335,1215
1.927,392.17,1335,1215
1.937,392.17,1335,1215
1.947,392.17,1335,1215
1.957,392.17,1335,1215
1.967,392.17,1335,1215
1.978,392.17,1335,1215
1.988,392.17,1335,1215
1.998,388.0,1335,1215
2.008,388.0,1335,1215
2.018,388.0,1335,1215
2.029,388.0,1335,1215
2.039,388.0,1335,1215
2.049,388.0,1335,1215
2.059,388.0,1335,1215
2.069,388.0,1335,1215
2.079,388.0,1335,1215
2.09,388.0,1350,1215
2.1,402.86,1350,1215
2.11,402.86,1350,1215
2.12,402.86,1350,1215
2.131,402.86,1350,1215
2.141,402.86,1350,1215
2.151,402.86,1350,1215
2.161,402.86,1350,1215
2.171,402.86,1350,1215
2.182,402.86,1350,1215
2.192,401.73,1350,1215
2.202,401.73,1350,1215
2.212,401.73,1350,1215
2.222,401.73,1350,1215
2.233,401.73,1350,1215
2.243,401.73,1350,1215
2.253,401.73,1350,1215
2.263,401.73,1350,1215
2.273,401.73,1350,1215
2.284,401.73,1350,1215
2.294,404.58,1350,1215
2.304,404.58,1350,1215
2.314,404.58,1350,1215
2.324,404.58,1350,1215
2.335,404.58,1350,1215
2.345,404.58,1350,1215
2.355,404.58,1350,1215
2.365,404.58,1350,1215
2.375,404.58,1350,1215
2.385,404.58,1350,1215
2.396,402.61,1350,1215
2.406,402.61,1350,1215
2.416,402.61,1350,1215
2.426,402.61,1350,1215
2.437,402.61,1350,1215
2.447,402.61,1350,1215
2.457,402.61,1350,1215
2.467,402.61,1350,1215
2.477,402.61,1350,1215
2.488,402.61,1335,1215
2.498,390.31,1335,1215
2.508,390.31,1335,1215
2.519,390.31,1335,1215
2.529,390.31,1335,1215
2.539,390.31,1335,1215
2.549,390.31,1335,1215
2.559,390.31,1335,1215
2.57,390.31,1335,1215
2.58,390.31,1335,1215
2.59,409.52,1350,1215
2.6,409.52,1350,1215
2.61,409.52,1350,1215
2.621,409.52,1350,1215
2.631,409.52,1350,1215
2.641,409.52,1350,1215
2.651,409.52,1350,1215
2.661,409.52,1350,1215
2.672,409.52,1350,1215
2.682,409.52,1350,1215
2.692,404.31,1350,1215
2.702,404.31,1350,1215
2.712,404.31,1350,1215
2.723,404.31,1350,1215
2.733,404.31,1350,1215
2.743,404.31,1350,1215
2.753,404.31,1350,1215
2.763,404.31,1350,1215
2.774,404.31,1350,1215
2.784,404.31,1350,1215
2.794,381.21,1335,1215
2.804,381.21,1335,1215
2.814,381.21,1335,1215
2.825,381.21,1335,1215
2.835,381.21,1335,1215
2.845,381.21,1335,1215
2.855,381.21,1335,1215
2.865,381.21,1335,1215
2.876,381.21,1335,1215
2.886,381.21,1335,1215
2.896,387.47,1335,1215
2.906,387.47,1335,1215
2.916,387.47,1335,1215
2.926,387.47,1335,1215
2.937,387.47,1335,1215
2.947,387.47,1335,1215
2.957,387.47,1335,1215
2.967,387.47,1335,1215
2.978,387.47,1335,1215
2.988,387.47,1350,1215
2.998,403.62,1350,1215
3.008,403.62,1350,1215
3.018,403.62,1350,1215
3.028,403.62,1350,1215
3.039,403.62,1350,1215
3.049,403.62,1350,1215
3.059,403.62,1350,1215
3.069,403.62,1350,1215
3.079,403.62,1350,1215
3.089,402.17,1350,1215
3.1,402.17,1350,1215
