elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,402.27,1335,1215
0.011,402.27,1335,1215
0.021,402.27,1335,1215
0.031,402.27,1335,1215
0.041,402.27,1335,1215
0.051,402.27,1335,1215
0.062,404.58,1335,1215
0.072,404.58,1335,1215
0.082,404.58,1335,1215
0.092,404.58,1335,1215
0.102,404.58,1335,1215
0.113,404.58,1335,1215
0.123,404.31,1335,1215
0.133,404.31,1335,1215
0.143,404.31,1335,1215
0.153,404.31,1335,1215
0.163,404.31,1335,1215
0.174,404.31,1335,1215
0.184,404.31,1335,1215
0.194,404.31,1335,1215
0.204,404.31,1335,1215
0.214,404.31,1335,1215
0.225,401.31,1335,1215
0.235,401.31,1335,1215
0.245,401.31,1335,1215
0.255,401.31,1335,1215
0.265,401.31,1335,1215
0.275,401.31,1335,1215
0.286,401.31,1335,1215
0.296,401.31,1335,1215
0.306,401.31,1335,1215
0.316,402.01,1335,1215
0.326,402.01,1335,1215
0.337,402.01,1335,1215
0.347,402.01,1335,1215
0.357,402.01,1335,1215
0.367,402.01,1335,1215
0.377,402.01,1335,1215
0.387,402.01,1335,1215
0.398,402.01,1335,1215
0.408,402.01,1335,1215
0.418,388.33,1305,1215
0.428,388.33,1305,1215
0.438,388.33,1305,1215
0.448,388.33,1305,1215
0.459,388.33,1305,1215
0.469,388.33,1305,1215
0.479,388.33,1305,1215
0.489,388.33,1305,1215
0.499,388.33,1305,1215
0.51,388.33,1305,1215
0.52,386.1,1335,1215
0.53,386.1,1335,1215
0.54,386.1,1335,1215
0.55,386.1,1335,1215
0.561,386.1,1335,1215
0.571,386.1,1335,1215
0.581,386.1,1335,1215
0.591,386.1,1335,1215
0.601,386.1,1335,1215
0.612,386.1,1335,1215
0.622,397.23,1335,1215
0.632,397.23,1335,1215
0.642,397.23,1335,1215
0.652,397.23,1335,1215
0.662,397.23,1335,1215
0.673,397.23,1335,1215
0.683,397.23,1335,1215
0.693,397.23,1335,1215
0.703,397.23,1335,1215
0.713,397.23,1335,1215
0.724,395.35,1335,1215
0.734,395.35,1335,1215
0.744,395.35,1335,1215
0.754,395.35,1335,1215
0.764,395.35,1335,1215
0.775,395.35,1335,1215
0.785,395.35,1335,1215
0.795,395.35,1335,1215
0.805,395.35,1335,1215
0.815,395.35,1335,1215
0.826,399.86,1335,1215
0.836,399.86,1335,1215
0.846,399.86,1335,1215
0.856,399.86,1335,1215
0.866,399.86,1335,1215
0.877,399.86,1335,1215
0.887,399.86,1335,1215
0.897,399.86,1335,1215
0.907,399.86,1335,1215
0.917,400.82,1335,1215
0.927,400.82,1335,1215
0.938,400.82,1335,1215
0.948,400.82,1335,1215
0.958,400.82,1335,1215
0.968,400.82,1335,1215
0.978,400.82,1335,1215
0.989,400.82,1335,1215
0.999,400.82,1335,1215
1.009,400.82,1335,1215
1.019,400.73,1335,1215
1.029,400.73,1335,1215
1.039,400.73,1335,1215
1.05,400.73,1335,1215
1.06,400.73,1335,1215
1.07,400.73,1335,1215
1.08,400.73,1335,1215
1.09,400.73,1335,1215
1.101,400.73,1335,1215
1.111,400.73,1335,1215
1.121,396.8,1335,1215
1.131,396.8,1335,1215
1.141,396.8,1335,1215
1.151,396.8,1335,1215
1.162,396.8,1335,1215
1.172,396.8,1335,1215
1.182,396.8,1335,1215
1.192,396.8,1335,1215
1.202,396.8,1335,1215
1.213,396.8,1335,1215
1.223,395.79,1335,1215
1.233,395.79,1335,1215
1.243,395.79,1335,1215
1.253,395.79,1335,1215
1.263,395.79,1335,1215
1.274,395.79,1335,1215
1.284,395.79,1335,1215
1.294,395.79,1335,1215
1.304,395.79,1335,1215
1.314,395.79,1335,1215
1.325,398.51,1335,1215
1.335,398.51,1335,1215
1.345,398.51,1335,1215
1.355,398.51,1335,1215
1.365,398.51,1335,1215
1.375,398.51,1335,1215
1.386,398.51,1335,1215
1.396,398.51,1335,1215
1.406,398.51,1335,1215
1.416,401.59,1335,1215
1.426,401.59,1335,1215
1.436,401.59,1335,1215
1.447,401.59,1335,1215
1.457,401.59,1335,1215
1.467,401.59,1335,1215
1.477,401.59,1335,1215
1.487,401.59,1335,1215
1.498,401.59,1335,1215
1.508,401.59,1335,1215
1.518,395.25,1335,1215
1.528,395.25,1335,1215
1.538,395.25,1335,1215
1.549,395.25,1335,1215
1.559,395.25,1335,1215
1.569,395.25,1335,1215
1.579,395.25,1335,1215
1.589,395.25,1335,1215
1.599,395.25,1335,1215
1.61,395.25,1335,1215
1.62,392.94,1335,1215
1.63,392.94,1335,1215
1.64,392.94,1335,1215
1.65,392.94,1335,1215
1.661,392.94,1335,1215
1.671,392.94,1335,1215
1.681,392.94,1335,1215
1.691,392.94,1335,1215
1.701,392.94,1335,1215
1.711,392.94,1335,1215
1.722,399.96,1335,1215
1.732,399.96,1335,1215
1.742,399.96,1335,1215
1.753,399.96,1335,1215
1.763,399.96,1335,1215
1.773,399.96,1335,1215
1.783,399.96,1335,1215
1.793,399.96,1335,1215
1.804,399.96,1335,1215
1.814,399.96,1335,1215
1.824,398.68,1335,1215
1.834,398.68,1335,1215
1.844,398.68,1335,1215
1.854,398.68,1335,1215
1.865,398.68,1335,1215
1.875,398.68,1335,1215
1.885,398.68,1335,1215
1.895,398.68,1335,1215
1.905,398.68,1335,1215
1.916,398.68,1335,1215
1.926,397.23,1335,1215
1.936,397.23,1335,1215
1.946,397.23,1335,1215
1.956,397.23,1335,1215
1.966,397.23,1335,1215
1.977,397.23,1335,1215
1.987,397.23,1335,1215
1.997,397.23,1335,1215
2.007,397.23,1335,1215
2.017,395.79,1335,1215
2.027,395.79,1335,1215
2.038,395.79,1335,1215
2.048,395.79,1335,1215
2.058,395.79,1335,1215
2.068,395.79,1335,1215
2.078,395.79,1335,1215
2.089,395.79,1335,1215
2.099,395.79,1335,1215
2.109,395.79,1335,1215
2.119,392.08,1335,1215
2.129,392.08,1335,1215
2.139,392.08,1335,1215
2.15,392.08,1335,1215
2.16,392.08,1335,1215
2.17,392.08,1335,1215
2.18,392.08,1335,1215
2.19,392.08,1335,1215
2.2,392.08,1335,1215
2.211,392.08,1335,1215
2.221,409.1,1350,1215
2.231,409.1,1350,1215
2.241,409.1,1350,1215
2.252,409.1,1350,1215
2.262,409.1,1350,1215
2.272,409.1,1350,1215
2.282,409.1,1350,1215
2.292,409.1,1350,1215
2.302,409.1,1350,1215
2.313,409.1,1350,1215
2.323,408.24,1335,1215
