elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,217.08,1410,1215
0.01,217.08,1410,1215
0.021,217.08,1410,1215
0.031,217.08,1410,1215
0.041,217.08,1410,1215
0.052,217.08,1410,1215
0.062,217.08,1410,1215
0.072,217.08,1410,1215
0.082,217.08,1410,1215
0.092,217.08,1410,1215
0.102,283.31,1410,1215
0.112,283.31,1410,1215
0.123,283.31,1410,1215
0.133,283.31,1410,1215
0.143,283.31,1410,1215
0.153,283.31,1410,1215
0.163,283.31,1410,1215
0.173,283.31,1410,1215
0.184,283.31,1410,1215
0.194,283.31,1410,1215
0.204,284.15,1410,1215
0.214,284.15,1410,1215
0.224,284.15,1410,1215
0.234,284.15,1410,1215
0.245,284.15,1410,1215
0.255,284.15,1410,1215
0.265,284.15,1410,1215
0.275,284.15,1410,1215
0.285,284.15,1410,1215
0.296,284.15,1410,1215
0.306,284.15,1410,1215
0.316,284.15,1410,1215
0.326,284.15,1410,1215
0.336,284.15,1410,1215
0.347,284.15,1410,1215
0.357,284.15,1410,1215
0.367,284.15,1410,1215
0.377,284.15,1410,1215
0.387,284.15,1410,1215
0.397,284.18,1410,1215
0.408,284.18,1410,1215
0.418,284.18,1410,1215
0.428,284.18,1410,1215
0.438,284.18,1410,1215
0.448,284.18,1410,1215
0.458,284.18,1410,1215
0.468,284.18,1410,1215
0.478,284.18,1410,1215
0.489,284.18,1410,1215
0.499,285.06,1410,1215
0.509,285.06,1410,1215
0.519,285.06,1410,1215
0.529,285.06,1410,1215
0.539,285.06,1410,1215
0.549,285.06,1410,1215
0.559,285.06,1410,1215
0.569,285.06,1410,1215
0.58,285.06,1410,1215
0.59,285.06,1410,1215
0.6,284.76,1410,1215
0.61,284.76,1410,1215
0.621,284.76,1410,1215
0.631,284.76,1410,1215
0.641,284.76,1410,1215
0.652,284.76,1410,1215
0.662,284.76,1410,1215
0.672,284.76,1410,1215
0.683,284.76,1410,1215
0.693,284.76,1410,1215
0.703,285.93,1410,1215
0.713,285.93,1410,1215
0.723,285.93,1410,1215
0.734,285.93,1410,1215
0.744,285.93,1410,1215
0.754,285.93,1410,1215
0.764,285.93,1410,1215
0.774,285.93,1410,1215
0.785,285.93,1410,1215
0.795,285.93,1410,1215
0.805,284.76,1410,1215
0.815,284.76,1410,1215
0.825,284.76,1410,1215
0.836,284.76,1410,1215
0.846,284.76,1410,1215
0.856,284.76,1410,1215
0.866,284.76,1410,1215
0.877,284.76,1410,1215
0.887,284.76,1410,1215
0.897,284.76,1410,1215
0.908,285.06,1410,1215
0.918,285.06,1410,1215
0.928,285.06,1410,1215
0.939,285.06,1410,1215
0.949,285.06,1410,1215
0.959,285.06,1410,1215
0.969,285.06,1410,1215
0.979,285.06,1410,1215
0.99,285.06,1410,1215
1.0,285.06,1410,1215
1.01,285.06,1410,1215
1.02,285.06,1410,1215
1.03,285.06,1410,1215
1.041,285.06,1410,1215
1.051,285.06,1410,1215
1.061,285.06,1410,1215
1.071,285.06,1410,1215
1.081,285.06,1410,1215
1.092,285.06,1410,1215
1.102,285.63,1410,1215
1.112,285.63,1410,1215
1.122,285.63,1410,1215
1.132,285.63,1410,1215
1.143,285.63,1410,1215
1.153,285.63,1410,1215
1.163,285.63,1410,1215
1.173,285.63,1410,1215
1.184,285.63,1410,1215
1.194,285.63,1410,1215
1.204,285.33,1410,1215
1.214,285.33,1410,1215
1.225,285.33,1410,1215
1.235,285.33,1410,1215
1.245,285.33,1410,1215
1.255,285.33,1410,1215
1.266,285.33,1410,1215
1.276,285.33,1410,1215
1.286,285.33,1410,1215
1.296,285.63,1410,1215
1.307,285.63,1410,1215
1.317,285.63,1410,1215
1.327,285.63,1410,1215
1.337,285.63,1410,1215
1.348,285.63,1410,1215
1.358,285.63,1410,1215
1.368,285.63,1410,1215
1.378,285.63,1410,1215
1.389,285.63,1410,1215
1.399,285.06,1410,1215
1.409,285.06,1410,1215
1.419,285.06,1410,1215
1.43,285.06,1410,1215
1.44,285.06,1410,1215
1.45,285.06,1410,1215
1.46,285.06,1410,1215
1.47,285.06,1410,1215
1.481,285.06,1410,1215
1.491,285.06,1410,1215
1.501,285.63,1410,1215
1.511,285.63,1410,1215
1.522,285.63,1410,1215
1.532,285.63,1410,1215
1.542,285.63,1410,1215
1.552,285.63,1410,1215
1.562,285.63,1410,1215
1.573,285.63,1410,1215
1.583,285.63,1410,1215
1.593,285.63,1410,1215
1.603,285.93,1410,1215
1.613,285.93,1410,1215
1.623,285.93,1410,1215
1.633,285.93,1410,1215
1.644,285.93,1410,1215
1.654,285.93,1410,1215
1.664,285.93,1410,1215
1.674,285.93,1410,1215
1.684,285.93,1410,1215
1.694,285.93,1410,1215
1.704,285.93,1410,1215
1.714,285.93,1410,1215
1.725,285.93,1410,1215
1.735,285.93,1410,1215
1.745,285.93,1410,1215
1.755,285.93,1410,1215
1.765,285.93,1410,1215
1.775,285.93,1410,1215
1.786,285.93,1410,1215
1.796,285.93,1410,1215
1.806,285.93,1410,1215
1.816,285.93,1410,1215
1.827,285.93,1410,1215
1.837,285.93,1410,1215
1.847,285.93,1410,1215
1.857,285.93,1410,1215
1.868,285.93,1410,1215
1.878,285.93,1410,1215
1.888,285.93,1410,1215
1.898,285.03,1410,1215
1.909,285.03,1410,1215
1.919,285.03,1410,1215
1.929,285.03,1410,1215
1.939,285.03,1410,1215
1.949,285.03,1410,1215
1.96,285.03,1410,1215
1.97,285.03,1410,1215
1.98,285.03,1410,1215
1.99,285.03,1410,1215
2.0,285.61,1410,1215
2.011,285.61,1410,1215
2.021,285.61,1410,1215
2.031,285.61,1410,1215
2.041,285.61,1410,1215
2.052,285.61,1410,1215
2.062,285.61,1410,1215
2.072,285.61,1410,1215
2.082,285.61,1410,1215
2.092,285.61,1410,1215
2.103,285.63,1410,1215
2.113,285.63,1410,1215
2.123,285.63,1410,1215
2.133,285.63,1410,1215
2.144,285.63,1410,1215
2.154,285.63,1410,1215
2.164,285.63,1410,1215
2.174,285.63,1410,1215
2.185,285.63,1410,1215
2.195,285.63,1410,1215
2.205,285.31,1410,1215
2.216,285.31,1410,1215
2.226,285.31,1410,1215
2.236,285.31,1410,1215
2.246,285.31,1410,1215
2.256,285.31,1410,1215
2.267,285.31,1410,1215
2.277,285.31,1410,1215
2.287,285.31,1410,1215
2.297,285.63,1410,1215
2.308,285.63,1410,1215
2.318,285.63,1410,1215
2.328,285.63,1410,1215
2.338,285.63,1410,1215
2.349,285.63,1410,1215
2.359,285.63,1410,1215
2.369,285.63,1410,1215
2.379,285.63,1410,1215
2.39,285.63,1410,1215
2.4,285.89,1410,1215
2.41,285.89,1410,1215
2.42,285.89,1410,1215
2.43,285.89,1410,1215
2.441,285.89,1410,1215
2.451,285.89,1410,1215
2.461,285.89,1410,1215
2.472,285.89,1410,1215
2.482,285.89,1410,1215
2.492,285.89,1410,1215
2.503,285.89,1410,1215
2.513,285.89,1410,1215
2.523,285.89,1410,1215
2.533,285.89,1410,1215
2.544,285.89,1410,1215
2.554,285.89,1410,1215
2.564,285.89,1410,1215
2.574,285.89,1410,1215
2.584,285.89,1410,1215
2.595,285.89,1410,1215
2.605,285.93,1410,1215
2.615,285.93,1410,1215
2.625,285.93,1410,1215
2.635,285.93,1410,1215
2.646,285.93,1410,1215
2.656,285.93,1410,1215
2.666,285.93,1410,1215
2.676,285.93,1410,1215
2.686,285.93,1410,1215
2.697,285.89,1410,1215
2.707,285.89,1410,1215
2.717,285.89,1410,1215
2.727,285.89,1410,1215
2.737,285.89,1410,1215
2.748,285.89,1410,1215
2.758,285.89,1410,1215
2.768,285.89,1410,1215
2.778,285.89,1410,1215
2.789,285.89,1410,1215
2.799,285.63,1410,1215
2.809,285.63,1410,1215
2.82,285.63,1410,1215
2.83,285.63,1410,1215
2.84,285.63,1410,1215
2.85,285.63,1410,1215
2.86,285.63,1410,1215
2.871,285.63,1410,1215
2.881,285.63,1410,1215
2.891,285.63,1410,1215
2.901,286.19,1410,1215
2.912,286.19,1410,1215
2.922,286.19,1410,1215
2.932,286.19,1410,1215
2.942,286.19,1410,1215
2.953,286.19,1410,1215
2.963,286.19,1410,1215
2.973,286.19,1410,1215
2.983,286.19,1410,1215
