elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,85.67,1410,1215
0.01,85.67,1410,1215
0.021,85.67,1410,1215
0.031,85.67,1410,1215
0.041,85.67,1410,1215
0.051,85.67,1410,1215
0.062,85.67,1410,1215
0.072,85.67,1410,1215
0.082,85.67,1410,1215
0.092,85.67,1410,1215
0.103,402.6,1410,1215
0.113,402.6,1410,1215
0.123,402.6,1410,1215
0.134,402.6,1410,1215
0.144,402.6,1410,1215
0.154,402.6,1410,1215
0.164,402.6,1410,1215
0.175,402.6,1410,1215
0.185,402.6,1410,1215
0.195,402.6,1410,1215
0.205,400.82,1410,1215
0.215,400.82,1410,1215
0.226,400.82,1410,1215
0.236,400.82,1410,1215
0.246,400.82,1410,1215
0.256,400.82,1410,1215
0.266,400.82,1410,1215
0.277,400.82,1410,1215
0.287,400.82,1410,1215
0.297,400.82,1410,1215
0.307,402.71,1410,1215
0.317,402.71,1410,1215
0.328,402.71,1410,1215
0.338,402.71,1410,1215
0.348,402.71,1410,1215
0.358,402.71,1410,1215
0.369,402.71,1410,1215
0.379,402.71,1410,1215
0.389,402.71,1410,1215
0.399,404.58,1410,1215
0.409,404.58,1410,1215
0.42,404.58,1410,1215
0.43,404.58,1410,1215
0.44,404.58,1410,1215
0.45,404.58,1410,1215
0.46,404.58,1410,1215
0.471,404.58,1410,1215
0.481,404.58,1410,1215
0.491,404.58,1410,1215
0.502,404.16,1410,1215
0.512,404.16,1410,1215
0.522,404.16,1410,1215
0.532,404.16,1410,1215
0.542,404.16,1410,1215
0.553,404.16,1410,1215
0.563,404.16,1410,1215
0.573,404.16,1410,1215
0.583,404.16,1410,1215
0.593,404.16,1410,1215
0.603,405.18,1410,1215
0.614,405.18,1410,1215
0.624,405.18,1410,1215
0.634,405.18,1410,1215
0.644,405.18,1410,1215
0.654,405.18,1410,1215
0.664,405.18,1410,1215
0.674,405.18,1410,1215
0.684,405.18,1410,1215
0.695,405.18,1410,1215
0.705,404.05,1410,1215
0.715,404.05,1410,1215
0.725,404.05,1410,1215
0.736,404.05,1410,1215
0.746,404.05,1410,1215
0.756,404.05,1410,1215
0.767,404.05,1410,1215
0.777,404.05,1410,1215
0.787,404.05,1410,1215
0.797,404.05,1410,1215
0.808,404.48,1410,1215
0.818,404.48,1410,1215
0.828,404.48,1410,1215
0.838,404.48,1410,1215
0.848,404.48,1410,1215
0.859,404.48,1410,1215
0.869,404.48,1410,1215
0.879,404.48,1410,1215
0.889,404.48,1410,1215
0.899,404.31,1410,1215
0.91,404.31,1410,1215
0.92,404.31,1410,1215
0.93,404.31,1410,1215
0.94,404.31,1410,1215
0.951,404.31,1410,1215
0.961,404.31,1410,1215
0.971,404.31,1410,1215
0.981,404.31,1410,1215
0.991,404.31,1410,1215
1.002,371.97,1380,1215
1.012,371.97,1380,1215
1.022,371.97,1380,1215
1.032,371.97,1380,1215
1.042,371.97,1380,1215
1.053,371.97,1380,1215
1.063,371.97,1380,1215
1.073,371.97,1380,1215
1.083,371.97,1380,1215
1.093,371.97,1380,1215
1.104,384.25,1395,1215
1.114,384.25,1395,1215
1.124,384.25,1395,1215
1.134,384.25,1395,1215
1.145,384.25,1395,1215
1.155,384.25,1395,1215
1.165,384.25,1395,1215
1.175,384.25,1395,1215
1.186,384.25,1395,1215
1.196,384.25,1395,1215
1.206,402.6,1410,1215
1.216,402.6,1410,1215
1.226,402.6,1410,1215
1.237,402.6,1410,1215
1.247,402.6,1410,1215
1.257,402.6,1410,1215
1.268,402.6,1410,1215
1.278,402.6,1410,1215
1.288,402.6,1410,1215
1.298,403.62,1410,1215
1.309,403.62,1410,1215
1.319,403.62,1410,1215
1.329,403.62,1410,1215
1.339,403.62,1410,1215
1.35,403.62,1410,1215
1.36,403.62,1410,1215
1.37,403.62,1410,1215
1.38,403.62,1410,1215
1.39,403.62,1410,1215
1.401,404.05,1410,1215
1.411,404.05,1410,1215
1.421,404.05,1410,1215
1.431,404.05,1410,1215
1.441,404.05,1410,1215
1.451,404.05,1410,1215
1.461,404.05,1410,1215
1.471,404.05,1410,1215
1.482,404.05,1410,1215
1.492,404.05,1410,1215
1.502,404.75,1395,1215
1.512,404.75,1395,1215
1.522,404.75,1395,1215
1.532,404.75,1395,1215
1.543,404.75,1395,1215
1.553,404.75,1395,1215
1.563,404.75,1395,1215
1.573,404.75,1395,1215
1.584,404.75,1395,1215
1.594,404.75,1395,1215
1.604,407.65,1410,1215
1.614,407.65,1410,1215
1.624,407.65,1410,1215
1.635,407.65,1410,1215
1.645,407.65,1410,1215
1.655,407.65,1410,1215
1.665,407.65,1410,1215
1.675,407.65,1410,1215
1.686,407.65,1410,1215
1.696,407.65,1410,1215
1.706,410.23,1410,1215
1.716,410.23,1410,1215
1.727,410.23,1410,1215
1.737,410.23,1410,1215
1.747,410.23,1410,1215
1.757,410.23,1410,1215
1.767,410.23,1410,1215
1.778,410.23,1410,1215
1.788,410.23,1410,1215
1.798,410.23,1410,1215
1.808,410.07,1410,1215
1.818,410.07,1410,1215
1.829,410.07,1410,1215
1.839,410.07,1410,1215
1.849,410.07,1410,1215
1.859,410.07,1410,1215
1.87,410.07,1410,1215
1.88,410.07,1410,1215
1.89,410.07,1410,1215
1.9,391.04,1395,1215
1.911,391.04,1395,1215
1.921,391.04,1395,1215
1.931,391.04,1395,1215
1.941,391.04,1395,1215
1.951,391.04,1395,1215
1.962,391.04,1395,1215
1.972,391.04,1395,1215
1.982,391.04,1395,1215
