elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz,temperature_c
10.899,298.73,1320,1215,48
10.909,299.6,1320,1215,49
10.92,299.6,1320,1215,49
10.93,299.6,1320,1215,49
10.94,299.6,1320,1215,49
10.95,299.6,1320,1215,49
10.96,299.6,1320,1215,49
10.971,299.6,1320,1215,49
10.981,299.6,1320,1215,49
10.991,299.6,1320,1215,49
11.001,299.6,1320,1215,49
11.011,299.6,1320,1215,49
11.021,299.6,1320,1215,49
11.032,299.6,1320,1215,49
11.042,299.6,1320,1215,49
11.052,299.6,1320,1215,49
11.062,299.6,1320,1215,49
11.072,299.6,1320,1215,49
11.083,299.6,1320,1215,49
11.093,299.6,1320,1215,49
11.103,299.29,1320,1215,49
11.113,299.29,1320,1215,49
11.123,299.29,1320,1215,49
11.134,299.29,1320,1215,49
11.144,299.29,1320,1215,49
11.154,299.29,1320,1215,49
11.164,299.29,1320,1215,49
11.174,299.29,1320,1215,49
11.184,299.29,1320,1215,49
11.195,299.29,1320,1215,49
11.205,298.73,1320,1215,49
11.215,298.73,1320,1215,49
11.225,298.73,1320,1215,49
11.235,298.73,1320,1215,49
11.246,298.73,1320,1215,49
11.256,298.73,1320,1215,49
11.266,298.73,1320,1215,49
11.276,298.73,1320,1215,49
11.286,298.73,1320,1215,49
11.296,298.73,1320,1215,49
11.307,299.29,1320,1215,49
11.317,299.29,1320,1215,49
11.327,299.29,1320,1215,49
11.337,299.29,1320,1215,49
11.347,299.29,1320,1215,49
11.358,299.29,1320,1215,49
11.368,299.29,1320,1215,49
11.378,299.29,1320,1215,49
11.388,299.29,1320,1215,49
11.398,299.29,1320,1215,49
11.408,300.15,1320,1215,49
11.419,300.15,1320,1215,49
11.429,300.15,1320,1215,49
11.439,300.15,1320,1215,49
11.449,300.15,1320,1215,49
11.459,300.15,1320,1215,49
11.47,300.15,1320,1215,49
11.48,300.15,1320,1215,49
11.49,300.15,1320,1215,49
11.5,299.56,1320,1215,49
11.51,299.56,1320,1215,49
11.52,299.56,1320,1215,49
11.531,299.56,1320,1215,49
11.541,299.56,1320,1215,49
11.551,299.56,1320,1215,49
11.561,299.56,1320,1215,49
11.571,299.56,1320,1215,49
11.582,299.56,1320,1215,49
11.592,299.56,1320,1215,49
11.602,299.29,1320,1215,49
11.612,299.29,1320,1215,49
11.622,299.29,1320,1215,49
11.632,299.29,1320,1215,49
11.643,299.29,1320,1215,49
11.653,299.29,1320,1215,49
11.663,299.29,1320,1215,49
11.673,299.29,1320,1215,49
11.683,299.29,1320,1215,49
11.693,299.29,1320,1215,49
11.704,298.96,1320,1215,49
11.714,298.96,1320,1215,49
11.724,298.96,1320,1215,49
11.734,298.96,1320,1215,49
11.744,298.96,1320,1215,49
11.755,298.96,1320,1215,49
11.765,298.96,1320,1215,49
11.775,298.96,1320,1215,49
11.785,298.96,1320,1215,49
11.795,298.96,1320,1215,49
11.806,298.96,1320,1215,49
11.816,298.96,1320,1215,49
11.826,298.96,1320,1215,49
11.836,298.96,1320,1215,49
11.846,298.96,1320,1215,49
11.856,298.96,1320,1215,49
11.867,298.96,1320,1215,49
11.877,298.96,1320,1215,49
11.887,298.96,1320,1215,49
11.897,298.96,1320,1215,49
11.908,299.88,1320,1215,49
11.918,299.88,1320,1215,49
11.928,299.88,1320,1215,49
11.938,299.88,1320,1215,49
11.948,299.88,1320,1215,49
11.959,299.88,1320,1215,49
11.969,299.88,1320,1215,49
11.979,299.88,1320,1215,49
11.989,299.88,1320,1215,49
11.999,299.56,1320,1215,49
12.009,299.56,1320,1215,49
12.02,299.56,1320,1215,49
12.03,299.56,1320,1215,49
12.04,299.56,1320,1215,49
12.05,299.56,1320,1215,49
12.06,299.56,1320,1215,49
12.071,299.56,1320,1215,49
12.081,299.56,1320,1215,49
12.091,299.56,1320,1215,49
12.101,299.29,1320,1215,49
12.111,299.29,1320,1215,49
12.121,299.29,1320,1215,49
12.132,299.29,1320,1215,49
12.142,299.29,1320,1215,49
12.152,299.29,1320,1215,49
12.162,299.29,1320,1215,49
12.172,299.29,1320,1215,49
12.183,299.29,1320,1215,49
12.193,299.29,1320,1215,49
12.203,298.96,1320,1215,49
12.213,298.96,1320,1215,49
12.223,298.96,1320,1215,49
12.233,298.96,1320,1215,49
12.244,298.96,1320,1215,49
12.254,298.96,1320,1215,49
12.264,298.96,1320,1215,49
12.274,298.96,1320,1215,49
12.284,298.96,1320,1215,49
12.295,298.96,1320,1215,49
12.305,299.28,1320,1215,49
12.315,299.28,1320,1215,49
12.325,299.28,1320,1215,49
12.335,299.28,1320,1215,49
12.345,299.28,1320,1215,49
12.356,299.28,1320,1215,49
12.366,299.28,1320,1215,49
12.376,299.28,1320,1215,49
12.386,299.28,1320,1215,49
12.396,299.28,1320,1215,49
12.407,299.88,1320,1215,49
12.417,299.88,1320,1215,49
12.427,299.88,1320,1215,49
12.437,299.88,1320,1215,49
12.447,299.88,1320,1215,49
12.457,299.88,1320,1215,49
12.468,299.88,1320,1215,49
12.478,299.88,1320,1215,49
12.488,299.88,1320,1215,49
12.498,299.88,1320,1215,49
12.508,300.74,1320,1215,49
12.519,300.74,1320,1215,49
12.529,300.74,1320,1215,49
12.539,300.74,1320,1215,49
12.549,300.74,1320,1215,49
12.559,300.74,1320,1215,49
12.57,300.74,1320,1215,49
12.58,300.74,1320,1215,49
12.59,300.74,1320,1215,49
12.6,299.28,1320,1215,49
12.61,299.28,1320,1215,49
12.62,299.28,1320,1215,49
12.631,299.28,1320,1215,49
12.641,299.28,1320,1215,49
12.651,299.28,1320,1215,49
12.661,299.28,1320,1215,49
12.671,299.28,1320,1215,49
12.682,299.28,1320,1215,49
12.692,299.28,1320,1215,49
12.702,299.87,1320,1215,49
12.712,299.87,1320,1215,49
12.722,299.87,1320,1215,49
12.732,299.87,1320,1215,49
12.743,299.87,1320,1215,49
12.753,299.87,1320,1215,49
12.763,299.87,1320,1215,49
12.773,299.87,1320,1215,49
12.783,299.87,1320,1215,49
12.794,299.87,1320,1215,49
12.804,299.87,1320,1215,49
12.814,299.87,1320,1215,49
12.824,299.87,1320,1215,49
12.834,299.87,1320,1215,49
12.844,299.87,1320,1215,49
12.855,299.87,1320,1215,49
12.865,299.87,1320,1215,49
12.875,299.87,1320,1215,49
12.885,299.87,1320,1215,49
12.895,299.87,1320,1215,49
12.906,298.96,1320,1215,49
12.916,298.96,1320,1215,49
12.926,298.96,1320,1215,49
12.936,298.96,1320,1215,49
12.946,298.96,1320,1215,49
12.956,298.96,1320,1215,49
12.967,298.96,1320,1215,49
12.977,298.96,1320,1215,49
12.987,298.96,1320,1215,49
12.997,298.96,1320,1215,49
13.007,299.87,1320,1215,49
13.018,299.87,1320,1215,49
13.028,299.87,1320,1215,49
13.038,299.87,1320,1215,49
13.048,299.87,1320,1215,49
13.058,299.87,1320,1215,49
13.068,299.87,1320,1215,49
13.079,299.87,1320,1215,49
13.089,299.87,1320,1215,49
13.099,300.74,1320,1215,49
13.109,300.74,1320,1215,49
13.119,300.74,1320,1215,49
13.13,300.74,1320,1215,49
13.14,300.74,1320,1215,49
13.15,300.74,1320,1215,49
13.16,300.74,1320,1215,49
13.17,300.74,1320,1215,49
13.18,300.74,1320,1215,49
13.191,300.74,1320,1215,49
13.201,300.2,1320,1215,49
13.211,300.2,1320,1215,49
13.221,300.2,1320,1215,49
13.231,300.2,1320,1215,49
13.242,300.2,1320,1215,49
13.252,300.2,1320,1215,49
13.262,300.2,1320,1215,49
13.272,300.2,1320,1215,49
13.282,300.2,1320,1215,49
13.292,300.2,1320,1215,49
13.303,299.56,1320,1215,50
13.313,299.56,1320,1215,50
13.323,299.56,1320,1215,50
13.333,299.56,1320,1215,50
13.343,299.56,1320,1215,50
13.354,299.56,1320,1215,50
13.364,299.56,1320,1215,50
13.374,299.56,1320,1215,50
13.384,299.56,1320,1215,50
13.394,299.56,1320,1215,50
13.404,298.1,1320,1215,45
13.415,298.1,1320,1215,45
13.425,298.1,1320,1215,45
13.435,298.1,1320,1215,45
13.445,298.1,1320,1215,45
13.455,298.1,1320,1215,45
13.466,298.1,1320,1215,45
13.476,298.1,1320,1215,45
13.486,298.1,1320,1215,45
13.496,298.1,1320,1215,45
13.506,73.47,1320,1215,42
13.517,73.47,1320,1215,42
13.527,73.47,1320,1215,42
13.537,73.47,1320,1215,42
13.547,73.47,1320,1215,42
13.557,73.47,1320,1215,42
13.567,73.47,1320,1215,42
13.578,73.47,1320,1215,42
13.588,73.47,1320,1215,42
13.598,73.47,1320,1215,42
13.608,68.56,1320,1215,40
13.618,68.56,1320,1215,40
13.629,68.56,1320,1215,40
13.639,68.56,1320,1215,40
13.649,68.56,1320,1215,40
13.659,68.56,1320,1215,40
13.669,68.56,1320,1215,40
13.679,68.56,1320,1215,40
13.69,68.56,1320,1215,40
13.7,68.56,1320,1215,40
13.71,68.56,1320,1215,40
13.72,67.96,1320,1215,39
13.73,67.96,1320,1215,39
13.741,67.96,1320,1215,39
13.751,67.96,1320,1215,39
13.761,67.96,1320,1215,39
13.771,67.96,1320,1215,39
13.781,67.96,1320,1215,39
13.791,67.96,1320,1215,39
13.802,68.29,1320,1215,38
13.812,68.29,1320,1215,38
13.822,68.29,1320,1215,38
13.832,68.29,1320,1215,38
13.842,68.29,1320,1215,38
13.853,68.29,1320,1215,38
13.863,68.29,1320,1215,38
13.873,68.29,1320,1215,38
13.883,68.29,1320,1215,38
13.893,68.29,1320,1215,38
13.904,67.69,1320,1215,38
13.914,67.69,1320,1215,38
13.924,67.69,1320,1215,38
13.934,67.69,1320,1215,38
13.944,67.69,1320,1215,38
13.954,67.69,1320,1215,38
13.965,67.69,1320,1215,38
13.975,67.69,1320,1215,38
13.985,67.69,1320,1215,38
13.995,67.69,1320,1215,38
14.005,67.42,1320,1215,37
14.016,67.42,1320,1215,37
14.026,67.42,1320,1215,37
14.036,67.42,1320,1215,37
14.046,67.42,1320,1215,37
14.056,67.42,1320,1215,37
14.067,67.42,1320,1215,37
14.077,67.42,1320,1215,37
14.087,67.42,1320,1215,37
14.097,67.42,1320,1215,37
14.107,67.1,1320,1215,37
14.118,67.1,1320,1215,37
14.128,67.1,1320,1215,37
14.138,67.1,1320,1215,37
14.148,67.1,1320,1215,37
14.158,67.1,1320,1215,37
14.169,67.1,1320,1215,37
14.179,67.1,1320,1215,37
14.189,67.1,1320,1215,37
14.199,67.1,1320,1215,37
14.209,67.1,1320,1215,37
14.22,67.1,1320,1215,37
14.23,67.1,1320,1215,37
14.24,67.1,1320,1215,37
14.25,67.1,1320,1215,37
14.26,67.1,1320,1215,37
14.271,67.1,1320,1215,37
14.281,67.1,1320,1215,37
14.291,67.1,1320,1215,37
14.301,66.82,1320,1215,37
14.311,66.82,1320,1215,37
14.322,66.82,1320,1215,37
14.332,66.82,1320,1215,37
14.342,66.82,1320,1215,37
14.352,66.82,1320,1215,37
