elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,339.15,1410,1215
0.01,339.15,1410,1215
0.021,339.15,1410,1215
0.031,339.15,1410,1215
0.041,339.15,1410,1215
0.052,339.15,1410,1215
0.062,339.15,1410,1215
0.072,339.15,1410,1215
0.082,376.79,1410,1215
0.093,376.79,1410,1215
0.103,376.79,1410,1215
0.113,376.79,1410,1215
0.123,376.79,1410,1215
0.134,376.79,1410,1215
0.144,376.79,1410,1215
0.154,376.79,1410,1215
0.164,376.79,1410,1215
0.174,376.79,1410,1215
0.185,300.98,1410,1215
0.195,300.98,1410,1215
0.205,300.98,1410,1215
0.215,300.98,1410,1215
0.225,300.98,1410,1215
0.236,300.98,1410,1215
0.246,300.98,1410,1215
0.257,300.98,1410,1215
0.267,300.98,1410,1215
0.277,300.98,1410,1215
0.287,306.74,1410,1215
0.298,306.74,1410,1215
0.308,306.74,1410,1215
0.318,306.74,1410,1215
0.328,306.74,1410,1215
0.338,306.74,1410,1215
0.349,306.74,1410,1215
0.359,306.74,1410,1215
0.369,306.74,1410,1215
0.379,305.61,1410,1215
0.39,305.61,1410,1215
0.4,305.61,1410,1215
0.41,305.61,1410,1215
0.42,305.61,1410,1215
0.431,305.61,1410,1215
0.441,305.61,1410,1215
0.451,305.61,1410,1215
0.461,305.61,1410,1215
0.471,305.61,1410,1215
0.482,305.29,1410,1215
0.492,305.29,1410,1215
0.502,305.29,1410,1215
0.512,305.29,1410,1215
0.523,305.29,1410,1215
0.533,305.29,1410,1215
0.543,305.29,1410,1215
0.553,305.29,1410,1215
0.564,305.29,1410,1215
0.574,305.29,1410,1215
0.584,309.64,1410,1215
0.594,309.64,1410,1215
0.605,309.64,1410,1215
0.615,309.64,1410,1215
0.625,309.64,1410,1215
0.636,309.64,1410,1215
0.646,309.64,1410,1215
0.656,309.64,1410,1215
0.666,309.64,1410,1215
0.676,309.64,1410,1215
0.687,322.68,1410,1215
0.697,322.68,1410,1215
0.707,322.68,1410,1215
0.717,322.68,1410,1215
0.728,322.68,1410,1215
0.738,322.68,1410,1215
0.748,322.68,1410,1215
0.758,322.68,1410,1215
0.768,322.68,1410,1215
0.779,341.79,1410,1215
0.789,341.79,1410,1215
0.799,341.79,1410,1215
0.809,341.79,1410,1215
0.82,341.79,1410,1215
0.83,341.79,1410,1215
0.84,341.79,1410,1215
0.85,341.79,1410,1215
0.86,341.79,1410,1215
0.871,341.79,1410,1215
0.881,385.38,1410,1215
0.891,385.38,1410,1215
0.902,385.38,1410,1215
0.912,385.38,1410,1215
0.922,385.38,1410,1215
0.932,385.38,1410,1215
0.942,385.38,1410,1215
0.953,385.38,1410,1215
0.963,385.38,1410,1215
0.973,385.38,1410,1215
0.983,304.75,1410,1215
0.993,304.75,1410,1215
1.004,304.75,1410,1215
1.014,304.75,1410,1215
1.024,304.75,1410,1215
1.034,304.75,1410,1215
1.044,304.75,1410,1215
1.055,304.75,1410,1215
1.065,304.75,1410,1215
1.075,304.75,1410,1215
1.085,305.29,1410,1215
1.096,305.29,1410,1215
1.106,305.29,1410,1215
1.116,305.29,1410,1215
1.126,305.29,1410,1215
1.136,305.29,1410,1215
1.146,305.29,1410,1215
