elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,335.71,1410,1215
0.01,335.71,1410,1215
0.021,335.71,1410,1215
0.031,335.71,1410,1215
0.041,335.71,1410,1215
0.051,335.71,1410,1215
0.061,330.81,1320,1215
0.072,330.81,1320,1215
0.082,330.81,1320,1215
0.092,330.81,1320,1215
0.102,330.81,1320,1215
0.112,330.81,1320,1215
0.123,330.81,1320,1215
0.133,330.81,1320,1215
0.143,330.81,1320,1215
0.153,330.81,1365,1215
0.163,437.98,1365,1215
0.173,437.98,1365,1215
0.184,437.98,1365,1215
0.194,437.98,1365,1215
0.204,437.98,1365,1215
0.214,437.98,1365,1215
0.224,437.98,1365,1215
0.234,437.98,1365,1215
0.245,437.98,1365,1215
0.255,409.63,1365,1215
0.265,409.63,1365,1215
0.275,409.63,1365,1215
0.286,409.63,1365,1215
0.296,409.63,1365,1215
0.306,409.63,1365,1215
0.316,409.63,1365,1215
0.326,409.63,1365,1215
0.336,409.63,1365,1215
0.347,409.63,1365,1215
0.357,405.33,1395,1215
0.367,405.33,1395,1215
0.377,405.33,1395,1215
0.387,405.33,1395,1215
0.397,405.33,1395,1215
0.408,405.33,1395,1215
0.418,405.33,1395,1215
0.428,405.33,1395,1215
0.438,405.33,1395,1215
0.449,405.33,1395,1215
0.459,295.16,1410,1215
0.469,295.16,1410,1215
0.479,295.16,1410,1215
0.489,295.16,1410,1215
0.5,295.16,1410,1215
0.51,295.16,1410,1215
0.52,295.16,1410,1215
0.53,295.16,1410,1215
0.54,295.16,1410,1215
0.551,295.16,1410,1215
0.561,331.07,1410,1215
0.571,331.07,1410,1215
0.581,331.07,1410,1215
0.591,331.07,1410,1215
0.602,331.07,1410,1215
0.612,331.07,1410,1215
0.622,331.07,1410,1215
0.632,331.07,1410,1215
0.642,331.07,1410,1215
0.653,331.07,1410,1215
0.663,316.59,1410,1215
0.673,316.59,1410,1215
0.683,316.59,1410,1215
0.693,316.59,1410,1215
0.704,316.59,1410,1215
0.714,316.59,1410,1215
0.724,316.59,1410,1215
0.734,316.59,1410,1215
0.744,316.59,1410,1215
0.754,316.59,1410,1215
0.765,333.12,1410,1215
0.775,333.12,1410,1215
0.785,333.12,1410,1215
0.795,333.12,1410,1215
0.805,333.12,1410,1215
0.815,333.12,1410,1215
0.825,333.12,1410,1215
0.836,333.12,1410,1215
0.846,333.12,1410,1215
0.856,333.12,1410,1215
0.866,325.26,1410,1215
0.876,325.26,1410,1215
0.887,325.26,1410,1215
0.897,325.26,1410,1215
0.907,325.26,1410,1215
0.917,325.26,1410,1215
0.927,325.26,1410,1215
0.937,325.26,1410,1215
0.948,325.26,1410,1215
0.958,301.25,1410,1215
0.968,301.25,1410,1215
0.978,301.25,1410,1215
0.988,301.25,1410,1215
0.998,301.25,1410,1215
1.009,301.25,1410,1215
1.019,301.25,1410,1215
1.029,301.25,1410,1215
1.039,301.25,1410,1215
1.049,301.25,1410,1215
1.06,330.22,1410,1215
1.07,330.22,1410,1215
1.08,330.22,1410,1215
1.09,330.22,1410,1215
1.1,330.22,1410,1215
1.11,330.22,1410,1215
1.121,330.22,1410,1215
1.131,330.22,1410,1215
1.141,330.22,1410,1215
1.151,330.22,1410,1215
1.161,314.01,1410,1215
1.172,314.01,1410,1215
1.182,314.01,1410,1215
1.192,314.01,1410,1215
1.202,314.01,1410,1215
1.212,314.01,1410,1215
1.222,314.01,1410,1215
1.233,314.01,1410,1215
1.243,314.01,1410,1215
1.253,314.01,1335,1215
1.263,464.12,1335,1215
1.273,464.12,1335,1215
1.284,464.12,1335,1215
1.294,464.12,1335,1215
1.304,464.12,1335,1215
1.314,464.12,1335,1215
1.324,464.12,1335,1215
1.335,464.12,1335,1215
1.345,464.12,1335,1215
1.355,383.33,1365,1215
1.365,383.33,1365,1215
1.375,383.33,1365,1215
1.385,383.33,1365,1215
1.396,383.33,1365,1215
1.406,383.33,1365,1215
1.416,383.33,1365,1215
1.426,383.33,1365,1215
1.436,383.33,1365,1215
1.447,383.33,1365,1215
1.457,383.93,1380,1215
1.467,383.93,1380,1215
1.477,383.93,1380,1215
1.487,383.93,1380,1215
1.498,383.93,1380,1215
1.508,383.93,1380,1215
1.518,383.93,1380,1215
1.528,383.93,1380,1215
1.538,383.93,1380,1215
1.548,383.93,1380,1215
1.559,307.6,1410,1215
1.569,307.6,1410,1215
1.579,307.6,1410,1215
1.589,307.6,1410,1215
1.599,307.6,1410,1215
1.609,307.6,1410,1215
1.62,307.6,1410,1215
1.63,307.6,1410,1215
1.64,307.6,1410,1215
1.65,307.6,1410,1215
1.66,316.86,1410,1215
1.671,316.86,1410,1215
1.681,316.86,1410,1215
1.691,316.86,1410,1215
1.701,316.86,1410,1215
1.711,316.86,1410,1215
1.722,316.86,1410,1215
1.732,316.86,1410,1215
1.742,316.86,1410,1215
1.752,316.86,1410,1215
1.762,323.81,1410,1215
1.773,323.81,1410,1215
1.783,323.81,1410,1215
1.793,323.81,1410,1215
1.803,323.81,1410,1215
1.813,323.81,1410,1215
1.823,323.81,1410,1215
1.834,323.81,1410,1215
1.844,323.81,1410,1215
1.854,323.81,1410,1215
1.864,325.26,1410,1215
1.874,325.26,1410,1215
1.885,325.26,1410,1215
1.895,325.26,1410,1215
1.905,325.26,1410,1215
1.915,325.26,1410,1215
1.925,325.26,1410,1215
1.935,325.26,1410,1215
1.946,325.26,1410,1215
1.956,334.49,1410,1215
1.966,334.49,1410,1215
1.976,334.49,1410,1215
1.986,334.49,1410,1215
1.996,334.49,1410,1215
2.007,334.49,1410,1215
2.017,334.49,1410,1215
2.027,334.49,1410,1215
2.037,334.49,1410,1215
2.047,334.49,1410,1215
2.057,330.49,1410,1215
2.068,330.49,1410,1215
2.078,330.49,1410,1215
2.088,330.49,1410,1215
2.098,330.49,1410,1215
2.108,330.49,1410,1215
2.119,330.49,1410,1215
2.129,330.49,1410,1215
2.139,330.49,1410,1215
2.149,330.49,1410,1215
2.159,316.0,1410,1215
2.169,316.0,1410,1215
2.18,316.0,1410,1215
2.19,316.0,1410,1215
2.2,316.0,1410,1215
2.21,316.0,1410,1215
2.22,316.0,1410,1215
2.23,316.0,1410,1215
2.241,316.0,1410,1215
2.251,316.0,1410,1215
2.261,326.71,1410,1215
2.271,326.71,1410,1215
2.281,326.71,1410,1215
2.292,326.71,1410,1215
2.302,326.71,1410,1215
2.312,326.71,1410,1215
2.322,326.71,1410,1215
2.332,326.71,1410,1215
2.342,326.71,1410,1215
2.353,326.71,1410,1215
2.363,324.13,1290,1215
2.373,324.13,1290,1215
2.383,324.13,1290,1215
2.393,324.13,1290,1215
2.404,324.13,1290,1215
2.414,324.13,1290,1215
2.424,324.13,1290,1215
2.434,324.13,1290,1215
2.444,324.13,1290,1215
2.454,324.13,1350,1215
2.465,368.59,1350,1215
2.475,368.59,1350,1215
2.485,368.59,1350,1215
2.495,368.59,1350,1215
2.506,368.59,1350,1215
2.516,368.59,1350,1215
2.526,368.59,1350,1215
2.536,368.59,1350,1215
2.546,368.59,1350,1215
2.557,394.03,1350,1215
2.567,394.03,1350,1215
2.577,394.03,1350,1215
2.587,394.03,1350,1215
2.597,394.03,1350,1215
2.607,394.03,1350,1215
2.618,394.03,1350,1215
2.628,394.03,1350,1215
2.638,394.03,1350,1215
2.648,394.03,1350,1215
2.658,347.55,1395,1215
2.668,347.55,1395,1215
2.679,347.55,1395,1215
2.689,347.55,1395,1215
2.699,347.55,1395,1215
2.709,347.55,1395,1215
2.719,347.55,1395,1215
2.729,347.55,1395,1215
2.74,347.55,1395,1215
2.75,347.55,1395,1215
2.76,322.41,1410,1215
2.77,322.41,1410,1215
2.78,322.41,1410,1215
2.791,322.41,1410,1215
2.801,322.41,1410,1215
2.811,322.41,1410,1215
2.821,322.41,1410,1215
2.831,322.41,1410,1215
2.841,322.41,1410,1215
2.852,322.41,1410,1215
2.862,326.13,1410,1215
2.872,326.13,1410,1215
2.882,326.13,1410,1215
2.892,326.13,1410,1215
2.903,326.13,1410,1215
2.913,326.13,1410,1215
2.923,326.13,1410,1215
2.933,326.13,1410,1215
2.943,326.13,1410,1215
2.954,326.13,1410,1215
2.964,301.57,1410,1215
2.974,301.57,1410,1215
2.984,301.57,1410,1215
2.994,301.57,1410,1215
3.004,301.57,1410,1215
3.015,301.57,1410,1215
3.025,301.57,1410,1215
3.035,301.57,1410,1215
3.045,301.57,1410,1215
3.055,328.44,1410,1215
3.066,328.44,1410,1215
3.076,328.44,1410,1215
3.086,328.44,1410,1215
3.096,328.44,1410,1215
3.106,328.44,1410,1215
3.116,328.44,1410,1215
3.127,328.44,1410,1215
3.137,328.44,1410,1215
3.147,328.44,1410,1215
3.157,314.87,1410,1215
3.167,314.87,1410,1215
3.177,314.87,1410,1215
3.188,314.87,1410,1215
3.198,314.87,1410,1215
3.208,314.87,1410,1215
3.218,314.87,1410,1215
3.228,314.87,1410,1215
3.239,314.87,1410,1215
3.249,314.87,1410,1215
3.259,333.98,1410,1215
3.269,333.98,1410,1215
3.28,333.98,1410,1215
3.29,333.98,1410,1215
3.3,333.98,1410,1215
3.31,333.98,1410,1215
3.32,333.98,1410,1215
3.33,333.98,1410,1215
3.341,333.98,1410,1215
3.351,333.98,1410,1215
3.361,322.94,1410,1215
3.371,322.94,1410,1215
3.381,322.94,1410,1215
3.391,322.94,1410,1215
3.402,322.94,1410,1215
3.412,322.94,1410,1215
3.422,322.94,1410,1215
3.432,322.94,1410,1215
3.442,322.94,1410,1215
3.453,322.94,1410,1215
3.463,302.11,1410,1215
3.473,302.11,1410,1215
3.483,302.11,1410,1215
3.493,302.11,1410,1215
3.503,302.11,1410,1215
3.514,302.11,1410,1215
3.524,302.11,1410,1215
3.534,302.11,1410,1215
3.544,302.11,1410,1215
3.554,302.11,1335,1215
3.564,473.36,1335,1215
3.575,473.36,1335,1215
3.585,473.36,1335,1215
3.595,473.36,1335,1215
3.605,473.36,1335,1215
3.615,473.36,1335,1215
3.626,473.36,1335,1215
3.636,473.36,1335,1215
3.646,473.36,1335,1215
3.656,473.36,1365,1215
3.666,393.44,1365,1215
3.676,393.44,1365,1215
3.687,393.44,1365,1215
3.697,393.44,1365,1215
3.707,393.44,1365,1215
3.717,393.44,1365,1215
3.727,393.44,1365,1215
3.737,393.44,1365,1215
3.748,393.44,1365,1215
3.758,393.44,1380,1215
3.768,376.99,1380,1215
3.778,376.99,1380,1215
3.788,376.99,1380,1215
3.799,376.99,1380,1215
3.809,376.99,1380,1215
3.819,376.99,1380,1215
3.829,376.99,1380,1215
3.839,376.99,1380,1215
3.849,376.99,1380,1215
3.86,307.33,1410,1215
3.87,307.33,1410,1215
3.88,307.33,1410,1215
3.89,307.33,1410,1215
3.9,307.33,1410,1215
3.911,307.33,1410,1215
3.921,307.33,1410,1215
3.931,307.33,1410,1215
3.941,307.33,1410,1215
3.951,307.33,1410,1215
3.961,334.26,1410,1215
3.972,334.26,1410,1215
3.982,334.26,1410,1215
3.992,334.26,1410,1215
4.002,334.26,1410,1215
4.012,334.26,1410,1215
4.023,334.26,1410,1215
4.033,334.26,1410,1215
4.043,334.26,1410,1215
4.053,334.26,1410,1215
4.063,328.76,1410,1215
4.073,328.76,1410,1215
4.083,328.76,1410,1215
4.094,328.76,1410,1215
4.104,328.76,1410,1215
4.114,328.76,1410,1215
4.124,328.76,1410,1215
4.134,328.76,1410,1215
4.144,328.76,1410,1215
4.155,328.76,1410,1215
4.165,312.55,1410,1215
4.175,312.55,1410,1215
4.185,312.55,1410,1215
4.195,312.55,1410,1215
4.206,312.55,1410,1215
4.216,312.55,1410,1215
4.226,312.55,1410,1215
4.236,312.55,1410,1215
4.246,312.55,1410,1215
4.256,330.22,1410,1215
4.267,330.22,1410,1215
4.277,330.22,1410,1215
4.287,330.22,1410,1215
4.297,330.22,1410,1215
4.307,330.22,1410,1215
4.317,330.22,1410,1215
4.328,330.22,1410,1215
4.338,330.22,1410,1215
4.348,330.22,1410,1215
4.358,322.09,1410,1215
4.368,322.09,1410,1215
4.378,322.09,1410,1215
4.389,322.09,1410,1215
4.399,322.09,1410,1215
4.409,322.09,1410,1215
