elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,397.35,1335,1215
0.01,397.35,1335,1215
0.021,397.35,1335,1215
0.031,398.39,1335,1215
0.041,398.39,1335,1215
0.051,398.39,1335,1215
0.061,398.39,1335,1215
0.072,398.39,1335,1215
0.082,398.39,1335,1215
0.092,398.39,1335,1215
0.102,398.39,1335,1215
0.112,398.39,1335,1215
0.123,398.39,1335,1215
0.133,392.58,1335,1215
0.143,392.58,1335,1215
0.153,392.58,1335,1215
0.163,392.58,1335,1215
0.174,392.58,1335,1215
0.184,392.58,1335,1215
0.194,392.58,1335,1215
0.204,392.58,1335,1215
0.214,392.58,1335,1215
0.225,392.58,1335,1215
0.235,392.58,1335,1215
0.245,400.53,1335,1215
0.255,400.53,1335,1215
0.265,400.53,1335,1215
0.276,400.53,1335,1215
0.286,400.53,1335,1215
0.296,400.53,1335,1215
0.306,400.53,1335,1215
0.316,400.53,1335,1215
0.327,400.53,1335,1215
0.337,401.83,1335,1215
0.347,401.83,1335,1215
0.357,401.83,1335,1215
0.367,401.83,1335,1215
0.377,401.83,1335,1215
0.388,401.83,1335,1215
0.398,401.83,1335,1215
0.408,401.83,1335,1215
0.418,401.83,1335,1215
0.429,401.83,1335,1215
0.439,399.25,1335,1215
0.449,399.25,1335,1215
0.459,399.25,1335,1215
0.469,399.25,1335,1215
0.479,399.25,1335,1215
0.49,399.25,1335,1215
0.5,399.25,1335,1215
0.51,399.25,1335,1215
0.52,399.25,1335,1215
0.53,399.25,1335,1215
0.541,398.66,1335,1215
0.551,398.66,1335,1215
0.561,398.66,1335,1215
0.571,398.66,1335,1215
0.581,398.66,1335,1215
0.591,398.66,1335,1215
0.602,398.66,1335,1215
0.612,398.66,1335,1215
0.622,398.66,1335,1215
0.633,407.64,1335,1215
0.643,407.64,1335,1215
0.653,407.64,1335,1215
0.663,407.64,1335,1215
0.673,407.64,1335,1215
0.684,407.64,1335,1215
0.694,407.64,1335,1215
0.704,407.64,1335,1215
0.714,407.64,1335,1215
0.724,407.64,1335,1215
0.734,401.57,1335,1215
0.745,401.57,1335,1215
0.755,401.57,1335,1215
0.765,401.57,1335,1215
0.775,401.57,1335,1215
0.785,401.57,1335,1215
0.796,401.57,1335,1215
0.806,401.57,1335,1215
0.816,401.57,1335,1215
0.826,401.57,1335,1215
0.836,398.66,1320,1215
0.846,398.66,1320,1215
0.857,398.66,1320,1215
0.867,398.66,1320,1215
0.877,398.66,1320,1215
0.887,398.66,1320,1215
0.897,398.66,1320,1215
0.907,398.66,1320,1215
0.918,398.66,1320,1215
0.928,398.66,1320,1215
0.938,395.49,1320,1215
0.948,395.49,1320,1215
0.958,395.49,1320,1215
0.968,395.49,1320,1215
0.979,395.49,1320,1215
0.989,395.49,1320,1215
0.999,395.49,1320,1215
1.009,395.49,1320,1215
1.02,395.49,1320,1215
1.03,395.49,1335,1215
1.04,390.86,1335,1215
1.05,390.86,1335,1215
1.061,390.86,1335,1215
1.071,390.86,1335,1215
1.081,390.86,1335,1215
1.091,390.86,1335,1215
1.101,390.86,1335,1215
1.112,390.86,1335,1215
1.122,390.86,1335,1215
1.132,407.64,1335,1215
1.142,407.64,1335,1215
1.152,407.64,1335,1215
1.162,407.64,1335,1215
1.173,407.64,1335,1215
1.183,407.64,1335,1215
1.193,407.64,1335,1215
1.203,407.64,1335,1215
1.214,407.64,1335,1215
1.224,407.64,1335,1215
1.234,395.63,1335,1215
1.244,395.63,1335,1215
1.254,395.63,1335,1215
1.264,395.63,1335,1215
1.275,395.63,1335,1215
1.285,395.63,1335,1215
1.295,395.63,1335,1215
1.305,395.63,1335,1215
1.315,395.63,1335,1215
1.325,395.63,1335,1215
1.336,399.35,1335,1215
1.346,399.35,1335,1215
1.356,399.35,1335,1215
1.366,399.35,1335,1215
1.376,399.35,1335,1215
1.387,399.35,1335,1215
1.397,399.35,1335,1215
1.407,399.35,1335,1215
1.417,399.35,1335,1215
1.427,399.35,1335,1215
1.438,399.35,1335,1215
1.448,402.15,1335,1215
1.458,402.15,1335,1215
1.468,402.15,1335,1215
1.478,402.15,1335,1215
1.489,402.15,1335,1215
1.499,402.15,1335,1215
1.509,402.15,1335,1215
1.519,402.15,1335,1215
1.529,402.15,1335,1215
1.539,397.21,1335,1215
1.55,397.21,1335,1215
1.56,397.21,1335,1215
1.57,397.21,1335,1215
