elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,342.65,1410,1215
0.011,342.65,1410,1215
0.021,342.65,1410,1215
0.031,375.33,1410,1215
0.042,375.33,1410,1215
0.052,375.33,1410,1215
0.063,375.33,1410,1215
0.073,375.33,1410,1215
0.083,375.33,1410,1215
0.094,375.33,1410,1215
0.104,375.33,1410,1215
0.114,375.33,1410,1215
0.124,375.33,1410,1215
0.135,373.88,1410,1215
0.145,373.88,1410,1215
0.155,373.88,1410,1215
0.165,373.88,1410,1215
0.175,373.88,1410,1215
0.186,373.88,1410,1215
0.196,373.88,1410,1215
0.206,373.88,1410,1215
0.216,373.88,1410,1215
0.227,376.52,1410,1215
0.237,376.52,1410,1215
0.247,376.52,1410,1215
0.258,376.52,1410,1215
0.268,376.52,1410,1215
0.278,376.52,1410,1215
0.288,376.52,1410,1215
0.299,376.52,1410,1215
0.309,376.52,1410,1215
0.319,376.52,1410,1215
