run_timestamp_utc,model,prompt_len,variant,replace_ln,replace_attention,replace_rope,replace_activation,status,error_type,error_message,canonical_num_hidden_layers,num_hidden_layers,hidden_size,intermediate_size,parameter_count,parameter_count_with_lm_head,estimated_runtime_memory_gib,warmup,repeat,ttft_ms,prefill_tflops_s,avg_power_watts,max_power_watts,avg_gpu_clock_mhz,max_gpu_clock_mhz,monitor_sample_count,monitor_csv
2026-04-24T08:29:27.361082Z,34B,256,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,57.31818090134766,149.26459142793283,253.7719298245614,255.75,995.5263157894736,1005,57,monitor/34B_prompt256_baseline.csv
2026-04-24T08:29:28.304501Z,34B,256,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,49.136836899560876,174.1173301635226,238.02897959183673,255.67,1147.3469387755101,1155,49,monitor/34B_prompt256_replace_ln.csv
2026-04-24T08:29:29.129155Z,34B,256,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,60.03264559840318,141.65684622611738,247.91322033898302,256.85,935.8474576271186,1005,59,monitor/34B_prompt256_replace_attention.csv
2026-04-24T08:29:30.086427Z,34B,256,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,61.123223800677806,139.9725721524709,236.3615,239.91,915.0,915,60,monitor/34B_prompt256_replace_rope.csv
2026-04-24T08:29:31.081994Z,34B,256,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,63.835148999351084,134.02608105009628,229.93396825396826,241.2,864.5238095238095,900,63,monitor/34B_prompt256_replace_activation.csv
2026-04-24T08:29:32.105240Z,34B,512,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,130.5371855996782,131.87222356056708,207.2790625,210.07,840.0,855,128,monitor/34B_prompt512_baseline.csv
2026-04-24T08:29:34.145230Z,34B,512,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,98.3464330987772,175.03663712011166,215.61855670103094,263.71,1078.298969072165,1125,97,monitor/34B_prompt512_replace_ln.csv
2026-04-24T08:29:35.719140Z,34B,512,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,123.22505179909058,138.02445398757402,217.6796694214876,233.65,880.6611570247934,930,121,monitor/34B_prompt512_replace_attention.csv
2026-04-24T08:29:37.572147Z,34B,512,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,123.64193479879759,139.22646026512527,215.64008196721312,217.74,884.8770491803278,900,122,monitor/34B_prompt512_replace_rope.csv
2026-04-24T08:29:39.505597Z,34B,512,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,116.03733290103264,148.3507806668556,222.16587719298246,225.52,924.4736842105264,945,114,monitor/34B_prompt512_replace_activation.csv
2026-04-24T08:29:41.341682Z,34B,1024,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,208.85518360009883,166.8178596508414,231.87541463414632,236.38,939.1463414634146,960,205,monitor/34B_prompt1024_baseline.csv
2026-04-24T08:29:44.555838Z,34B,1024,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,164.44198380049784,211.87274624113675,239.85024691358024,320.69,1198.3333333333333,1245,162,monitor/34B_prompt1024_replace_ln.csv
2026-04-24T08:29:47.127720Z,34B,1024,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,190.35287239821628,178.70043438671408,248.9560962566845,254.0,1015.5080213903743,1020,187,monitor/34B_prompt1024_replace_attention.csv
2026-04-24T08:29:50.064896Z,34B,1024,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,192.7414901991142,180.7642696399165,248.83347368421053,259.19,1020.9473684210526,1035,190,monitor/34B_prompt1024_replace_rope.csv
2026-04-24T08:29:53.194071Z,34B,1024,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,188.12073500012048,185.20433010816,247.65464864864865,251.91,1018.7027027027027,1020,185,monitor/34B_prompt1024_replace_activation.csv
2026-04-24T08:29:56.100227Z,34B,2048,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,373.4661979979137,190.99671465412374,248.7630790190736,256.43,1012.4795640326976,1020,367,monitor/34B_prompt2048_baseline.csv
2026-04-24T08:30:01.788559Z,34B,2048,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,311.8404625012772,228.7413771767217,248.19664495114006,335.45,1195.8469055374592,1260,307,monitor/34B_prompt2048_replace_ln.csv
2026-04-24T08:30:06.548901Z,34B,2048,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,360.968436699477,188.47155333218245,248.5920563380282,256.67,1010.1971830985915,1020,355,monitor/34B_prompt2048_replace_attention.csv
2026-04-24T08:30:12.051350Z,34B,2048,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,370.1210904022446,192.722918800564,248.73173076923078,258.0,1015.1373626373627,1020,364,monitor/34B_prompt2048_replace_rope.csv
2026-04-24T08:30:17.688514Z,34B,2048,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,361.0327292000875,197.57437784106224,248.96878873239436,254.7,1014.9718309859155,1020,355,monitor/34B_prompt2048_replace_activation.csv
2026-04-24T08:30:23.185348Z,34B,4096,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,758.8354699983029,196.69442108567463,248.52260402684564,261.64,1018.248322147651,1035,745,monitor/34B_prompt4096_baseline.csv
2026-04-24T08:30:34.649342Z,34B,4096,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,631.2386566976784,236.45368021571758,243.43482258064515,357.8,1210.233870967742,1275,620,monitor/34B_prompt4096_replace_ln.csv
2026-04-24T08:30:44.195720Z,34B,4096,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,715.1778827013914,190.25275701107094,248.62019914651495,260.06,1015.1778093883357,1020,703,monitor/34B_prompt4096_replace_attention.csv
2026-04-24T08:30:55.008788Z,34B,4096,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,751.6519069002243,198.57423642564493,248.76239837398373,260.58,1023.2113821138212,1035,738,monitor/34B_prompt4096_replace_rope.csv
2026-04-24T08:31:06.362445Z,34B,4096,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,734.8987209988991,203.10105216636455,247.60729916897506,259.67,1019.3559556786704,1035,722,monitor/34B_prompt4096_replace_activation.csv
2026-04-24T08:31:17.470655Z,34B,8192,baseline,False,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1550.752670399379,209.51483251299652,248.5852790544977,269.06,1015.2330925804333,1035,1523,monitor/34B_prompt8192_baseline.csv
2026-04-24T08:31:40.829778Z,34B,8192,replace_ln,True,False,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1287.649897299707,252.3245539716644,249.0483003952569,316.75,1212.3794466403162,1275,1265,monitor/34B_prompt8192_replace_ln.csv
2026-04-24T08:32:00.231606Z,34B,8192,replace_attention,False,True,False,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1392.0583722996525,195.4868655579494,249.1785588880761,261.65,1007.8310168251646,1020,1367,monitor/34B_prompt8192_replace_attention.csv
2026-04-24T08:32:21.198501Z,34B,8192,replace_rope,False,False,True,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1540.5475631006993,210.9027295164208,248.75807005948448,262.7,1016.3020489094514,1035,1513,monitor/34B_prompt8192_replace_rope.csv
2026-04-24T08:32:44.385380Z,34B,8192,replace_activation,False,False,False,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1580.9519059985178,205.5126944564452,246.55364455891822,260.67,962.9362524146812,1005,1553,monitor/34B_prompt8192_replace_activation.csv
2026-04-24T08:33:07.885403Z,70B,16,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,28.27132550009992,19.375678101759465,256.72285714285715,258.52,1225.1785714285713,1230,28,monitor/70B_prompt16_baseline.csv
2026-04-24T08:33:09.208870Z,70B,16,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,28.893200401216745,18.958650990318542,211.6596551724138,221.82,1049.4827586206898,1125,29,monitor/70B_prompt16_replace_ln.csv
2026-04-24T08:33:09.729061Z,70B,16,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,28.299081599107012,19.350745653077308,254.53071428571428,261.27,1170.0,1230,28,monitor/70B_prompt16_replace_attention.csv
2026-04-24T08:33:10.278914Z,70B,16,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,36.55171999998856,14.98632902638156,198.28222222222223,208.58,688.75,1020,36,monitor/70B_prompt16_replace_rope.csv
2026-04-24T08:33:10.892821Z,70B,16,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.527034101076424,16.84064094801291,198.9,198.9,495.0,495,32,monitor/70B_prompt16_replace_activation.csv
2026-04-24T08:33:11.470801Z,70B,32,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.54516150045674,33.672831800346735,201.7040625,228.81,581.25,1185,32,monitor/70B_prompt32_baseline.csv
2026-04-24T08:33:12.108853Z,70B,32,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.754096400458366,33.4580363848677,219.11333333333332,240.99,1174.090909090909,1290,33,monitor/70B_prompt32_replace_ln.csv
2026-04-24T08:33:12.693767Z,70B,32,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,33.21872709784657,32.96985634801757,228.60666666666668,252.09,1138.6363636363637,1260,33,monitor/70B_prompt32_replace_attention.csv
2026-04-24T08:33:13.335512Z,70B,32,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.955891598248854,33.25316645895968,233.0339393939394,252.46,1177.7272727272727,1275,33,monitor/70B_prompt32_replace_rope.csv
2026-04-24T08:33:13.951011Z,70B,32,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,40.08600109955296,27.33841538342475,166.322,171.99,716.625,735,40,monitor/70B_prompt32_replace_activation.csv
2026-04-24T08:33:14.664113Z,70B,64,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,35.661785799311474,61.49769638183242,237.50428571428571,258.53,1106.5714285714287,1200,35,monitor/70B_prompt64_baseline.csv
2026-04-24T08:33:15.287510Z,70B,64,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,34.09127560153138,64.33076019664941,242.40470588235294,258.72,1144.4117647058824,1275,34,monitor/70B_prompt64_replace_ln.csv
2026-04-24T08:33:15.911459Z,70B,64,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,43.66728310124017,50.1618870100437,156.22,156.22,660.0,660,43,monitor/70B_prompt64_replace_attention.csv
2026-04-24T08:33:16.677171Z,70B,64,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,40.625161898788065,53.984219951759144,183.017,186.41,742.5,750,40,monitor/70B_prompt64_replace_rope.csv
2026-04-24T08:33:17.384754Z,70B,64,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,41.48610029951669,52.863914894057885,181.1529268292683,185.03,703.9024390243902,720,41,monitor/70B_prompt64_replace_activation.csv
2026-04-24T08:33:18.106549Z,70B,128,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,41.7568176984787,105.17094697855762,251.0758536585366,258.86,1089.878048780488,1140,41,monitor/70B_prompt128_baseline.csv
2026-04-24T08:33:18.837176Z,70B,128,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,41.41046589938924,106.05058322284589,200.83121951219513,213.14,1060.6097560975609,1110,41,monitor/70B_prompt128_replace_ln.csv
2026-04-24T08:33:19.543050Z,70B,128,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,42.488210601732135,103.10781696561736,227.93761904761902,230.1,1036.4285714285713,1050,42,monitor/70B_prompt128_replace_attention.csv
2026-04-24T08:33:20.296736Z,70B,128,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,45.58822510007303,96.33198157023588,212.57555555555555,219.06,901.3333333333334,945,45,monitor/70B_prompt128_replace_rope.csv
2026-04-24T08:33:21.060686Z,70B,128,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,43.51460270117968,100.92253605801491,213.1093023255814,216.36,932.7906976744187,945,43,monitor/70B_prompt128_replace_activation.csv
2026-04-24T08:33:21.801327Z,70B,256,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,83.52138620102778,105.41830490705689,201.8440243902439,220.47,690.7317073170732,810,82,monitor/70B_prompt256_baseline.csv
2026-04-24T08:33:23.073204Z,70B,256,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,60.67947980191093,145.10149041394257,193.5585,204.06,922.25,975,60,monitor/70B_prompt256_replace_ln.csv
2026-04-24T08:33:24.089819Z,70B,256,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,99.42948990210425,88.12006671729463,172.16214285714284,175.58,562.6530612244898,570,98,monitor/70B_prompt256_replace_attention.csv
2026-04-24T08:33:25.651469Z,70B,256,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,103.15366839931812,85.35501541948267,170.97549019607843,203.14,551.3235294117648,705,102,monitor/70B_prompt256_replace_rope.csv
2026-04-24T08:33:27.171822Z,70B,256,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,102.29081060097087,86.07501402199694,168.02891089108914,168.93,540.0,540,101,monitor/70B_prompt256_replace_activation.csv
2026-04-24T08:33:28.792456Z,70B,512,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,218.14360810094513,81.11750517728478,148.9690186915888,151.68,490.3738317757009,495,214,monitor/70B_prompt512_baseline.csv
2026-04-24T08:33:32.073033Z,70B,512,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,150.25928849936463,117.76486789097783,145.2387837837838,166.33,713.0067567567568,825,148,monitor/70B_prompt512_replace_ln.csv
2026-04-24T08:33:34.456375Z,70B,512,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,218.58116470102686,80.16915177320251,148.71627906976744,152.42,483.4186046511628,495,215,monitor/70B_prompt512_replace_attention.csv
2026-04-24T08:33:37.836779Z,70B,512,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,215.22822150145657,82.21628713965025,149.09047169811322,152.47,495.0,525,212,monitor/70B_prompt512_replace_rope.csv
2026-04-24T08:33:41.184150Z,70B,512,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,185.30946550017688,95.49034752087776,160.6714835164835,167.23,567.6098901098901,600,182,monitor/70B_prompt512_replace_activation.csv
2026-04-24T08:33:44.141495Z,70B,1024,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,331.6892214003019,107.73376280320538,168.74837423312883,170.84,594.1104294478528,600,326,monitor/70B_prompt1024_baseline.csv
2026-04-24T08:33:49.223321Z,70B,1024,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,202.1873670979403,176.7376884897574,168.4643216080402,190.66,994.5979899497487,1080,199,monitor/70B_prompt1024_replace_ln.csv
2026-04-24T08:33:52.741668Z,70B,1024,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,280.49233699857723,124.94791661826316,189.3316304347826,197.44,693.2608695652174,720,276,monitor/70B_prompt1024_replace_attention.csv
2026-04-24T08:33:56.776027Z,70B,1024,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,281.82497039961163,126.79546405008419,189.17805054151626,191.65,699.0433212996389,705,277,monitor/70B_prompt1024_replace_rope.csv
2026-04-24T08:34:01.088120Z,70B,1024,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,274.91045109927654,129.98461047890675,189.26203703703703,191.65,703.3333333333334,705,270,monitor/70B_prompt1024_replace_activation.csv
2026-04-24T08:34:05.295098Z,70B,2048,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,558.1522676016903,130.50676234489856,188.2212226277372,194.14,676.0401459854014,690,548,monitor/70B_prompt2048_baseline.csv
2026-04-24T08:34:13.747405Z,70B,2048,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,362.07585530064534,201.1806207836642,202.9394382022472,270.53,1039.3820224719102,1170,356,monitor/70B_prompt2048_replace_ln.csv
2026-04-24T08:34:19.354043Z,70B,2048,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,542.4665558995912,129.2132492011068,189.65787992495308,191.35,675.0,675,533,monitor/70B_prompt2048_replace_attention.csv
2026-04-24T08:34:27.343820Z,70B,2048,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,532.4972981994506,136.79439423723852,194.4735755258126,197.44,707.2657743785851,720,523,monitor/70B_prompt2048_replace_rope.csv
2026-04-24T08:34:35.414753Z,70B,2048,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,504.91598049993627,144.26686449503097,200.5608870967742,202.88,734.9697580645161,750,496,monitor/70B_prompt2048_replace_activation.csv
2026-04-24T08:34:43.066870Z,70B,4096,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1110.5137722974177,136.13775226437284,191.802080659945,197.51,692.7497708524289,705,1091,monitor/70B_prompt4096_baseline.csv
2026-04-24T08:34:59.726731Z,70B,4096,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,747.2692348994315,202.31376023334667,200.44395095367847,279.61,1035.5722070844686,1215,734,monitor/70B_prompt4096_replace_ln.csv
2026-04-24T08:35:10.994905Z,70B,4096,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1010.4768232995411,138.73423843971074,200.7051057401813,205.99,724.6374622356495,750,993,monitor/70B_prompt4096_replace_attention.csv
2026-04-24T08:35:26.158926Z,70B,4096,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1040.5702315008966,145.28846227047742,202.0385518590998,222.69,737.20156555773,855,1022,monitor/70B_prompt4096_replace_rope.csv
2026-04-24T08:35:41.943534Z,70B,4096,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,775.3533000999596,194.98575526757838,247.18951443569554,256.24,972.8149606299213,1005,762,monitor/70B_prompt4096_replace_activation.csv
2026-04-24T08:35:54.207084Z,70B,8192,baseline,False,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1598.8184375979472,202.872272777408,248.9318280254777,262.52,993.5445859872611,1020,1570,monitor/70B_prompt8192_baseline.csv
2026-04-24T08:36:18.349226Z,70B,8192,replace_ln,True,False,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1330.6086800002959,243.76507914697197,245.65425727411946,339.79,1189.2151607963247,1275,1306,monitor/70B_prompt8192_replace_ln.csv
2026-04-24T08:36:38.401769Z,70B,8192,replace_attention,False,True,False,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1452.1018406987423,193.0825078687078,249.7162412342216,254.3,997.1423562412342,1005,1426,monitor/70B_prompt8192_replace_attention.csv
2026-04-24T08:37:00.302201Z,70B,8192,replace_rope,False,False,True,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1573.806478799088,206.0964512240563,248.34414618369988,264.18,1009.9094437257438,1020,1546,monitor/70B_prompt8192_replace_rope.csv
2026-04-24T08:37:24.009513Z,70B,8192,replace_activation,False,False,False,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1530.551506698248,211.92095056874658,249.01656021290754,264.37,1008.003992015968,1020,1503,monitor/70B_prompt8192_replace_activation.csv
