unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
85,2887.8623046875,2917.53564453125,29.673471450805664,4.889227012634278,4.918900352478028,296.4295241556302
86,2917.539794921875,2947.219482421875,29.679616928100586,4.918904502868653,4.948584190368653,296.368145300416
87,2947.2236328125,2976.900146484375,29.676544189453125,4.948588340759278,4.978264854431153,296.3988315504095
88,2976.903076171875,3006.583740234375,29.680639266967773,4.9782677841186525,5.0079484481811525,296.357937007016
89,3006.5869140625,3036.26025390625,29.673471450805664,5.007951622009277,5.0376249618530275,296.4295241556302
90,3036.263427734375,3065.935791015625,29.672447204589844,5.037628135681152,5.067300498962402,296.43975643665107
91,3065.93896484375,3095.6083984375,29.669376373291016,5.067303672790527,5.096973106384278,296.47043845944887
92,3095.611328125,3125.2890625,29.677568435668945,5.096976036071777,5.126653770446778,296.38860209437274
93,3125.2919921875,3154.96142578125,29.669376373291016,5.126656700134277,5.156326133728028,296.47043845944887
94,3154.964599609375,3184.64501953125,29.680639266967773,5.1563293075561525,5.1860097274780275,296.357937007016
95,3184.649169921875,3214.327880859375,29.678592681884766,5.186013877868652,5.215692588806153,296.37837334439934
96,3214.330810546875,3244.00732421875,29.676544189453125,5.215695518493652,5.245372032165527,296.3988315504095
97,3244.010498046875,3273.68701171875,29.676544189453125,5.2453752059936525,5.2750517196655275,296.3988315504095
98,3273.690185546875,3303.36669921875,29.676544189453125,5.275054893493652,5.304731407165527,296.3988315504095
99,3303.36962890625,3333.0400390625,29.670400619506836,5.304734336853027,5.334404747009277,296.46020406023774
100,3333.044189453125,3362.716552734375,29.672447204589844,5.334408897399902,5.364081260681152,296.43975643665107
101,3362.7197265625,3392.393310546875,29.673471450805664,5.3640844345092775,5.393758018493653,296.4295241556302
102,3392.396240234375,3422.076904296875,29.680639266967773,5.393760948181152,5.423441612243652,296.357937007016
103,3422.080078125,3451.75341796875,29.673471450805664,5.423444786071777,5.453118125915527,296.4295241556302
104,3451.756591796875,3481.43115234375,29.674495697021484,5.4531212997436525,5.482795860290527,296.4192925809651
105,3481.43408203125,3511.11279296875,29.678592681884766,5.482798789978027,5.512477500915527,296.37837334439934
106,3511.11572265625,3540.791259765625,29.675519943237305,5.512480430603027,5.542155967712402,296.4090617125825
107,3540.79443359375,3570.473876953125,29.679616928100586,5.542159141540527,5.571838584899902,296.368145300416
108,3570.47705078125,3600.15771484375,29.680639266967773,5.571841758728027,5.601522422790527,296.357937007016
109,3600.161865234375,3629.844482421875,29.682687759399414,5.601526573181152,5.6312091903686525,296.3374844457137
110,3629.8486328125,3659.53125,29.682687759399414,5.6312133407592775,5.660895957946778,296.3374844457137
111,3659.534423828125,3689.22412109375,29.689855575561523,5.660899131774903,5.690588829040527,296.26594173965225
112,3689.227294921875,3718.909912109375,29.682687759399414,5.6905920028686525,5.720274620056152,296.3374844457137
113,3718.9140625,3748.58740234375,29.673471450805664,5.720278770446777,5.749952110290527,296.4295241556302
114,3748.591552734375,3778.26611328125,29.674495697021484,5.749956260681152,5.779630821228027,296.4192925809651
115,3778.269287109375,3807.94482421875,29.675519943237305,5.779633995056152,5.8093095321655275,296.4090617125825
116,3807.94873046875,3837.614013671875,29.665279388427734,5.809313438415527,5.838978721618652,296.511383123508
117,3837.6171875,3867.294677734375,29.677568435668945,5.838981895446777,5.868659385681152,296.38860209437274
118,3867.298828125,3896.96826171875,29.669376373291016,5.868663536071777,5.898332969665527,296.47043845944887
119,3896.97216796875,3926.646728515625,29.674495697021484,5.898336875915527,5.928011436462402,296.4192925809651
120,3926.64990234375,3956.326416015625,29.676544189453125,5.928014610290528,5.957691123962402,296.3988315504095
121,3956.32958984375,3986.00390625,29.674495697021484,5.957694297790527,5.987368614196777,296.4192925809651
122,3986.007080078125,4015.679443359375,29.672447204589844,5.987371788024902,6.017044151306153,296.43975643665107
123,4015.6826171875,4045.348876953125,29.666303634643555,6.0170473251342775,6.046713584899902,296.5011458972646
124,4045.35205078125,4075.03466796875,29.682687759399414,6.046716758728027,6.0763993759155275,296.3374844457137
125,4075.038818359375,4104.7021484375,29.663232803344727,6.076403526306152,6.1060668563842775,296.5318406298649
126,4104.7060546875,4134.37548828125,29.669376373291016,6.106070762634277,6.135740196228027,296.47043845944887
127,4134.37841796875,4164.0478515625,29.669376373291016,6.1357431259155275,6.165412559509277,296.47043845944887
128,4164.05078125,4193.7265625,29.675519943237305,6.165415489196778,6.1950912704467775,296.4090617125825
129,4193.7294921875,4223.4091796875,29.679616928100586,6.195094200134277,6.224773887634277,296.368145300416
130,4223.412109375,4253.087890625,29.675519943237305,6.224776817321778,6.254452598571778,296.4090617125825
131,4253.0908203125,4282.7685546875,29.677568435668945,6.254455528259277,6.284133262634278,296.38860209437274
132,4282.7724609375,4312.44482421875,29.672447204589844,6.2841371688842775,6.313809532165528,296.43975643665107
133,4312.4482421875,4342.12548828125,29.677568435668945,6.3138129501342775,6.343490196228028,296.38860209437274
134,4342.12841796875,4371.7978515625,29.669376373291016,6.343493125915527,6.373162559509277,296.47043845944887
135,4371.80126953125,4401.4716796875,29.670400619506836,6.373165977478028,6.402836387634277,296.46020406023774
136,4401.4755859375,4431.1533203125,29.677568435668945,6.402840293884277,6.4325180282592775,296.38860209437274
137,4431.1572265625,4460.83154296875,29.674495697021484,6.4325219345092775,6.462196250915527,296.4192925809651
138,4460.8359375,4490.5166015625,29.680639266967773,6.462200645446777,6.491881309509277,296.357937007016
139,4490.51953125,4520.1962890625,29.676544189453125,6.491884239196778,6.521560997009277,296.3988315504095
140,4520.19921875,4549.87255859375,29.673471450805664,6.5215639266967775,6.551237266540527,296.4295241556302
141,4549.876953125,4579.55224609375,29.675519943237305,6.551241661071777,6.580916954040528,296.4090617125825
142,4579.55517578125,4609.23583984375,29.680639266967773,6.580919883728027,6.610600547790527,296.357937007016
143,4609.2392578125,4638.91259765625,29.673471450805664,6.610603965759277,6.6402773056030275,296.4295241556302
144,4638.91650390625,4668.59521484375,29.678592681884766,6.640281211853027,6.669959922790527,296.37837334439934
145,4668.59912109375,4698.27294921875,29.673471450805664,6.669963829040527,6.699637657165527,296.4295241556302
146,4698.27587890625,4727.9501953125,29.674495697021484,6.699640586853027,6.729314903259278,296.4192925809651
147,4727.95458984375,4757.62255859375,29.668352127075195,6.729319297790528,6.758987266540528,296.4806735653082
148,4757.626953125,4787.29736328125,29.670400619506836,6.758991661071778,6.7886620712280275,296.46020406023774
149,4787.30126953125,4816.974609375,29.673471450805664,6.788665977478027,6.818339317321778,296.4295241556302
150,4816.97802734375,4846.6494140625,29.671424865722656,6.8183427352905275,6.848014122009277,296.4499703676016
151,4846.6533203125,4876.330078125,29.676544189453125,6.848018028259277,6.877694786071777,296.3988315504095
152,4876.3330078125,4906.01171875,29.678592681884766,6.877697715759277,6.907376426696778,296.37837334439934
153,4906.0146484375,4935.6943359375,29.679616928100586,6.907379356384277,6.937059043884277,296.368145300416
154,4935.697265625,4965.373046875,29.675519943237305,6.937061973571778,6.966737754821778,296.4090617125825
155,4965.376953125,4995.0546875,29.677568435668945,6.966741661071778,6.996419395446777,296.38860209437274
156,4995.05859375,5024.7353515625,29.676544189453125,6.996423301696777,7.026100059509277,296.3988315504095
157,5024.73828125,5054.41796875,29.679616928100586,7.026102989196778,7.0557826766967775,296.368145300416
158,5054.421875,5084.10693359375,29.684736251831055,7.055786582946777,7.085471641540527,296.31703470720333
159,5084.11083984375,5113.79443359375,29.683712005615234,7.085475547790527,7.115159141540527,296.3272592236461
160,5113.7978515625,5143.482421875,29.684736251831055,7.115162559509278,7.144847129821778,296.31703470720333
161,5143.4853515625,5173.1689453125,29.683712005615234,7.144850059509277,7.174533653259277,296.3272592236461
162,5173.17236328125,5202.85302734375,29.680639266967773,7.174537071228027,7.204217735290527,296.357937007016
163,5202.85693359375,5232.54052734375,29.683712005615234,7.204221641540527,7.2339052352905275,296.3272592236461
164,5232.544921875,5262.2255859375,29.680639266967773,7.2339096298217775,7.263590293884278,296.357937007016
165,5262.228515625,5291.91015625,29.681663513183594,7.263593223571777,7.2932748641967775,296.3477103734793
166,5291.9130859375,5321.5869140625,29.673471450805664,7.293277793884277,7.322951622009278,296.4295241556302
167,5321.58984375,5351.26708984375,29.677568435668945,7.322954551696777,7.352631797790528,296.38860209437274
168,5351.2705078125,5380.9521484375,29.681663513183594,7.352635215759277,7.382316856384278,296.3477103734793
169,5380.9560546875,5410.634765625,29.678592681884766,7.3823207626342775,7.411999473571777,296.37837334439934
170,5410.6376953125,5440.3115234375,29.673471450805664,7.412002403259278,7.441676231384277,296.4295241556302
171,5440.3154296875,5469.98193359375,29.666303634643555,7.441680137634277,7.471346641540527,296.5011458972646
172,5469.98486328125,5499.662109375,29.677568435668945,7.471349571228028,7.501026817321778,296.38860209437274
173,5499.66552734375,5529.337890625,29.672447204589844,7.501030235290528,7.530702598571778,296.43975643665107
174,5529.341796875,5559.0205078125,29.678592681884766,7.530706504821778,7.560385215759277,296.37837334439934
175,5559.0234375,5588.7001953125,29.676544189453125,7.560388145446777,7.590064903259277,296.3988315504095
176,5588.7041015625,5618.380859375,29.676544189453125,7.590068809509277,7.619745567321777,296.3988315504095
177,5618.3837890625,5648.064453125,29.680639266967773,7.619748497009278,7.649429161071778,296.357937007016
178,5648.0673828125,5677.744140625,29.676544189453125,7.649432090759277,7.679108848571778,296.3988315504095
179,5677.7470703125,5707.42578125,29.678592681884766,7.679111778259277,7.708790489196778,296.37837334439934
180,5707.4296875,5737.11865234375,29.688831329345703,7.708794395446778,7.738483360290528,296.2761627303789
181,5737.12158203125,5766.8056640625,29.683712005615234,7.738486289978027,7.768170372009277,296.3272592236461
182,5766.80859375,5796.4931640625,29.684736251831055,7.768173301696778,7.797857872009278,296.31703470720333
