elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz,temperature_c
8.752,366.19,1410,1215,49
8.762,366.19,1410,1215,49
8.774,366.19,1410,1215,49
8.784,366.19,1410,1215,49
8.794,366.19,1410,1215,49
8.804,367.05,1410,1215,49
8.814,367.05,1410,1215,49
8.825,367.05,1410,1215,49
8.835,367.05,1410,1215,49
8.845,367.05,1410,1215,49
8.855,367.05,1410,1215,49
8.865,367.05,1410,1215,49
8.875,367.05,1410,1215,49
8.886,367.05,1410,1215,49
8.896,367.05,1410,1215,49
8.906,367.05,1410,1215,49
8.916,367.05,1410,1215,49
8.927,367.05,1410,1215,49
8.937,367.05,1410,1215,49
8.947,367.05,1410,1215,49
8.957,367.05,1410,1215,49
8.967,367.05,1410,1215,49
8.978,367.05,1410,1215,49
8.988,367.05,1410,1215,49
8.998,365.92,1410,1215,49
9.008,365.92,1410,1215,49
9.018,365.92,1410,1215,49
9.028,365.92,1410,1215,49
9.039,365.92,1410,1215,49
9.049,365.92,1410,1215,49
9.059,365.92,1410,1215,49
9.069,365.92,1410,1215,49
9.079,365.92,1410,1215,49
9.09,365.92,1410,1215,49
9.1,369.1,1410,1215,49
9.11,369.1,1410,1215,49
9.12,369.1,1410,1215,49
9.13,369.1,1410,1215,49
9.141,369.1,1410,1215,49
9.151,369.1,1410,1215,49
9.161,369.1,1410,1215,49
9.171,369.1,1410,1215,49
9.181,369.1,1410,1215,49
9.191,369.1,1410,1215,49
9.202,366.78,1410,1215,49
9.212,366.78,1410,1215,49
9.222,366.78,1410,1215,49
9.232,366.78,1410,1215,49
9.242,366.78,1410,1215,49
9.253,366.78,1410,1215,49
9.263,366.78,1410,1215,49
9.273,366.78,1410,1215,49
9.283,366.78,1410,1215,49
9.293,366.78,1410,1215,49
9.303,367.05,1410,1215,49
9.314,367.05,1410,1215,49
9.324,367.05,1410,1215,49
9.334,367.05,1410,1215,49
9.344,367.05,1410,1215,49
9.354,367.05,1410,1215,49
9.365,367.05,1410,1215,49
9.375,367.05,1410,1215,49
9.385,367.05,1410,1215,49
9.395,367.05,1410,1215,49
9.405,366.19,1410,1215,49
9.416,366.19,1410,1215,49
9.426,366.19,1410,1215,49
9.436,366.19,1410,1215,49
9.446,366.19,1410,1215,49
9.456,366.19,1410,1215,49
9.466,366.19,1410,1215,49
9.477,366.19,1410,1215,49
9.487,366.19,1410,1215,49
9.497,365.32,1410,1215,49
9.507,365.32,1410,1215,49
9.518,365.32,1410,1215,49
9.528,365.32,1410,1215,49
9.538,365.32,1410,1215,49
9.548,365.32,1410,1215,49
9.558,365.32,1410,1215,49
9.569,365.32,1410,1215,49
9.579,365.32,1410,1215,49
9.589,365.32,1410,1215,49
9.599,368.24,1410,1215,49
9.609,368.24,1410,1215,49
9.619,368.24,1410,1215,49
9.63,368.24,1410,1215,49
9.64,368.24,1410,1215,49
9.65,368.24,1410,1215,49
9.66,368.24,1410,1215,49
9.67,368.24,1410,1215,49
9.681,368.24,1410,1215,49
9.691,368.24,1410,1215,49
9.701,366.78,1410,1215,49
9.711,366.78,1410,1215,49
9.721,366.78,1410,1215,49
9.731,366.78,1410,1215,49
9.742,366.78,1410,1215,49
9.752,366.78,1410,1215,49
9.762,366.78,1410,1215,49
9.772,366.78,1410,1215,49
9.782,366.78,1410,1215,49
9.793,366.78,1410,1215,49
9.803,366.78,1410,1215,49
9.813,366.78,1410,1215,49
9.823,366.78,1410,1215,49
9.833,366.78,1410,1215,49
9.844,366.78,1410,1215,49
9.854,366.78,1410,1215,49
9.864,366.78,1410,1215,49
9.874,366.78,1410,1215,49
9.884,366.78,1410,1215,49
9.895,366.78,1410,1215,49
9.905,367.32,1410,1215,50
9.915,367.32,1410,1215,50
9.925,367.32,1410,1215,50
9.935,367.32,1410,1215,50
9.945,367.32,1410,1215,50
9.956,367.32,1410,1215,50
9.966,367.32,1410,1215,50
9.976,367.32,1410,1215,50
9.986,367.32,1410,1215,50
9.996,367.32,1410,1215,50
10.007,366.19,1410,1215,50
10.017,366.19,1410,1215,50
10.027,366.19,1410,1215,50
10.037,366.19,1410,1215,50
10.047,366.19,1410,1215,50
10.058,366.19,1410,1215,50
10.068,366.19,1410,1215,50
10.078,366.19,1410,1215,50
10.088,366.19,1410,1215,50
10.098,368.24,1410,1215,50
10.108,368.24,1410,1215,50
10.119,368.24,1410,1215,50
10.129,368.24,1410,1215,50
10.139,368.24,1410,1215,50
10.149,368.24,1410,1215,50
10.159,368.24,1410,1215,50
10.17,368.24,1410,1215,50
10.18,368.24,1410,1215,50
10.19,368.24,1410,1215,50
10.2,367.64,1410,1215,50
10.21,367.64,1410,1215,50
10.221,367.64,1410,1215,50
10.231,367.64,1410,1215,50
10.241,367.64,1410,1215,50
10.251,367.64,1410,1215,50
10.261,367.64,1410,1215,50
10.272,367.64,1410,1215,50
10.282,367.64,1410,1215,50
10.292,367.64,1410,1215,50
10.302,367.64,1410,1215,50
10.312,367.64,1410,1215,50
10.323,367.64,1410,1215,50
10.333,367.64,1410,1215,50
10.343,367.64,1410,1215,50
10.353,367.64,1410,1215,50
10.363,367.64,1410,1215,50
10.373,367.64,1410,1215,50
10.384,367.64,1410,1215,50
10.394,367.64,1410,1215,50
10.404,368.51,1410,1215,50
10.414,368.51,1410,1215,50
10.424,368.51,1410,1215,50
10.435,368.51,1410,1215,50
10.445,368.51,1410,1215,50
10.455,368.51,1410,1215,50
10.465,368.51,1410,1215,50
10.475,368.51,1410,1215,50
10.485,368.51,1410,1215,50
10.496,368.51,1410,1215,50
10.506,367.32,1410,1215,50
10.516,367.32,1410,1215,50
10.526,367.32,1410,1215,50
10.536,367.32,1410,1215,50
10.547,367.32,1410,1215,50
10.557,367.32,1410,1215,50
10.567,367.32,1410,1215,50
10.577,367.32,1410,1215,50
10.587,367.32,1410,1215,50
10.598,367.32,1410,1215,50
10.608,368.24,1410,1215,50
10.618,368.24,1410,1215,50
10.628,368.24,1410,1215,50
10.638,368.24,1410,1215,50
10.649,368.24,1410,1215,50
10.659,368.24,1410,1215,50
10.669,368.24,1410,1215,50
10.679,368.24,1410,1215,50
10.689,368.24,1410,1215,50
10.7,367.64,1410,1215,50
10.71,367.64,1410,1215,50
10.72,367.64,1410,1215,50
10.73,367.64,1410,1215,50
10.74,367.64,1410,1215,50
10.75,367.64,1410,1215,50
10.761,367.64,1410,1215,50
10.771,367.64,1410,1215,50
10.781,367.64,1410,1215,50
10.791,367.64,1410,1215,50
10.801,366.19,1410,1215,50
10.812,366.19,1410,1215,50
10.822,366.19,1410,1215,50
10.832,366.19,1410,1215,50
10.842,366.19,1410,1215,50
10.852,366.19,1410,1215,50
10.862,366.19,1410,1215,50
10.873,366.19,1410,1215,50
10.883,366.19,1410,1215,50
10.893,366.19,1410,1215,50
10.903,367.32,1410,1215,50
10.913,367.32,1410,1215,50
10.924,367.32,1410,1215,50
10.934,367.32,1410,1215,50
10.944,367.32,1410,1215,50
10.954,367.32,1410,1215,50
10.964,367.32,1410,1215,50
10.975,367.32,1410,1215,50
10.985,367.32,1410,1215,50
10.995,367.32,1410,1215,50
11.005,366.78,1410,1215,50
11.015,366.78,1410,1215,50
11.026,366.78,1410,1215,50
11.036,366.78,1410,1215,50
11.046,366.78,1410,1215,50
11.056,366.78,1410,1215,50
11.066,366.78,1410,1215,50
11.077,366.78,1410,1215,50
11.087,366.78,1410,1215,50
11.097,366.78,1410,1215,50
11.107,366.78,1410,1215,50
11.117,366.78,1410,1215,50
11.127,366.78,1410,1215,50
11.138,366.78,1410,1215,50
11.148,366.78,1410,1215,50
11.158,366.78,1410,1215,50
11.168,366.78,1410,1215,50
11.178,366.78,1410,1215,50
11.189,366.78,1410,1215,50
11.199,373.74,1410,1215,50
11.209,373.74,1410,1215,50
11.219,373.74,1410,1215,50
11.229,373.74,1410,1215,50
11.239,373.74,1410,1215,50
11.25,373.74,1410,1215,50
11.26,373.74,1410,1215,50
11.27,373.74,1410,1215,50
11.28,373.74,1410,1215,50
11.29,373.74,1410,1215,50
11.301,371.68,1410,1215,50
11.311,371.68,1410,1215,50
11.321,371.68,1410,1215,50
11.331,371.68,1410,1215,50
11.341,371.68,1410,1215,50
11.352,371.68,1410,1215,50
11.362,371.68,1410,1215,50
11.372,371.68,1410,1215,50
11.382,371.68,1410,1215,50
11.392,371.68,1410,1215,50
11.403,374.86,1410,1215,50
11.413,374.86,1410,1215,50
11.423,374.86,1410,1215,50
11.433,374.86,1410,1215,50
11.443,374.86,1410,1215,50
11.453,374.86,1410,1215,50
11.464,374.86,1410,1215,50
11.474,374.86,1410,1215,50
11.484,374.86,1410,1215,50
11.494,374.86,1410,1215,50
11.504,373.14,1410,1215,51
11.515,373.14,1410,1215,51
11.525,373.14,1410,1215,51
11.535,373.14,1410,1215,51
11.545,373.14,1410,1215,51
11.555,373.14,1410,1215,51
11.565,373.14,1410,1215,51
11.576,373.14,1410,1215,51
11.586,373.14,1410,1215,51
11.596,373.14,1410,1215,51
11.606,373.41,1410,1215,51
11.616,373.41,1410,1215,51
11.627,373.41,1410,1215,51
11.637,373.41,1410,1215,51
11.647,373.41,1410,1215,51
11.657,373.41,1410,1215,51
11.667,373.41,1410,1215,51
11.677,373.41,1410,1215,51
11.688,373.41,1410,1215,51
11.698,374.0,1410,1215,51
11.708,374.0,1410,1215,51
11.718,374.0,1410,1215,51
11.728,374.0,1410,1215,51
11.739,374.0,1410,1215,51
11.749,374.0,1410,1215,51
11.759,374.0,1410,1215,51
11.769,374.0,1410,1215,51
11.779,374.0,1410,1215,51
11.789,374.0,1410,1215,51
11.8,371.42,1410,1215,51
11.81,371.42,1410,1215,51
11.82,371.42,1410,1215,51
11.83,371.42,1410,1215,51
11.84,371.42,1410,1215,51
11.851,371.42,1410,1215,51
11.861,371.42,1410,1215,51
11.871,371.42,1410,1215,51
11.881,371.42,1410,1215,51
11.892,371.42,1410,1215,51
11.902,373.74,1410,1215,51
11.912,373.74,1410,1215,51
11.922,373.74,1410,1215,51
11.932,373.74,1410,1215,51
11.943,373.74,1410,1215,51
11.953,373.74,1410,1215,51
11.963,373.74,1410,1215,51
11.973,373.74,1410,1215,51
11.983,373.74,1410,1215,51
11.993,373.74,1410,1215,51
12.004,373.41,1410,1215,51
12.014,373.41,1410,1215,51
12.024,373.41,1410,1215,51
12.034,373.41,1410,1215,51
12.044,373.41,1410,1215,51
12.055,373.41,1410,1215,51
12.065,373.41,1410,1215,51
12.075,373.41,1410,1215,51
12.085,373.41,1410,1215,51
12.095,373.41,1410,1215,51
12.105,372.87,1410,1215,51
12.116,372.87,1410,1215,51
12.126,372.87,1410,1215,51
12.136,372.87,1410,1215,51
12.146,372.87,1410,1215,51
12.156,372.87,1410,1215,51
12.167,372.87,1410,1215,51
12.177,372.87,1410,1215,51
12.187,372.87,1410,1215,51
12.197,372.28,1410,1215,51
12.207,372.28,1410,1215,51
12.217,372.28,1410,1215,51
12.228,372.28,1410,1215,51
12.238,372.28,1410,1215,51
12.248,372.28,1410,1215,51
12.258,372.28,1410,1215,51
12.268,372.28,1410,1215,51
12.279,372.28,1410,1215,51
12.289,372.28,1410,1215,51
12.299,372.28,1410,1215,51
12.309,372.28,1410,1215,51
12.319,372.28,1410,1215,51
12.329,372.28,1410,1215,51
12.34,372.28,1410,1215,51
12.35,372.28,1410,1215,51
12.36,372.28,1410,1215,51
12.37,372.28,1410,1215,51
12.38,372.28,1410,1215,51
12.391,372.28,1410,1215,51
12.401,373.14,1410,1215,51
12.411,373.14,1410,1215,51
12.421,373.14,1410,1215,51
12.431,373.14,1410,1215,51
12.442,373.14,1410,1215,51
12.452,373.14,1410,1215,51
12.462,373.14,1410,1215,51
12.472,373.14,1410,1215,51
12.482,373.14,1410,1215,51
12.492,373.14,1410,1215,51
12.503,374.27,1410,1215,51
12.513,374.27,1410,1215,51
12.523,374.27,1410,1215,51
12.533,374.27,1410,1215,51
12.543,374.27,1410,1215,51
12.554,374.27,1410,1215,51
12.564,374.27,1410,1215,51
12.574,374.27,1410,1215,51
12.584,374.27,1410,1215,51
12.594,374.27,1410,1215,51
12.604,371.95,1410,1215,51
12.615,371.95,1410,1215,51
12.625,371.95,1410,1215,51
12.635,371.95,1410,1215,51
12.645,371.95,1410,1215,51
12.655,371.95,1410,1215,51
12.666,371.95,1410,1215,51
12.676,371.95,1410,1215,51
12.686,371.95,1410,1215,51
12.696,371.95,1410,1215,51
12.706,374.86,1410,1215,51
12.717,374.86,1410,1215,51
12.727,374.86,1410,1215,51
12.737,374.86,1410,1215,51
12.747,374.86,1410,1215,51
12.757,374.86,1410,1215,51
12.767,374.86,1410,1215,51
12.778,374.86,1410,1215,51
12.788,374.86,1410,1215,51
12.798,218.09,1410,1215,48
12.808,218.09,1410,1215,48
12.818,218.09,1410,1215,48
12.829,218.09,1410,1215,48
12.839,218.09,1410,1215,48
12.849,218.09,1410,1215,48
12.859,218.09,1410,1215,48
12.869,218.09,1410,1215,48
12.879,218.09,1410,1215,48
12.89,218.09,1410,1215,48
12.9,76.05,1410,1215,41
12.91,76.05,1410,1215,41
12.92,76.05,1410,1215,41
12.93,76.05,1410,1215,41
12.941,76.05,1410,1215,41
12.951,76.05,1410,1215,41
12.961,76.05,1410,1215,41
12.971,76.05,1410,1215,41
12.981,76.05,1410,1215,41
12.992,76.05,1410,1215,41
13.002,74.32,1410,1215,39
13.012,74.32,1410,1215,39
13.022,74.32,1410,1215,39
13.032,74.32,1410,1215,39
13.042,74.32,1410,1215,39
13.052,74.32,1410,1215,39
13.063,74.32,1410,1215,39
13.073,74.32,1410,1215,39
13.083,74.32,1410,1215,39
13.093,74.32,1410,1215,39
13.103,74.32,1410,1215,38
13.114,74.32,1410,1215,38
13.124,74.32,1410,1215,38
13.134,74.32,1410,1215,38
13.144,74.32,1410,1215,38
13.154,74.32,1410,1215,38
13.164,74.32,1410,1215,38
13.175,74.32,1410,1215,38
13.185,74.32,1410,1215,38
13.195,74.32,1410,1215,38
13.205,72.86,1410,1215,37
13.215,72.86,1410,1215,37
13.226,72.86,1410,1215,37
13.236,72.86,1410,1215,37
13.246,72.86,1410,1215,37
13.256,72.86,1410,1215,37
13.266,72.86,1410,1215,37
13.276,72.86,1410,1215,37
13.287,72.86,1410,1215,37
13.297,72.86,1410,1215,37
13.307,72.54,1410,1215,36
13.317,72.54,1410,1215,36
13.327,72.54,1410,1215,36
13.338,72.54,1410,1215,36
13.348,72.54,1410,1215,36
13.358,72.54,1410,1215,36
13.368,72.54,1410,1215,36
13.378,72.54,1410,1215,36
13.389,72.54,1410,1215,36
13.399,72.54,1410,1215,35
13.409,72.54,1410,1215,35
13.419,72.54,1410,1215,35
13.429,72.54,1410,1215,35
13.44,72.54,1410,1215,35
13.45,72.54,1410,1215,35
13.46,72.54,1410,1215,35
13.47,72.54,1410,1215,35
13.48,72.54,1410,1215,35
13.491,72.54,1410,1215,35
13.501,72.35,1410,1215,35
13.511,72.35,1410,1215,35
13.521,72.35,1410,1215,35
13.531,72.35,1410,1215,35
13.541,72.35,1410,1215,35
13.552,72.35,1410,1215,35
13.562,72.35,1410,1215,35
13.572,72.35,1410,1215,35
13.582,72.35,1410,1215,35
13.592,72.35,1410,1215,35
13.603,72.27,1410,1215,35
13.613,72.27,1410,1215,35
13.623,72.27,1410,1215,35
13.633,72.27,1410,1215,35
13.643,72.27,1410,1215,35
13.653,72.27,1410,1215,35
13.664,72.27,1410,1215,35
13.674,72.27,1410,1215,35
13.684,72.27,1410,1215,35
13.694,72.27,1410,1215,35
13.704,72.27,1410,1215,34
13.715,72.27,1410,1215,34
13.725,72.27,1410,1215,34
13.735,72.27,1410,1215,34
13.745,72.27,1410,1215,34
13.755,72.27,1410,1215,34
