elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,231.67,1275,1215
0.01,250.4,1320,1215
0.02,250.4,1320,1215
0.031,250.4,1320,1215
0.041,250.4,1320,1215
0.051,250.4,1320,1215
0.061,250.4,1320,1215
0.072,250.4,1320,1215
0.082,250.4,1320,1215
0.092,250.4,1320,1215
0.102,250.4,1320,1215
0.112,248.03,1320,1215
0.123,248.03,1320,1215
0.133,248.03,1320,1215
0.143,248.03,1320,1215
0.153,248.03,1320,1215
0.164,248.03,1320,1215
0.174,248.03,1320,1215
0.184,248.03,1320,1215
0.194,248.03,1320,1215
0.204,266.13,1320,1215
0.215,266.13,1320,1215
0.225,266.13,1320,1215
0.235,266.13,1320,1215
0.245,266.13,1320,1215
0.255,266.13,1320,1215
0.266,266.13,1320,1215
0.276,266.13,1320,1215
0.286,266.13,1320,1215
