elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,236.34,1245,1215
0.01,236.34,1245,1215
0.021,236.34,1245,1215
0.031,236.34,1245,1215
0.041,236.34,1245,1215
0.051,236.34,1245,1215
0.061,236.34,1245,1215
0.072,244.0,1275,1215
0.082,244.0,1275,1215
0.092,244.0,1275,1215
0.102,244.0,1275,1215
0.112,244.0,1275,1215
0.123,244.0,1275,1215
0.133,244.0,1275,1215
0.143,244.0,1275,1215
0.153,244.0,1275,1215
0.163,244.0,1200,1215
0.173,257.58,1200,1215
0.184,257.58,1200,1215
0.194,257.58,1200,1215
0.204,257.58,1200,1215
0.214,257.58,1200,1215
0.224,257.58,1200,1215
0.235,257.58,1200,1215
0.245,257.58,1200,1215
0.255,257.58,1200,1215
0.265,257.58,1260,1215
0.275,225.36,1260,1215
0.286,225.36,1260,1215
0.296,225.36,1260,1215
0.306,225.36,1260,1215
0.316,225.36,1260,1215
0.326,225.36,1260,1215
0.336,225.36,1260,1215
0.347,225.36,1260,1215
0.357,225.36,1260,1215
0.367,225.36,1230,1215
0.377,285.95,1230,1215
0.387,285.95,1230,1215
0.398,285.95,1230,1215
0.408,285.95,1230,1215
0.418,285.95,1230,1215
0.428,285.95,1230,1215
0.438,285.95,1230,1215
0.449,285.95,1230,1215
0.459,285.95,1230,1215
0.469,237.94,1245,1215
0.479,237.94,1245,1215
0.489,237.94,1245,1215
0.5,237.94,1245,1215
0.51,237.94,1245,1215
0.52,237.94,1245,1215
0.53,237.94,1245,1215
0.54,237.94,1245,1215
0.551,237.94,1245,1215
0.561,237.94,1230,1215
0.571,259.83,1230,1215
0.581,259.83,1230,1215
0.591,259.83,1230,1215
0.601,259.83,1230,1215
0.612,259.83,1230,1215
0.622,259.83,1230,1215
0.632,259.83,1230,1215
0.642,259.83,1230,1215
0.652,259.83,1230,1215
