elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,330.61,1245,1215
0.01,330.61,1245,1215
0.02,330.61,1245,1215
0.031,330.61,1245,1215
0.041,330.61,1245,1215
0.051,330.61,1245,1215
0.061,330.61,1245,1215
0.071,330.61,1245,1215
0.082,330.61,1230,1215
0.092,255.66,1230,1215
0.102,255.66,1230,1215
0.112,255.66,1230,1215
0.122,255.66,1230,1215
0.133,255.66,1230,1215
0.143,255.66,1230,1215
0.153,255.66,1230,1215
0.163,255.66,1230,1215
0.173,255.66,1230,1215
0.184,252.65,1245,1215
0.194,252.65,1245,1215
0.204,252.65,1245,1215
0.214,252.65,1245,1215
0.224,252.65,1245,1215
0.235,252.65,1245,1215
0.245,252.65,1245,1215
0.255,252.65,1245,1215
0.265,252.65,1245,1215
0.275,252.65,1245,1215
