elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,244.51,1230,1215
0.01,244.51,1230,1215
0.021,244.51,1230,1215
0.031,244.51,1230,1215
0.041,244.51,1230,1215
0.051,244.51,1230,1215
0.061,244.51,1230,1215
0.071,244.51,1230,1215
0.082,244.51,1230,1215
0.092,253.95,1245,1215
0.102,253.95,1245,1215
0.112,253.95,1245,1215
0.122,253.95,1245,1215
0.133,253.95,1245,1215
0.143,253.95,1245,1215
0.153,253.95,1245,1215
0.163,253.95,1245,1215
0.173,253.95,1245,1215
0.184,253.95,1245,1215
0.194,257.01,1200,1215
0.204,257.01,1200,1215
0.214,257.01,1200,1215
0.224,257.01,1200,1215
0.235,257.01,1200,1215
0.245,257.01,1200,1215
0.255,257.01,1200,1215
0.265,257.01,1200,1215
0.275,257.01,1200,1215
0.286,257.01,1200,1215
0.296,241.72,1200,1215
0.306,241.72,1200,1215
0.316,241.72,1200,1215
0.326,241.72,1200,1215
