elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,230.69,1230,1215
0.01,230.69,1230,1215
0.02,230.69,1230,1215
0.031,230.69,1230,1215
0.041,230.69,1230,1215
0.051,230.69,1230,1215
0.061,230.69,1230,1215
0.071,230.69,1230,1215
0.081,230.69,990,1215
0.092,225.17,990,1215
0.102,225.17,990,1215
0.112,225.17,990,1215
0.122,225.17,990,1215
0.132,225.17,990,1215
0.143,225.17,990,1215
0.153,225.17,990,1215
0.163,225.17,990,1215
0.173,225.17,990,1215
0.183,225.17,1050,1215
0.194,178.06,1050,1215
0.204,178.06,1050,1215
0.214,178.06,1050,1215
0.224,178.06,1050,1215
0.234,178.06,1050,1215
0.244,178.06,1050,1215
0.255,178.06,1050,1215
0.265,178.06,1050,1215
0.275,178.06,1050,1215
0.285,235.93,1215,1215
0.295,235.93,1215,1215
0.306,235.93,1215,1215
0.316,235.93,1215,1215
0.326,235.93,1215,1215
0.336,235.93,1215,1215
0.346,235.93,1215,1215
0.356,235.93,1215,1215
0.367,235.93,1215,1215
0.377,235.93,1215,1215
0.387,234.76,1215,1215
0.397,234.76,1215,1215
0.407,234.76,1215,1215
0.418,234.76,1215,1215
0.428,234.76,1215,1215
0.438,234.76,1215,1215
0.448,234.76,1215,1215
0.458,234.76,1215,1215
0.468,234.76,1215,1215
0.479,234.76,1215,1215
0.489,235.53,1215,1215
0.499,235.53,1215,1215
0.509,235.53,1215,1215
0.519,235.53,1215,1215
0.53,235.53,1215,1215
0.54,235.53,1215,1215
0.55,235.53,1215,1215
0.56,235.53,1215,1215
0.57,235.53,1215,1215
0.581,235.53,1215,1215
0.591,230.98,1200,1215
0.601,230.98,1200,1215
0.611,230.98,1200,1215
0.621,230.98,1200,1215
0.632,230.98,1200,1215
0.642,230.98,1200,1215
0.652,230.98,1200,1215
0.662,230.98,1200,1215
0.672,230.98,1200,1215
0.682,230.98,1200,1215
0.693,228.05,1200,1215
0.703,228.05,1200,1215
0.713,228.05,1200,1215
0.723,228.05,1200,1215
0.733,228.05,1200,1215
0.744,228.05,1200,1215
0.754,228.05,1200,1215
0.764,228.05,1200,1215
0.774,228.05,1200,1215
0.784,219.26,1215,1215
0.795,219.26,1215,1215
0.805,219.26,1215,1215
0.815,219.26,1215,1215
0.825,219.26,1215,1215
0.835,219.26,1215,1215
0.845,219.26,1215,1215
0.856,219.26,1215,1215
0.866,219.26,1215,1215
0.876,219.26,1215,1215
0.886,223.89,1200,1215
0.896,223.89,1200,1215
0.907,223.89,1200,1215
0.917,223.89,1200,1215
0.927,223.89,1200,1215
0.937,223.89,1200,1215
0.947,223.89,1200,1215
0.957,223.89,1200,1215
0.968,223.89,1200,1215
0.978,223.89,1215,1215
0.988,236.61,1215,1215
0.998,236.61,1215,1215
1.008,236.61,1215,1215
1.019,236.61,1215,1215
1.029,236.61,1215,1215
1.039,236.61,1215,1215
1.049,236.61,1215,1215
1.059,236.61,1215,1215
1.069,236.61,1215,1215
1.08,236.61,1230,1215
1.09,236.61,1230,1215
1.1,236.61,1230,1215
1.11,236.61,1230,1215
1.12,236.61,1230,1215
1.131,236.61,1230,1215
1.141,236.61,1230,1215
1.151,236.61,1230,1215
1.161,236.61,1230,1215
1.171,236.61,1230,1215
1.182,237.49,975,1215
1.192,237.49,975,1215
1.202,237.49,975,1215
1.212,237.49,975,1215
1.222,237.49,975,1215
1.232,237.49,975,1215
1.243,237.49,975,1215
1.253,237.49,975,1215
1.263,237.49,975,1215
1.273,237.49,975,1215
1.283,215.72,1065,1215
1.293,215.72,1065,1215
1.304,215.72,1065,1215
1.314,215.72,1065,1215
1.324,215.72,1065,1215
1.334,215.72,1065,1215
1.344,215.72,1065,1215
1.355,215.72,1065,1215
1.365,215.72,1065,1215
1.375,215.72,1065,1215
1.385,178.6,1185,1215
1.395,178.6,1185,1215
1.406,178.6,1185,1215
1.416,178.6,1185,1215
1.426,178.6,1185,1215
1.436,178.6,1185,1215
1.446,178.6,1185,1215
1.456,178.6,1185,1215
1.467,178.6,1185,1215
1.477,178.6,1185,1215
1.487,212.03,1185,1215
1.497,212.03,1185,1215
1.507,212.03,1185,1215
1.518,212.03,1185,1215
1.528,212.03,1185,1215
1.538,212.03,1185,1215
1.548,212.03,1185,1215
1.558,212.03,1185,1215
1.569,212.03,1185,1215
1.579,212.03,1185,1215
1.589,205.24,1185,1215
1.599,205.24,1185,1215
1.609,205.24,1185,1215
1.619,205.24,1185,1215
1.63,205.24,1185,1215
1.64,205.24,1185,1215
1.65,205.24,1185,1215
1.66,205.24,1185,1215
1.67,205.24,1185,1215
1.684,224.98,1185,1215
1.694,224.98,1185,1215
1.704,224.98,1185,1215
1.714,224.98,1185,1215
