elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz
0.0,246.96,990,1215
0.01,236.24,1020,1215
0.021,236.24,1020,1215
0.031,236.24,1020,1215
0.041,236.24,1020,1215
0.051,236.24,1020,1215
0.061,236.24,1020,1215
0.071,236.24,1020,1215
0.082,236.24,1020,1215
0.092,236.24,1020,1215
0.102,236.24,1035,1215
0.112,246.73,1035,1215
0.122,246.73,1035,1215
0.132,246.73,1035,1215
0.143,246.73,1035,1215
0.153,246.73,1035,1215
0.163,246.73,1035,1215
0.173,246.73,1035,1215
0.183,246.73,1035,1215
0.194,246.73,1035,1215
0.204,246.73,1035,1215
0.214,253.7,1035,1215
0.224,253.7,1035,1215
0.235,253.7,1035,1215
0.245,253.7,1035,1215
0.255,253.7,1035,1215
0.265,253.7,1035,1215
0.275,253.7,1035,1215
0.285,253.7,1035,1215
0.296,253.7,1035,1215
0.306,257.12,1035,1215
0.316,257.12,1035,1215
0.326,257.12,1035,1215
0.336,257.12,1035,1215
0.347,257.12,1035,1215
0.357,257.12,1035,1215
0.367,257.12,1035,1215
0.377,257.12,1035,1215
0.387,257.12,1035,1215
0.398,257.12,1035,1215
0.408,253.13,1035,1215
0.418,253.13,1035,1215
0.428,253.13,1035,1215
0.438,253.13,1035,1215
0.448,253.13,1035,1215
0.459,253.13,1035,1215
0.469,253.13,1035,1215
0.479,253.13,1035,1215
0.489,253.13,1035,1215
0.499,253.13,1035,1215
0.51,253.13,1035,1215
0.52,255.38,1035,1215
0.53,255.38,1035,1215
0.54,255.38,1035,1215
0.55,255.38,1035,1215
0.561,255.38,1035,1215
0.571,255.38,1035,1215
0.581,255.38,1035,1215
0.591,255.38,1035,1215
0.601,255.38,1035,1215
0.611,249.1,1020,1215
0.622,249.1,1020,1215
0.632,249.1,1020,1215
0.642,249.1,1020,1215
0.652,249.1,1020,1215
0.662,249.1,1020,1215
0.673,249.1,1020,1215
0.683,249.1,1020,1215
0.693,249.1,1020,1215
0.703,249.1,1020,1215
0.713,241.63,1020,1215
0.724,241.63,1020,1215
0.734,241.63,1020,1215
0.744,241.63,1020,1215
0.754,241.63,1020,1215
0.764,241.63,1020,1215
0.775,241.63,1020,1215
0.785,241.63,1020,1215
0.795,241.63,1020,1215
0.805,246.84,1005,1215
0.815,246.84,1005,1215
0.826,246.84,1005,1215
0.836,246.84,1005,1215
0.846,246.84,1005,1215
0.856,246.84,1005,1215
0.866,246.84,1005,1215
0.876,246.84,1005,1215
0.887,246.84,1005,1215
0.897,246.84,1005,1215
0.907,240.19,1020,1215
0.917,240.19,1020,1215
0.927,240.19,1020,1215
0.938,240.19,1020,1215
0.948,240.19,1020,1215
0.958,240.19,1020,1215
0.968,240.19,1020,1215
0.978,240.19,1020,1215
0.988,240.19,1020,1215
0.999,240.19,1020,1215
1.009,247.35,1020,1215
1.019,247.35,1020,1215
1.029,247.35,1020,1215
1.039,247.35,1020,1215
1.05,247.35,1020,1215
1.06,247.35,1020,1215
1.07,247.35,1020,1215
1.08,247.35,1020,1215
1.09,247.35,1020,1215
1.1,247.35,1020,1215
1.111,241.46,1035,1215
1.121,241.46,1035,1215
1.131,241.46,1035,1215
1.141,241.46,1035,1215
1.151,241.46,1035,1215
1.162,241.46,1035,1215
1.172,241.46,1035,1215
1.182,241.46,1035,1215
1.192,241.46,1035,1215
1.202,241.46,1035,1215
1.212,253.83,1035,1215
1.223,253.83,1035,1215
1.233,253.83,1035,1215
1.243,253.83,1035,1215
1.253,253.83,1035,1215
1.263,253.83,1035,1215
1.274,253.83,1035,1215
1.284,253.83,1035,1215
1.294,253.83,1035,1215
1.304,255.48,1035,1215
1.314,255.48,1035,1215
1.325,255.48,1035,1215
1.335,255.48,1035,1215
1.345,255.48,1035,1215
1.355,255.48,1035,1215
1.365,255.48,1035,1215
1.375,255.48,1035,1215
1.386,255.48,1035,1215
1.396,255.48,1035,1215
1.406,254.79,1035,1215
1.416,254.79,1035,1215
1.426,254.79,1035,1215
1.437,254.79,1035,1215
1.447,254.79,1035,1215
1.457,254.79,1035,1215
1.467,254.79,1035,1215
1.477,254.79,1035,1215
1.488,254.79,1035,1215
1.498,254.79,1035,1215
1.508,253.41,1035,1215
1.518,253.41,1035,1215
1.528,253.41,1035,1215
1.538,253.41,1035,1215
1.549,253.41,1035,1215
1.559,253.41,1035,1215
1.569,253.41,1035,1215
1.579,253.41,1035,1215
1.589,253.41,1035,1215
1.6,253.41,1035,1215
1.61,249.09,1020,1215
1.62,249.09,1020,1215
1.63,249.09,1020,1215
1.64,249.09,1020,1215
1.651,249.09,1020,1215
1.661,249.09,1020,1215
1.671,249.09,1020,1215
1.681,249.09,1020,1215
1.691,249.09,1020,1215
1.706,249.09,1020,1215
1.716,246.08,1020,1215
1.726,246.08,1020,1215
1.737,246.08,1020,1215
1.747,246.08,1020,1215
1.757,246.08,1020,1215
1.767,246.08,1020,1215
1.777,246.08,1020,1215
1.788,246.08,1020,1215
1.798,246.08,1020,1215
1.808,246.85,1005,1215
1.818,246.85,1005,1215
1.828,246.85,1005,1215
1.839,246.85,1005,1215
1.849,246.85,1005,1215
1.859,246.85,1005,1215
1.869,246.85,1005,1215
1.879,246.85,1005,1215
1.889,246.85,1005,1215
1.9,246.85,1005,1215
1.91,240.66,1020,1215
1.92,240.66,1020,1215
