run_timestamp_utc,model,prompt_len,variant,replace_ln,status,error_type,error_message,canonical_num_hidden_layers,num_hidden_layers,hidden_size,intermediate_size,parameter_count,parameter_count_with_lm_head,estimated_runtime_memory_gib,warmup,repeat,ttft_ms,prefill_tflops_s,avg_power_watts,max_power_watts,avg_gpu_clock_mhz,max_gpu_clock_mhz,monitor_sample_count,monitor_csv
2026-04-24T09:57:59.574347Z,7B,4096,baseline,False,ok,,,32,32,4096,11008,6607351808,6738423808,12.551292419433594,5,10,320.8235351019539,192.77740656634057,247.7414603174603,256.34,1062.1904761904761,1080,315,monitor/7B_prompt4096_baseline.csv
2026-04-24T09:58:04.421580Z,7B,4096,replace_ln,True,ok,,,32,32,4096,11008,6607351808,6738423808,12.551292419433594,5,10,263.51944929920137,234.69815691735906,240.1868076923077,340.85,1269.0,1335,260,monitor/7B_prompt4096_replace_ln.csv
2026-04-24T09:58:08.610580Z,7B,8192,baseline,False,ok,,,32,32,4096,11008,6607351808,6738423808,12.551292419433594,5,10,689.497585099889,204.91332706951744,248.7062481536189,264.96,1060.7237813884785,1080,677,monitor/7B_prompt8192_baseline.csv
2026-04-24T09:58:18.982664Z,7B,8192,replace_ln,True,ok,,,32,32,4096,11008,6607351808,6738423808,12.551292419433594,5,10,567.3572620988125,249.02694229479874,245.6345698924731,336.25,1261.1021505376343,1320,558,monitor/7B_prompt8192_replace_ln.csv
2026-04-24T09:58:27.543937Z,13B,16,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,23.925494399736635,16.978472236062615,233.78541666666663,258.96,1353.75,1395,24,monitor/13B_prompt16_baseline.csv
2026-04-24T09:58:28.853339Z,13B,16,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,23.062275897245854,17.61397462288236,237.71826086956523,249.56,1356.5217391304348,1365,23,monitor/13B_prompt16_replace_ln.csv
2026-04-24T09:58:29.261029Z,13B,32,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,25.185124701238237,32.27524679121544,244.71919999999997,252.42,1325.4,1335,25,monitor/13B_prompt32_baseline.csv
2026-04-24T09:58:29.701245Z,13B,32,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,24.183608900057152,33.6118615943247,242.8225,246.08,1351.25,1365,24,monitor/13B_prompt32_replace_ln.csv
2026-04-24T09:58:30.121480Z,13B,64,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,24.81114119873382,65.59109631293582,255.9484,301.58,1236.0,1245,25,monitor/13B_prompt64_baseline.csv
2026-04-24T09:58:30.558380Z,13B,64,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,23.482329500257038,69.30274749709932,249.32391304347826,262.26,1320.0,1320,23,monitor/13B_prompt64_replace_ln.csv
2026-04-24T09:58:30.966989Z,13B,128,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,31.76708249957301,102.66888029279487,249.048125,256.94,1178.4375,1185,32,monitor/13B_prompt128_baseline.csv
2026-04-24T09:58:31.510273Z,13B,128,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,29.18278540018946,111.76077765280162,253.9003448275862,266.13,1318.448275862069,1320,29,monitor/13B_prompt128_replace_ln.csv
2026-04-24T09:58:32.010048Z,13B,256,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,43.80455009813886,149.52385338340193,246.52302325581394,256.07,1019.6511627906976,1050,43,monitor/13B_prompt256_baseline.csv
2026-04-24T09:58:32.716257Z,13B,256,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,36.28893829882145,180.49095491484022,253.2233333333333,257.64,1216.6666666666667,1230,36,monitor/13B_prompt256_replace_ln.csv
2026-04-24T09:58:33.323179Z,13B,512,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,79.01903160091024,167.13726007049502,247.62589743589743,251.92,1062.1153846153845,1065,78,monitor/13B_prompt512_baseline.csv
2026-04-24T09:58:34.567299Z,13B,512,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,65.62029179767706,201.26433567105113,249.46461538461537,285.95,1239.923076923077,1275,65,monitor/13B_prompt512_replace_ln.csv
2026-04-24T09:58:35.621840Z,13B,1024,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,154.26842249871697,174.00544560714135,248.07559210526315,259.56,1065.0,1080,152,monitor/13B_prompt1024_baseline.csv
2026-04-24T09:58:37.993096Z,13B,1024,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,128.87032859725878,208.29888378643423,244.21622047244094,304.29,1255.3937007874015,1290,127,monitor/13B_prompt1024_replace_ln.csv
2026-04-24T09:58:39.992920Z,13B,2048,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,291.8025670980569,189.87179814556518,249.0243554006969,256.74,1025.1742160278745,1035,287,monitor/13B_prompt2048_baseline.csv
2026-04-24T09:58:44.424422Z,13B,2048,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,240.12811650172807,230.73132345166783,244.86588983050848,327.97,1223.199152542373,1275,236,monitor/13B_prompt2048_replace_ln.csv
2026-04-24T09:58:48.089849Z,13B,4096,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,603.9882868994027,194.8416988589723,248.58731092436977,256.92,1016.1176470588235,1020,595,monitor/13B_prompt4096_baseline.csv
2026-04-24T09:58:57.212657Z,13B,4096,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,494.58263230044395,237.94224913039747,246.08893223819302,343.58,1227.905544147844,1275,487,monitor/13B_prompt4096_replace_ln.csv
2026-04-24T09:59:04.691796Z,13B,8192,baseline,False,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,1303.8487986981636,201.59699405149306,249.32531615925058,263.21,999.2388758782201,1020,1281,monitor/13B_prompt8192_baseline.csv
2026-04-24T09:59:24.278857Z,13B,8192,replace_ln,True,ok,,,40,40,5120,13824,12852034560,13015874560,24.243955612182617,5,10,1099.3226166989189,239.1036030028204,222.77687962962963,300.41,1165.3333333333333,1260,1080,monitor/13B_prompt8192_replace_ln.csv
2026-04-24T09:59:40.760313Z,34B,16,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,27.835194001090713,19.101843854623947,278.67607142857145,330.61,1239.642857142857,1245,28,monitor/34B_prompt16_baseline.csv
2026-04-24T09:59:42.939432Z,34B,16,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,27.213532000314444,19.538203621119678,243.79999999999998,244.54,1259.4444444444443,1260,27,monitor/34B_prompt16_replace_ln.csv
2026-04-24T09:59:43.419871Z,34B,32,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,29.370729401125573,36.220064459387636,244.9062068965517,251.47,1214.4827586206898,1230,29,monitor/34B_prompt32_baseline.csv
2026-04-24T09:59:43.944125Z,34B,32,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,28.705064798123203,37.06000037308935,242.90793103448274,254.31,1268.7931034482758,1290,29,monitor/34B_prompt32_replace_ln.csv
2026-04-24T09:59:44.458872Z,34B,64,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,30.01473020121921,70.93950279471477,120.14,120.14,840.0,840,30,monitor/34B_prompt64_baseline.csv
2026-04-24T09:59:44.999630Z,34B,64,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,29.106783698080108,73.15236403575722,245.49758620689656,249.7,1236.7241379310344,1275,29,monitor/34B_prompt64_replace_ln.csv
2026-04-24T09:59:45.516703Z,34B,128,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,41.85877029958647,101.88790770497464,201.30047619047616,217.56,731.7857142857143,825,42,monitor/34B_prompt128_baseline.csv
2026-04-24T09:59:46.263486Z,34B,128,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,32.14635689801071,132.67141089919033,248.4815625,254.13,1204.6875,1215,32,monitor/34B_prompt128_replace_ln.csv
2026-04-24T09:59:46.823419Z,34B,256,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,57.527903202571906,148.72043612480397,245.44070175438597,253.62,986.0526315789474,1005,57,monitor/34B_prompt256_baseline.csv
2026-04-24T09:59:47.759307Z,34B,256,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,48.776253798860125,175.40450910627212,237.328125,253.6,1166.875,1185,48,monitor/34B_prompt256_replace_ln.csv
2026-04-24T09:59:48.567281Z,34B,512,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,106.31660530052613,161.9147721440915,248.99,256.56,1045.142857142857,1050,105,monitor/34B_prompt512_baseline.csv
2026-04-24T09:59:50.233512Z,34B,512,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,91.1075522977626,188.94403908588754,242.56688888888888,284.3,1204.6666666666667,1245,90,monitor/34B_prompt512_replace_ln.csv
2026-04-24T09:59:51.682033Z,34B,1024,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,192.99485459923744,180.5269615995745,248.75550264550265,257.12,1026.111111111111,1035,189,monitor/34B_prompt1024_baseline.csv
2026-04-24T09:59:54.829066Z,34B,1024,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,163.5452675021952,213.03444139515898,242.89869565217393,316.95,1198.7888198757764,1260,161,monitor/34B_prompt1024_replace_ln.csv
2026-04-24T09:59:57.353926Z,34B,2048,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,372.66599939903244,191.40682800952405,249.13672131147538,256.77,1013.6065573770492,1020,366,monitor/34B_prompt2048_baseline.csv
2026-04-24T10:00:03.024981Z,34B,2048,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,311.1175264028134,229.27289785537124,242.94754901960783,297.21,1200.049019607843,1260,306,monitor/34B_prompt2048_replace_ln.csv
2026-04-24T10:00:07.772642Z,34B,4096,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,760.1354298996739,196.35804042220718,248.3139357429719,260.28,1016.3052208835342,1020,747,monitor/34B_prompt4096_baseline.csv
2026-04-24T10:00:19.256780Z,34B,4096,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,633.3677015005378,235.65884890716245,245.50302250803858,339.02,1205.353697749196,1275,622,monitor/34B_prompt4096_replace_ln.csv
2026-04-24T10:00:28.831657Z,34B,8192,baseline,False,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1559.196764099761,208.38016951337121,248.50129726205998,268.39,1009.5469361147327,1020,1534,monitor/34B_prompt8192_baseline.csv
2026-04-24T10:00:52.329755Z,34B,8192,replace_ln,True,ok,,,48,24,8192,22016,16871995392,17134139392,31.91482162475586,5,10,1291.0754066018853,251.65508098629255,246.90773659305995,333.84,1203.8682965299683,1275,1268,monitor/34B_prompt8192_replace_ln.csv
2026-04-24T10:01:11.780661Z,70B,16,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,28.14340689801611,19.46374525248448,258.4478571428571,311.96,1270.7142857142858,1335,28,monitor/70B_prompt16_baseline.csv
2026-04-24T10:01:13.120950Z,70B,16,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,27.70851980021689,19.769230054494365,246.42142857142858,251.47,1278.2142857142858,1290,28,monitor/70B_prompt16_replace_ln.csv
2026-04-24T10:01:13.616021Z,70B,32,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.02978410117794,34.214646769339204,253.401875,259.52,1309.6875,1320,32,monitor/70B_prompt32_baseline.csv
2026-04-24T10:01:14.176860Z,70B,32,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,31.36197480198462,34.94319972002054,250.62774193548387,253.73,1350.0,1350,31,monitor/70B_prompt32_replace_ln.csv
2026-04-24T10:01:14.720321Z,70B,64,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,33.29532040224876,65.86864607471615,250.82030303030302,257.01,1221.8181818181818,1245,33,monitor/70B_prompt64_baseline.csv
2026-04-24T10:01:15.299181Z,70B,64,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,32.20034779806156,68.10850892896332,247.301875,304.47,1313.4375,1320,32,monitor/70B_prompt64_replace_ln.csv
2026-04-24T10:01:15.857996Z,70B,128,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,40.73228119814303,107.81630517566524,249.1175,261.95,1152.75,1170,40,monitor/70B_prompt128_baseline.csv
2026-04-24T10:01:16.540658Z,70B,128,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,38.200898899231106,114.96075188556343,250.80552631578948,262.18,1301.0526315789473,1320,38,monitor/70B_prompt128_replace_ln.csv
2026-04-24T10:01:17.192030Z,70B,256,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,57.16162169992458,154.03137096111493,243.72070175438597,250.83,1014.2105263157895,1035,57,monitor/70B_prompt256_baseline.csv
2026-04-24T10:01:18.135194Z,70B,256,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,49.71391120052431,177.1070258641638,230.75448979591835,238.4,1164.1836734693877,1170,49,monitor/70B_prompt256_replace_ln.csv
2026-04-24T10:01:18.959342Z,70B,512,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,105.0476628006436,168.44987111328274,247.4739423076923,258.95,1050.1442307692307,1065,104,monitor/70B_prompt512_baseline.csv
2026-04-24T10:01:20.613115Z,70B,512,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,90.42659830010962,195.68650808684185,241.11977528089886,306.51,1196.9662921348315,1260,89,monitor/70B_prompt512_replace_ln.csv
2026-04-24T10:01:22.046854Z,70B,1024,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,193.94925580127165,184.24472811246386,249.99329842931937,256.44,1036.4921465968587,1050,191,monitor/70B_prompt1024_baseline.csv
2026-04-24T10:01:25.038193Z,70B,1024,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,164.8913705983432,216.7131474076003,245.75203703703704,337.44,1210.9259259259259,1275,162,monitor/70B_prompt1024_replace_ln.csv
2026-04-24T10:01:27.591019Z,70B,2048,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,375.6972628994845,193.88654784969413,249.62065040650407,258.21,1022.439024390244,1035,369,monitor/70B_prompt2048_baseline.csv
2026-04-24T10:01:33.303563Z,70B,2048,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,316.0956109990366,230.44497552476935,245.08816720257235,342.7,1207.620578778135,1275,311,monitor/70B_prompt2048_replace_ln.csv
2026-04-24T10:01:38.128515Z,70B,4096,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,766.073934501037,197.34759533055924,248.46505976095617,261.24,1019.7410358565737,1035,753,monitor/70B_prompt4096_baseline.csv
2026-04-24T10:01:49.701790Z,70B,4096,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,641.8047700979514,235.55893608601048,247.8606497622821,332.34,1214.5721077654516,1275,631,monitor/70B_prompt4096_replace_ln.csv
2026-04-24T10:01:59.411015Z,70B,8192,baseline,False,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1579.1947329009417,205.39324469382328,248.5438942617666,266.04,1009.8936170212766,1035,1551,monitor/70B_prompt8192_baseline.csv
2026-04-24T10:02:23.161595Z,70B,8192,replace_ln,True,ok,,,80,20,8192,28672,17375245312,17637389312,32.85219764709473,5,10,1364.1127309005242,237.7779510787171,242.29991784914117,339.12,1161.7438386855863,1260,1339,monitor/70B_prompt8192_replace_ln.csv
